blockNumber,logIndex,quoteIn,baseIn,quoteOut,baseOut,totalSupply,quoteReserve,baseReserve
18254881,175,9.2535,0,0,0.005493113788460286,89485.834540732502,6421205.283065,3823.255626111050242362
18254893,24,597,0,0,0.354361080007668764,89485.834540732502,6421802.283065,3822.901265031042573598
18254899,74,4254.762489,0,0,2.523596100664232497,89485.834540732502,6426057.045554,3820.377668930378341101
18254911,183,362,0,0,0.214556195174711392,89485.834540732502,6426419.045554,3820.163112735203629709
18254945,246,0,0.001,1.677189,0,89485.834540732502,6426417.368365,3820.164112735203629709
18254984,101,8216.358723,0,0,4.863332566510159872,89485.834540732502,6434633.727088,3815.300780168693469837
18254995,346,3,0,0,0.001773459036375159,89485.834540732502,6434636.727088,3815.299006709657094678
18255058,287,0,0.015,25.222037,0,89485.834540732502,6434611.505051,3815.314006709657094678
18255095,312,3.283926,0,0,0.001941316095367226,89485.834540732502,6434614.788977,3815.312065393561727452
18255118,277,0,0.023424685359859422,39.38753,0,89485.834540732502,6434575.401447,3815.335490078921586874
18255250,466,0,0.307476207751101694,516.962383,0,89485.834540732502,6434058.439064,3815.642966286672688568
18255303,159,3,0,0,0.001773776678419111,89485.834540732502,6434061.439064,3815.641192509994269457
18255338,351,0,0.004,6.724691,0,89485.834540732502,6434054.714373,3815.645192509994269457
18255347,286,200,0,0,0.11824830630902655,89485.834540732502,6434254.714373,3815.526944203685242907
18255358,222,50,0,0,0.029560928654468878,89485.834540732502,6434304.714373,3815.497383275030774029
18255374,129,238.867304,0,0,0.141216462411626462,89485.834540732502,6434543.581677,3815.356166812619147567
18255402,291,203.436394,0,0,0.120261732858246902,89485.834540732502,6434747.018071,3815.235905079760900665
18255464,209,178.425,0,0,0.105469958964481616,89485.834540732502,6434925.443071,3815.130435120796419049
18255494,288,484.506181,0,0,0.286370152808115317,89485.834540732502,6435409.949252,3814.844064967988303732
18255526,226,18.006582,0,0,0.010642062440996786,89485.834540732502,6435427.955834,3814.833422905547306946
18255530,151,0,0.4,672.684785,0,89485.834540732502,6434755.271049,3815.233422905547306946
18255538,50,147,0,0,0.086894378499532802,89485.834540732502,6434902.271049,3815.146528527047774144
18255538,803,10,0,0,0.005911038016458478,89485.834540732502,6434912.271049,3815.140617489031315666
18255543,191,7.2,0,0,0.004255936010345596,89485.834540732502,6434919.471049,3815.13636155302097007
18255546,420,0,0.08880547752186,149.33372,0,89485.834540732502,6434770.137329,3815.22516703054283007
18255565,155,34.098934,0,0,0.020156763614228394,89485.834540732502,6434804.236263,3815.205010266928601676
18255565,208,0,0.0266383313749215,44.793666,0,89485.834540732502,6434759.442597,3815.231648598303523176
18255602,95,3.965,0,0,0.002343833079597921,89485.834540732502,6434763.407597,3815.229304765223925255
18255602,202,7.79,0,0,0.004604899470854659,89485.834540732502,6434771.197597,3815.224699865753070596
18255608,126,5.496102,0,0,0.003248901797184607,89485.834540732502,6434776.693699,3815.221450963955885989
18255725,468,1830.520169,0,0,1.08176466342696569,89485.834540732502,6436607.213868,3814.139686300528920299
18255908,287,327.64123,0,0,0.193558056475082331,89485.834540732502,6436934.855098,3813.946128244053837968
18255928,425,0,1.01086693560608,1700.509107,0,89485.834540732502,6435234.345991,3814.956995179659917968
18255941,219,49,0,0,0.02896097783462483,89485.834540732502,6435283.345991,3814.928034201825293138
18255944,151,0,0.180906687038892615,304.235977,0,89485.834540732502,6434979.110014,3815.108940888864185753
18255955,30,17.08953,0,0,0.010101454910724938,89485.834540732502,6434996.199544,3815.098839433953460815
18255958,105,10.693674,0,0,0.00632089939834163,89485.834540732502,6435006.893218,3815.092518534555119185
18255991,400,124.8975,0,0,0.073823827450843481,89485.834540732502,6435131.790718,3815.018694707104275704
18256013,113,13.145165,0,0,0.007769615738870309,89485.834540732502,6435144.935883,3815.010925091365405395
18256020,320,17.274175,0,0,0.010210071049074424,89485.834540732502,6435162.210058,3815.000715020316330971
18256031,58,9,0,0,0.005319516830570187,89485.834540732502,6435171.210058,3814.995395503485760784
18256039,263,200,0,0,0.118207657018923268,89485.834540732502,6435371.210058,3814.877187846466837516
18256082,128,28.673609,0,0,0.016946598720504748,89485.834540732502,6435399.883667,3814.860241247746332768
18256083,60,9.376793,0,0,0.005541814056288308,89485.834540732502,6435409.26046,3814.85469943369004446
18256107,100,161.153416,0,0,0.0952413760374947,89485.834540732502,6435570.413876,3814.75945805765254976
