blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
18263220,118,-0.01972071,0.323314378201519391,0.06154230074955670247570510414,70.5868390888245
18263350,126,-0.02008281,0.33,0.06140121975507366583219601449,70.5868390888245
18263799,10,-0.04982049,0.82214275,0.06099512976414654620365646687,54.5864180850601
18264705,106,-0.06640314,1.105102883053095825,0.060395738073563048027273221,54.5864180850601
18277434,104,-0.00148794,0.024888261862720932,0.06038234092601453034877517583,54.5864180850601
18277440,126,-0.00114396,0.019138412,0.06037204190721039837220910835,54.5864180850601
18277514,105,-0.00095322,0.01594981647315131,0.0603634607910600348766921496,54.5864180850601
18277631,171,-0.00137779,0.023057900942935374,0.06035105870813576296492452131,54.5864180850601
18277747,82,-0.0005311,0.008889576236271552,0.06034627831966505134856407056,54.5864180850601
18277957,203,-0.00863096,0.144561718815713952,0.0602686196009744344373565386,54.5864180850601
18278349,164,-0.00074192,0.012435345475477641,0.06026194632251134041488577324,54.5864180850601
18278842,137,-0.00112454,0.01885098687,0.06025183228071643623434604159,54.5864180850601
18278875,130,-0.00123667,0.020734377456530083,0.06024071069142875119664136163,54.5864180850601
18279261,341,-0.00067631,0.011340847217381651,0.06023462894459723276311798053,54.5864180850601
18279728,24,-0.01788629,0.300344086219811323,0.06007389825220402916047319324,54.5864180850601
18280925,57,-0.0019276,0.03241603202813564,0.06005658977776666934977390713,54.588494244733
18281145,79,-0.00018035,0.003033375251692664,0.06005497049596989563179238506,54.588494244733
18281902,722,-0.00367409,0.061814,0.06002131818089514250363462169,51.5207689872945
18282476,56,-0.00320108,0.053884882228614088,0.0599908783064157136111606636,51.5207689872945
18282491,146,-0.00125858,0.021193615237854093,0.05997891225804317393706616426,51.5207689872945
18282550,125,-0.00292928,0.049343365479370656,0.05995106655109088066849504935,51.5207689872945
18282851,73,-0.01046502,0.176469,0.0598516391614143186283271557,51.5207689872945
18283062,131,-0.00413391,0.06979,0.0598123858373959520030039664,51.5207689872945
18283844,351,-0.0042492,0.071784,0.05977205126293179285749502184,51.5207689872945
18283849,152,-0.00310171,0.0524295381,0.05974261750637003984747131872,51.5207689872945
18284361,439,-0.00047172,0.007976,0.05973814171365071064831756758,51.5207689872945
18284478,244,-0.00374523,0.063346242359100784,0.05970261234428350447107884365,51.5207689872945
18284569,14,-0.03254194,0.552,0.05939434599131620428194863844,51.5207689872945
18284569,207,-0.03342517,0.56996875,0.0590785435753541387285476323,51.5207689872945
18303124,59,-0.00247544,0.042333595376992765,0.0590523177600086380622153604,45.8797871828474
18303190,362,-0.00247567,0.042356296635843883,0.05902609535434437304221501249,45.8797871828474
18303494,160,-0.0009478,0.016220961698868359,0.05901605772666642356136798221,45.8797871828474
18303764,65,-0.00144379,0.024714838297126084,0.05900076895938380744651600797,45.8797871828474
18303827,52,-0.00057845,0.009903763980909709,0.05899464409085902981795742691,45.8797871828474
18303949,218,-0.01453837,0.24925,0.05884077278058814728595531633,45.4049973137466
18305406,205,-0.01338176,0.23,0.05869787843907176511055449944,45.4049973137466
18312281,255,-0.02009863,0.3465,0.05848358579952716531615467008,45.4049973137466
18314051,54,-0.03290224,0.56998,0.05813362637186208093505823799,45.4049973137466
18314175,182,-0.02811017,0.48968572764391392,0.05783546896784574281486781193,45.4049973137466
18314184,106,-0.02463858,0.431296867862475755,0.05756887335339089772073403959,42.9839513936334
18314184,195,-0.0138515,0.243364850567748406,0.05741433976704294744720800838,42.9839513936334
18328304,377,0.00149924,-0.025847656634568417,0.0574308886723064099298381624,42.9839513936334
18328595,306,0.03016766,-0.518534909584921232,0.05775986005150362287348612699,45.4049973137466
18329842,176,0.0074715,-0.127974160088030053,0.05783819025864975173340187195,45.4049973137466
18330015,105,0.0010151,-0.017373426095296851,0.05784883643867271268142081716,45.4049973137466
18330157,256,0.00037347,-0.006391096271958528,0.05785275354804362574618871083,45.4049973137466
18360798,54,-0.02495236,0.436669264854777856,0.0575835858494246423985721759,42.9839513936334
18360965,207,-0.00372133,0.065301243097174181,0.05754204328534011029922603989,42.9839513936334
18361057,350,-0.00307656,0.054022649654921652,0.05750770977147036342472049013,42.9839513936334
18361159,133,-0.00204913,0.035999466806902186,0.05748484775582034058279398551,42.9839513936334
18361186,179,-0.00204609,0.035960270352479311,0.05746202424061101312989071985,42.9839513936334
18361231,68,-0.00623506,0.10967,0.05739250199743555263660411444,42.9839513936334
18361406,127,-0.00204793,0.036050589125355152,0.05736967628244939903435125725,42.9839513936334
18361484,121,-0.00223144,0.039297292970503377,0.05734481039970766360949049173,42.9839513936334
18363233,213,-0.04324761,0.765,0.05686394934284142735262823344,42.9839513936334
18363243,95,-0.03463793,0.61737642961243,0.05648028115029893381128558746,42.9866862083147
18363246,30,-0.03430618,0.6156037337894365,0.05610158831571704582264786145,42.9866862083147
18363254,356,-0.05091022,0.92123759401126636,0.05554195766244298991081254807,42.9866862083147
18363354,114,0.00755258,-0.134520566942846405,0.05562397338980204806484377999,42.9866862083147
18363497,76,0.03031583,-0.537971006112104362,0.05595379113428797681458437176,42.9866862083147
18370878,94,-0.00343831,0.062090854797384513,0.05591595708474017560226832331,42.9866862083147
18371029,118,-0.00125276,0.022633515411220399,0.0559021752642145372459186198,42.9866862083147
18371510,175,-0.00856506,0.154893481597079926,0.05580799535855974002581818761,42.9866862083147
18371701,56,-0.00157251,0.028466171022584451,0.05579071295949001784549262755,42.9866862083147
18371756,310,-0.00163981,0.029694018431275725,0.05577269366234835391362673331,42.9866862083147
18372012,183,-0.03081818,0.559848573297639181,0.05543458669040623603182981577,42.9866862083147
18372757,243,-0.00449215,0.081892092443059998,0.05538186220429841188000823164,38.7760232560503
18375456,128,-0.00114756,0.020932797444524272,0.05536793388868514254601591352,38.7760232560503
18381892,476,-0.00391203,0.071398474826083788,0.05532214805884682089954763544,40.2013889933583
18383383,192,-0.00181683,0.033179129440937129,0.05530089054404283041612817492,40.2013889933583
18383563,369,-0.01088594,0.199066870466374056,0.0551736074212688641931455245,40.2013889933583
18383768,131,-0.00055948,0.010243571050453709,0.05516706958578774296260299781,40.2013889933583
18383912,260,-0.00533597,0.097756114604125457,0.05510473634400597384664687852,40.2013889933583
18384899,206,-0.00436227,0.08,0.05505380368797785917300547517,40.2013889933583
18385183,70,-0.0190973,0.351099107120340713,0.0548311064481253862849974046,40.2013889933583
18389092,186,-0.00672093,0.123901727425824547,0.0547528397946345799846496317,40.2013889933583
18389289,216,-0.02163226,0.4,0.05450130701763041801044543564,40.2013889933583
18390928,48,0.00253083,-0.045959472000540734,0.05453041071972252033794033386,40.2013889933583
18396357,237,-0.00091765,0.017,0.05451975046640880580143486449,40.2013889933583
18398124,98,-0.00695014,0.1288625,0.05443904573685075424932042403,40.2013889933583
18408950,103,0.03485728,-0.631572553600971497,0.05484034738501680818945236651,40.2013889933583
18408955,278,0.00705001,-0.127175151070248951,0.05492169115625187405445027105,40.2013889933583
18409426,172,0.00166964,-0.030091026222249486,0.05494096445588773717288858707,40.2013889933583
18414230,129,-0.02252123,0.415049556157400823,0.0546786573914891967173774961,40.2013889933583
18415498,47,0.00369156,-0.066812535382199711,0.05472118068302093103723115682,40.2013889933583
18416013,76,-0.04497063,0.83410398389494208,0.05419907779947756823067877682,40.2013889933583
18416013,285,-0.03644102,0.681801197083209479,0.05377783824431634259299148278,40.2013889933583
18416022,171,-0.07974519,1.510764848131080192,0.05286175758606342201697818601,40.2013889933583
18416027,140,-0.02956916,0.566831373530147601,0.0525240789366716584800082777,40.2013889933583
18416030,320,-0.06033044,1.167874064704848128,0.05183846377209755909066413806,40.2013889933583
18416081,209,0.07106551,-1.346841504940898221,0.05263843604839539395995552911,40.2013889933583
18416110,352,0.02,-0.375345237190250562,0.05286467715552942946436024146,40.2013889933583
18416300,116,0.03026066,-0.564862378134330978,0.0532079097256577777026348543,40.2013889933583
18416929,9,-0.01052321,0.199999984301862508,0.0530872176420921169992089254,40.2013889933583
18417064,235,-0.03115275,0.59475,0.0527307258919185652648894687,40.2013889933583
18418464,188,0.00287532,-0.053966306715421942,0.05276325020306014176346419139,40.2013889933583
18419225,193,0.00613074,-0.114955833231572296,0.05283263196334432230192442575,40.2013889933583
18426138,9,-0.00770457,0.147425892215618477,0.05274456603619369623717487485,40.2013889933583
18426432,273,-0.0115074,0.220651045975612135,0.05261316936973698394619038667,40.2013889933583
18426710,182,-0.00379938,0.072972994874074122,0.05256982232028475188928075111,40.2013889933583
18427624,312,-0.00081336,0.015629696386248179,0.05256054501280819304410336197,40.2013889933583
18427915,265,-0.01142135,0.219766308796008288,0.05243035809600333908457640207,40.2013889933583
18428540,11,-0.02968048,0.57366125278399391,0.05209279839084850649762464189,40.2013889933583
18432926,165,0.03605253,-0.682506986659602071,0.05249886056073041188321855768,40.2013889933583
18432973,286,0.02871879,-0.539899430457104757,0.05282345031258459955334654176,40.2013889933583
18450850,207,-0.00203046,0.038835519878369049,0.05280023629917842275942954297,40.2013889933583
18451139,378,-0.00751346,0.143854117769538318,0.05271438038937445499267522747,40.2013889933583
18452138,110,-0.00125232,0.024,0.05270007694468399434245860712,40.2013889933583
18456730,41,-0.00470198,0.090168749570654208,0.0526463904461340335096970667,40.2013889933583
18456842,61,-0.00375697,0.072112569619316736,0.05260351362027654549705355524,40.2013889933583
18457616,140,-0.0005994,0.011510679492767284,0.05259667442707044631828542624,40.2013889933583
