blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
18258616,31,-5.000002831220626831,8511.741562,1694.836764300549173039853184,36467.426272992279
18258617,488,-3.490950160028370701,6000,1708.274731347593467052525506,36467.426272992279
18258617,517,-2.888175213563004187,5000,1719.51357153637360274158179,36467.426272992279
18261033,119,-0.11210029708297493,194.729855,1719.952024593186866516232268,36467.426272992279
18261336,88,-0.046968232046066299,81.603456,1720.135779266100024369186933,36467.426272992279
18261692,228,-0.938350866013453795,1632.17706,1724.503421598070110832900351,14491.312726432937
18263837,441,1.479983173763814048,-2521.536023,1718.076328907830480608841418,36467.426272992279
18263851,58,2.151762517231023104,-3651.083016,1709.78654909998937874883912,36467.426272992279
18263856,291,0.04663345703312594,-78.931793,1709.607555941271435692660735,36467.426272992279
18263857,192,0.230061491572915138,-389.281188,1708.724922357228937101737905,36467.426272992279
18263899,204,0.596705087040281666,-1008.73334,1706.438839315082582750859734,36467.426272992279
18263939,219,1.81246625696906112,-3055.723218,1699.523021170206642423592843,36467.426272992279
18263940,75,0.628494495820672049,-1056.716173,1697.134692432175475684525875,36467.426272992279
18264695,330,4.46724915790799616,-7468.395671,1680.302932700258595604781359,36467.426272992279
18264700,180,3.250646936277808498,-5387.960584,1668.212002708028959919674559,36467.426272992279
18265625,215,2.571630183484303872,-4235.04811,1658.738927394238444883684252,36467.426272992279
18273595,236,1.445169875261520896,-2369.401966,1653.450748401595151220789937,36467.415536262242
18273625,201,0.506532328620329646,-828.687629,1651.603224230249550195048206,36467.415536262242
18277624,122,0.141335635687147784,-231.060058,1651.088269688461975761412631,36467.415536262242
18277707,288,0.143579681218305853,-234.654934,1650.565385560079601132588734,36467.415536262242
18277754,237,0.87644198688255257,-1430.775497,1647.378964843575806244691898,36467.415536262242
18285115,114,1.606841363214479104,-2615.974269,1641.560997448123061545083165,36467.415536262242
18285251,263,1.486875,-2412.442655,1636.204809274787648101418879,36467.415536262242
18285267,236,0.299,-484.174013,1635.130884062200000375567574,36467.415536262242
18285404,148,0.3724,-602.587173,1633.794804225432724060103244,36467.415536262242
18285404,242,0.1586,-256.48402,1633.226283511952885216427573,36467.415536262242
18285408,271,1.021461769680989594,-1649.746615,1629.571831263480247620792552,36467.415536262242
18285460,39,0.36235709125,-584.349992,1628.278384368203055008655824,36467.415536262242
18285642,57,0.326227460684172694,-525.689367,1627.115220371743411860860114,36467.415536262242
18286010,117,0.123785356192362448,-199.371881,1626.674189857416935836053509,36467.415536262242
18292383,181,-0.30419949290182594,500,1627.76928933452915057147009,36467.415536262242
18292405,146,-0.542259826035407861,892.125,1629.724135878458757565583244,36467.415536262242
18292425,295,-0.601748337688670484,991.25,1631.89756347349760446393226,36467.415536262242
18293519,217,-0.044633614363513799,73.576857,1632.058946783157346840607101,36467.415536262242
18293537,207,-0.964946592646417679,1592.459587,1635.553799314736327205823891,36467.415536262242
18293563,153,-0.341263110262989769,564.00555,1636.792476684135975438172971,36467.415536262242
18294194,189,-1.695664582661288661,2808.769711,1642.968120205313732382324236,36467.415536262242
18304851,113,0.122992153100632192,-200.024393,1642.523495945355115142263101,36467.415536262242
18304874,231,0.136215226633130843,-221.466152,1642.031280060021008949682901,36467.415536262242
18304947,200,0.15389350569405972,-250.128625,1641.475449575053906703006771,36467.415536262242
18304979,317,0.106566709072232458,-173.157074,1641.090718739790193676750695,36467.415536262242
18305095,18,0.33636144225944703,-546.277568,1639.87726180495482619494773,36467.415536262242
18305163,272,0.039267601013540535,-63.747353,1639.735687815947328229867497,36467.415536262242
18305214,61,0.019566814180331857,-31.762876,1639.665149175262638764167153,36467.415536262242
18305247,555,0.091341885924251722,-148.257519,1639.33592060195530221711929,36467.415536262242
18305258,27,0.138759551282446614,-225.164439,1638.835971635587540606358198,36467.415536262242
18305261,93,1.011860505128534144,-1639.867069,1635.197155392780696521348372,36467.415536262242
18305432,123,0.1994,-322.727085,1634.481509863905750738589059,36467.415536262242
18305583,373,0.242801785003261731,-392.781807,1633.610729703803517055471393,36467.415536262242
18305648,241,0.093829146013599447,-151.731875,1633.274408871095309928135184,36467.415536262242
18305649,339,0.148240137513150402,-239.656677,1632.743269115138292061724791,36467.415536262242
18311843,177,0.094727365846336116,-153.102905,1632.403999606320823855984511,36467.415536262242
18311875,161,0.372727425834026497,-602.111166,1631.070088867688090752801135,36467.415536262242
18311901,32,0.139248183584805246,-224.817988,1630.572169257113920832464989,36467.415536262242
18312079,157,0.781606555890501877,-1260.641098,1627.781550248016701920816318,36467.415536262242
18312118,337,0.757166724434656485,-1219.165931,1625.085016144895377641625871,36467.415536262242
18312120,306,0.995592538239263202,-1600,1621.549550393813078467928352,36467.415536262242
18312126,666,1.228110252101023957,-1968.883872,1617.204258210652595855595819,36467.415536262242
18312128,539,1.08566298957833408,-1736.123691,1613.377500483103541478711535,36467.415536262242
18312133,163,1.6565619479858112,-2641.16227,1607.564553316117119796218496,36467.415536262242
18312604,17,0.356566884497623263,-567.252085,1606.317453919939121064551965,36467.415536262242
