blockNumber,amount0In,amount1In,amount0Out,amount1Out
18252696,0.0,463239764.0,2.763250226959411e17,0.0
18252703,0.0,9985618.0,5956395616635846.0,0.0
18252705,0.0,470000000.0,2.8035001519012845e17,0.0
18252707,0.0,2112981900.0,1.2602797178780045e18,0.0
18252708,2.242300442616841e17,0.0,0.0,373709596.0
18252710,0.0,22000000.0,1.3121300213017392e16,0.0
18252713,0.0,40897387.0,2.439208831077699e16,0.0
18252717,2.0384102565045724e16,0.0,0.0,33972583.0
18252717,0.0,19000000.0,1.1332014565121168e16,0.0
18252718,0.0,486236156.0,2.899977330575154e17,0.0
18252720,0.0,33972583.0,2.026140476040201e16,0.0
18252721,0.0,1000000000.0,5.963872615793349e17,0.0
18252740,9000000000000000.0,0.0,0.0,15000872.0
18252742,0.0,60000000.0,3.5782196656926224e16,0.0
18252755,0.0,5500000.0,3280028637071702.0,0.0
18252764,0.0,841924081.0,5.0208532849239674e17,0.0
18252767,0.0,284081550.0,1.6940797450283693e17,0.0
18252767,1.4708670768133475e17,0.0,0.0,245173427.0
18252773,7.183869505123918e17,0.0,0.0,1197404076.0
18252773,1526137802578952.0,0.0,0.0,2543673.0
18252801,0.0,200000000.0,1.1927525200701558e17,0.0
18252802,0.0,335000000.0,1.99783038891227e17,0.0
18252804,0.0,3000000000.0,1.788934065528442e18,0.0
18252816,0.0,950000000.0,5.6643274406560486e17,0.0
18252819,0.0,79000000.0,4.710198827230705e16,0.0
18252820,0.0,762192347.0,4.5442944147176666e17,0.0
18252821,1.1995950695310299e17,0.0,0.0,200000000.0
18252822,0.0,1046790000.0,6.240857062577563e17,0.0
18252834,0.0,500000000.0,2.980820019705402e17,0.0
18252835,0.0,430327425.0,2.5653900138755344e17,0.0
18252840,1.4664034599205692e16,0.0,0.0,24450874.0
18252841,7.728022592987144e16,0.0,0.0,128856822.0
18252850,0.0,12000000.0,7153753404013294.0,0.0
18252853,0.0,120000000.0,7.153726854963026e16,0.0
18252853,8299111744489848.0,0.0,0.0,13837961.0
18252862,0.0,548277998.0,3.268466992244604e17,0.0
18252869,0.0,110000000.0,6.557343202891959e16,0.0
18252874,0.0,266199000.0,1.5868542999467645e17,0.0
18252880,0.0,8268054.0,4928679496341777.0,0.0
18252881,0.0,250000000.0,1.4902671521783418e17,0.0
18252887,0.0,99125000.0,5.908851151204809e16,0.0
18252910,7.202545841656276e17,0.0,0.0,1201000000.0
18252914,0.0,486185004.0,2.8983025129651635e17,0.0
18252926,0.0,113668642.0,6.77603258042986e16,0.0
18252929,0.0,30000000.0,1.78835737821359e16,0.0
18252935,2.0990109381353216e17,0.0,0.0,350000000.0
18252939,3.367369092946901e17,0.0,0.0,561478190.0
18252943,6.707669793664196e17,0.0,0.0,1118389951.0
18252946,5.628561718049029e17,0.0,0.0,938412510.0
18252960,1.1996308149579706e17,0.0,0.0,200000000.0
18252967,0.0,250000000.0,1.4905527390171085e17,0.0
18252971,0.0,150000000.0,8.943215689393771e16,0.0
18252976,0.0,10000000.0,5962116902769751.0,0.0
18252980,0.0,71000000.0,4.233093359305999e16,0.0
18252982,0.0,305000000.0,1.8184222836134762e17,0.0
18252984,0.0,100000000.0,5.961972248183833e16,0.0
18252984,1.6342831065572785e18,0.0,0.0,2724554634.0
18252986,0.0,200000000.0,1.1925678651724531e17,0.0
18252988,0.0,66413750.0,3.9601154779422776e16,0.0
18252991,0.0,350000000.0,2.0869536580889405e17,0.0
18252995,6.097450738197718e17,0.0,0.0,1016449238.0
18252996,0.0,13493640163.0,8.04321770404605e18,0.0
18253001,4.228252984034287e17,0.0,0.0,705354025.0
18253001,0.0,400000000.0,2.383460181450198e17,0.0
18253004,0.0,7500000000.0,4.4679957996851e18,0.0
18253004,3.259463588736595e16,0.0,0.0,54397142.0
18253005,3.6571782761658086e17,0.0,0.0,610334539.0
18253009,0.0,2356584274.0,1.4035575143070764e18,0.0
18253011,4956250000000000.0,0.0,0.0,8272276.0
18253018,2e16,0.0,0.0,33381150.0
18253024,2.996127560514511e18,0.0,0.0,5000000000.0
18253025,8990000000000000.0,0.0,0.0,15000572.0
18253028,3.747120905751248e16,0.0,0.0,62523733.0
18253038,1.1919302991917494e16,0.0,0.0,19888271.0
18253041,0.0,104047966.0,6.198358644067618e16,0.0
18253042,0.0,50000000.0,2.978593431051697e16,0.0
18253048,0.0,2307833490.0,1.3747284541570173e18,0.0
18253052,1982500000000000.0,0.0,0.0,3308409.0
18253055,0.0,50000000.0,2.9781987740755012e16,0.0
18253059,0.0,20000000.0,1.1912771617166598e16,0.0
18253062,0.0,64820690.0,3.860961172648996e16,0.0
18253063,0.0,100000000.0,5.956343989081271e16,0.0
18253076,0.0,32678001543.0,1.9446233310551245e19,0.0
18253076,0.0,100000000.0,5.94537210528612e16,0.0
18253078,0.0,1862000000.0,1.1069673131397316e18,0.0
18253083,0.0,2000000000.0,1.1888798623781128e18,0.0
18253089,8.28815724215275e17,0.0,0.0,1385950855.0
18253089,0.0,33583722957.0,1.9945141558009782e19,0.0
18253090,1.4261150916940351e19,0.0,0.0,23875630616.0
18253093,9.288338812840303e17,0.0,0.0,1553914627.0
18253095,5.0965558973589094e17,0.0,0.0,852582506.0
18253099,0.0,200000000.0,1.188416558739732e17,0.0
18253101,0.0,31249036578.0,1.8552063443417883e19,0.0
18253101,1.911224582583108e19,0.0,0.0,31999064570.0
18253107,3.6936833e17,0.0,0.0,617853496.0
18253109,2.778854247692585e17,0.0,0.0,464813058.0
18253109,4.7793008480272e16,0.0,0.0,79941131.0
18253114,1.0349424087174612e16,0.0,0.0,17310950.0
18253116,1.195715683227199e17,0.0,0.0,200000000.0
18253116,1.5e18,0.0,0.0,2508766302.0
18253131,0.0,20374287.0,1.210972555600384e16,0.0
18253132,0.0,17310950.0,1.0288980003948116e16,0.0
18253143,0.0,318042771.0,1.890309259840656e17,0.0
18253144,5933069311366486.0,0.0,0.0,9922615.0
18253147,495625000000000.0,0.0,0.0,828895.0
18253151,7.246151948733032e16,0.0,0.0,121186031.0
18253152,1.1899041006385822e17,0.0,0.0,199000042.0
18253152,0.0,146000000.0,8.67765989914686e16,0.0
18253163,0.0,199400000.0,1.1851428694385426e17,0.0
18253168,0.0,1341967595.0,7.975699612458783e17,0.0
18253170,0.0,18000000.0,1.0697508499792184e16,0.0
18253171,4e16,0.0,0.0,66902073.0
18253171,0.0,61693663.0,3.666497203991462e16,0.0
18253172,1e18,0.0,0.0,1672475727.0
18253174,3823418456483350.0,0.0,0.0,6394271.0
18253175,0.0,148389427.0,8.819669403925642e16,0.0
18253187,1.513549624473652e16,0.0,0.0,25312738.0
18253195,2.3928e18,0.0,0.0,4001286446.0
18253195,2300000000000000.0,0.0,0.0,3845669.0
18253195,0.0,393012819.0,2.3364051721822784e17,0.0
18253197,0.0,800000000.0,4.755726534653702e17,0.0
18253200,0.0,385656366.0,2.2925188132303782e17,0.0
18253206,0.0,2000000000.0,1.1888123475861821e18,0.0
18253216,0.0,500000000.0,2.971821841062599e17,0.0
18253219,0.0,6192300.0,3680430035692452.0,0.0
18253225,2.2771889385940675e17,0.0,0.0,380836201.0
18253225,3.376527352946807e16,0.0,0.0,56468216.0
18253232,2.0074388306117795e17,0.0,0.0,335715445.0
18253232,1.1959349432453163e17,0.0,0.0,200000000.0
18253234,3.506224031239943e17,0.0,0.0,586343994.0
18253239,0.0,10000000.0,5944078898558800.0,0.0
18253241,6.699510087697655e16,0.0,0.0,112033408.0
18253241,1.3e17,0.0,0.0,217392133.0
18253244,0.0,10000000.0,5944185970151501.0,0.0
18253245,0.0,299100000.0,1.7778905982898413e17,0.0
18253245,0.0,136140639.0,8.092283494313112e16,0.0
18253251,0.0,69790000.0,4.14833659210532e16,0.0
18253252,2.875e16,0.0,0.0,48078138.0
18253252,0.0,603794132.0,3.58891061177334e17,0.0
18253256,0.0,10000000.0,5943828225387141.0,0.0
18253257,5.900395903828644e17,0.0,0.0,986718517.0
18253266,9.878440668428246e16,0.0,0.0,165191007.0
18253271,2.1956317721578188e16,0.0,0.0,36715972.0
18253277,1.0166043170825755e18,0.0,0.0,1699911249.0
18253278,0.0,50000000.0,2.972393200312941e16,0.0
18253278,1.0635192798958501e17,0.0,0.0,177827067.0
18253278,3.1751116301608916e16,0.0,0.0,53089504.0
18253282,0.0,15822000.0,9405946103269762.0,0.0
18253287,0.0,10000000.0,5944848485337764.0,0.0
18253288,1e16,0.0,0.0,16720507.0
18253290,8.091743268459043e16,0.0,0.0,135297471.0
18253290,0.0,100000000.0,5.944881086678166e16,0.0
18253292,0.0,700973555.0,4.167110709479878e17,0.0
18253295,0.0,10000000.0,5944628405691198.0,0.0
18253296,7.449270247893066e16,0.0,0.0,124559809.0
18253296,1e16,0.0,0.0,16721008.0
18253298,8.183496529071117e16,0.0,0.0,136835724.0
18253304,0.0,96801621.0,5.754569650824181e16,0.0
18253309,3.3194e16,0.0,0.0,55503476.0
18253309,0.0,500000000.0,2.972311394052874e17,0.0
18253310,2.2e17,0.0,0.0,367866559.0
18253311,1.0579130786905467e17,0.0,0.0,176893120.0
18253314,8e16,0.0,0.0,133766430.0
18253316,6.070059065325222e17,0.0,0.0,1014929834.0
18253320,1.6955784846449306e17,0.0,0.0,283494792.0
18253327,0.0,83494792.0,4.963922283271066e16,0.0
18253327,0.0,207120815.0,1.2313621129407363e17,0.0
18253339,6.073719656250114e16,0.0,0.0,101551024.0
18253341,0.0,12898282.0,7668204842803398.0,0.0
18253348,2.8724022610271604e16,0.0,0.0,48025656.0
18253351,3.3028e16,0.0,0.0,55221609.0
18253352,0.0,891992437.0,5.3029130659765165e17,0.0
18253354,0.0,200000000.0,1.1889675095470528e17,0.0
18253359,0.0,250000000.0,1.4861905902236797e17,0.0
18253361,2.2869e17,0.0,0.0,382385463.0
18253366,0.0,200000000.0,1.1889630668067586e17,0.0
18253366,2.082655634711972e16,0.0,0.0,34823421.0
18253367,7.966651617940075e16,0.0,0.0,133207211.0
18253369,1.2373117910687045e18,0.0,0.0,2068731540.0
18253371,1.0963685239632475e17,0.0,0.0,183296398.0
18253371,813123008063029.0,0.0,0.0,1359412.0
18253376,0.0,13512887.0,8034210482507588.0,0.0
18253377,0.0,99700000.0,5.927735787984516e16,0.0
18253381,0.0,30000000.0,1.7836652429049538e16,0.0
18253383,0.0,26885663.0,1.5984981977018776e16,0.0
18253387,4.525e16,0.0,0.0,75651388.0
18253396,0.0,500000000.0,2.972739360657227e17,0.0
18253396,6.3634572880014456e16,0.0,0.0,106390153.0
18253405,4.921247258250052e17,0.0,0.0,822758014.0
18253408,8.639664405799092e17,0.0,0.0,1444328754.0
18253413,4956250000000000.0,0.0,0.0,8285230.0
18253420,6.3430262462265576e16,0.0,0.0,106034325.0
18253425,1.0221625208007003e17,0.0,0.0,170870281.0
18253428,4e16,0.0,0.0,66865740.0
18253428,0.0,30000000.0,1.7838911787877448e16,0.0
18253429,9.086195987516352e17,0.0,0.0,1518822799.0
18253432,4.440247388050634e17,0.0,0.0,742171838.0
18253438,0.0,25000000.0,1.4867632585732754e16,0.0
18253447,0.0,250000000.0,1.486751777459312e17,0.0
18253449,0.0,800000000.0,4.757465351659888e17,0.0
18253452,1.3885476985139992e16,0.0,0.0,23209990.0
18253456,1.5564367320800906e18,0.0,0.0,2601438378.0
18253461,3.4450214946090074e17,0.0,0.0,575751473.0
18253463,0.0,250000000.0,1.486932375428743e17,0.0
18253465,0.0,31110552.0,1.8503568370141944e16,0.0
18253476,0.0,10000000000.0,5.94600789572926e18,0.0
18253477,99125000000000.0,0.0,0.0,165756.0
18253478,5968349840794001.0,0.0,0.0,9980246.0
18253489,1.5e17,0.0,0.0,250827445.0
18253505,0.0,90000000.0,5.349965826621318e16,0.0
18253511,0.0,1224914523.0,7.281121049428305e17,0.0
18253524,1e16,0.0,0.0,16722939.0
18253534,0.0,75218767.0,4.47098481322829e16,0.0
18253540,0.0,1999999999.0,1.1887257851742554e18,0.0
18253544,1e17,0.0,0.0,167248039.0
18253559,0.0,886769805.0,5.2702524805678144e17,0.0
18253564,5.5e16,0.0,0.0,91990334.0
18253569,2.4247994794971744e16,0.0,0.0,40555869.0
18253571,0.0,410000000.0,2.436642355829785e17,0.0
18253573,5880000000000000.0,0.0,0.0,9834778.0
18253577,2.707689101874531e16,0.0,0.0,45288235.0
18253579,0.0,156000000.0,9.271008242409259e16,0.0
18253580,6.292126430605803e16,0.0,0.0,105241252.0
18253582,1.1240560576450413e17,0.0,0.0,188006537.0
18253583,2.0281974717455664e17,0.0,0.0,339225713.0
18253594,1.05664999341921e17,0.0,0.0,176727185.0
18253605,0.0,185147849.0,1.1003648029213589e17,0.0
18253610,0.0,151336445.0,8.994094355514755e16,0.0
18253612,0.0,600000000.0,3.5657919409167386e17,0.0
18253615,0.0,296864493.0,1.764217200527274e17,0.0
18253615,0.0,140228508.0,8.333448791359942e16,0.0
18253619,0.0,121344179.0,7.211144733873422e16,0.0
18253621,0.0,138515764.0,8.23154382871318e16,0.0
18253636,0.0,50858100.0,3.0223162865757204e16,0.0
18253640,1.7783116140302928e17,0.0,0.0,297450968.0
18253646,0.0,10000000.0,5942734386412174.0,0.0
18253651,0.0,337164080.0,2.00365704974944e17,0.0
18253652,0.0,855990372.0,5.0867033888818e17,0.0
18253665,0.0,650000000.0,3.8624467556993235e17,0.0
18253672,5.1275488656755034e17,0.0,0.0,857725726.0
18253673,1.076738372683846e17,0.0,0.0,180109284.0
18253673,5.7328335863803546e17,0.0,0.0,958917656.0
18253685,0.0,2490374388.0,1.4798727869139942e18,0.0
18253695,7.778811437947738e16,0.0,0.0,130128573.0
18253704,2.4063997552263936e16,0.0,0.0,40255489.0
18253714,0.0,121883481.0,7.242305425941848e16,0.0
18253720,7930000000000000.0,0.0,0.0,13265781.0
18253722,0.0,669099120.0,3.975695611742583e17,0.0
18253727,0.0,100000000.0,5.941734889472009e16,0.0
18253731,1.4605023066886218e17,0.0,0.0,244330413.0
18253736,1.3169907354883215e18,0.0,0.0,2203068884.0
18253740,0.0,5402884112.0,3.210197709804568e18,0.0
18253746,1e17,0.0,0.0,167320126.0
18253746,0.0,5681868974.0,3.374940858257071e18,0.0
18253752,4.460235379177701e16,0.0,0.0,74652038.0
18253764,8921250000000000.0,0.0,0.0,14931674.0
18253768,3.7e16,0.0,0.0,61927504.0
18253769,0.0,996000000.0,5.915022818863436e17,0.0
18253775,3.4881618305884204e16,0.0,0.0,58385003.0
18253782,0.0,102620000.0,6.094205625607772e16,0.0
18253787,1000000000000.0,0.0,0.0,1673.0
18253799,1200000000000000.0,0.0,0.0,2008573.0
18253803,9912500000000000.0,0.0,0.0,16591644.0
18253807,2.584366302375076e16,0.0,0.0,43257315.0
18253807,0.0,44815207.0,2.6595373979926504e16,0.0
18253807,0.0,1980000000.0,1.1757779951368545e18,0.0
18253810,2.5427830603236376e16,0.0,0.0,42566031.0
18253813,2.549613397600372e16,0.0,0.0,42680268.0
18253813,0.0,47630880.0,2.8263239693272212e16,0.0
18253817,3.2721315111391404e16,0.0,0.0,54775144.0
18253820,3.155504329716163e16,0.0,0.0,52822657.0
18253823,3.1244009751650664e16,0.0,0.0,52301836.0
18253823,3.7e17,0.0,0.0,619360766.0
18253824,9.176406016823342e17,0.0,0.0,1535989431.0
18253826,3.1158230350906984e16,0.0,0.0,52151754.0
18253830,41000000000000.0,0.0,0.0,68624.0
18253834,0.0,1981277854.0,1.1765653690182707e18,0.0
18253836,2.9244427955782736e16,0.0,0.0,48953797.0
18253836,6e16,0.0,0.0,100436755.0
18253837,0.0,410000000.0,2.4346076555670646e17,0.0
18253838,0.0,500000000.0,2.968957833438531e17,0.0
18253840,2.9249810858657576e16,0.0,0.0,48964899.0
18253841,0.0,1005000000.0,5.967369529736037e17,0.0
18253841,0.0,27729550.0,1.6464444195695944e16,0.0
18253842,0.0,10000000.0,5937502315100404.0,0.0
18253843,2.9251389318342412e16,0.0,0.0,48970275.0
18253846,2.925504756761817e16,0.0,0.0,48976264.0
18253849,2.925780038132508e16,0.0,0.0,48980737.0
18253851,3.077201246031632e16,0.0,0.0,51515547.0
18253851,3.4266187970058323e17,0.0,0.0,573641514.0
18253855,2.9245192788318356e16,0.0,0.0,48957771.0
18253859,0.0,600000000.0,3.5626052668744826e17,0.0
18253861,2.9258674214304732e16,0.0,0.0,48981856.0
18253861,33051499446756.0,0.0,0.0,55331.0
18253869,2.926052599107739e16,0.0,0.0,48984820.0
18253872,1197085030495.0,0.0,0.0,82.0
18253872,2.9261919844908212e16,0.0,0.0,48987018.0
18253873,0.0,98949455.0,5.875230677967513e16,0.0
18253874,2.9674847877373804e16,0.0,0.0,49678434.0
18253887,3.3e16,0.0,0.0,55244883.0
18253889,5.71415605365731e18,0.0,0.0,9563407610.0
18253892,0.0,1010128744.0,6.000830923943341e17,0.0
18253894,5.344290552023312e16,0.0,0.0,89424592.0
18253897,4912137929356901.0,0.0,0.0,8219327.0
18253901,0.0,1393259703.0,8.27636822025835e17,0.0
18253914,0.0,29150000.0,1.7315255496702172e16,0.0
18253915,4092648373075222.0,0.0,0.0,6848645.0
18253917,1.1951771455102174e17,0.0,0.0,200000000.0
18253924,0.0,83994979.0,4.989388880950646e16,0.0
18253929,1.02495193822969e17,0.0,0.0,171513661.0
18253939,0.0,505442743.0,3.0023616757642246e17,0.0
18253939,0.0,500000000.0,2.9699475321872474e17,0.0
18253940,1.5439942998923148e16,0.0,0.0,25838246.0
18253941,2.356225191112363e17,0.0,0.0,394302016.0
18253944,0.0,7648267.0,4543033029848670.0,0.0
18253947,0.0,393815000.0,2.339215406270202e17,0.0
18253951,4991766645167048.0,0.0,0.0,8353555.0
18253952,0.0,200000000.0,1.1879575223892314e17,0.0
18253953,0.0,30000000.0,1.7819247548801116e16,0.0
18253953,0.0,1500000000.0,8.909241316403442e17,0.0
