blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
18258615,172,14154.553908,-8.3261591,1689.51431423297731159731644,86674.549154887384
18258618,84,5020.912496,-2.937990951191020109,1694.232119965308157132105558,86674.549154887384
18258619,66,13228.967541,-7.701882048243437079,1706.693967104809240609633625,86674.549154887384
18258661,186,4456.861487,-2.582104729654755314,1710.902667953439640993053457,86674.549154887384
18258686,84,4593.075464,-2.65437934578598131,1715.245421264683794653465925,86674.549154887384
18258796,354,687.5,-0.396733881413499555,1715.89592621573063041436061,86674.549154887384
18258823,170,247.8125,-0.142967652243168374,1716.130433921157285564323769,86674.549154887384
18258826,615,707.106152,-0.407835337893758497,1716.799664373497256912012317,86674.549154887384
18258828,209,247.8125,-0.142892395407450538,1717.034233824633693929623438,86674.549154887384
18261647,142,99.125,-0.057151492251266689,1717.128066091732686762638303,86674.549154887384
18261656,105,820.863702,-0.473157039339615754,1717.905198683991670202341918,86674.549154887384
18261686,63,3187.101524,-1.835061516942746872,1720.924175452367611100179783,86674.549154887384
18261691,161,3313.923614,-1.904613516568126849,1724.524800406358820808255624,52600.741798868296
18263827,190,-910.580154,0.533570846832079837,1723.19376936491352819861164,86674.549154887384
18263835,56,-5191.631913,3.047626155831077492,1718.224461377754997496605893,86674.549154887384
18263850,102,-4418.025223,2.60044382348009984,1714.001282882153236234625843,86674.549154887384
18263852,112,-4603.771524,2.716595455335436615,1709.60607870097119879969454,86674.549154887384
18263910,51,-1691.711071,1,1707.992425861922136870074316,86674.549154887384
18263919,64,-845.256749,0.5,1707.186456043003250114325284,86674.549154887384
18263919,95,-844.857935,0.5,1706.38105657273599912745631,86674.549154887384
18263926,128,-844.459404,0.5,1705.576226913100455543450806,86674.549154887384
18263939,74,-5579.388418,3.309464494036713984,1700.263445217045528872551619,86674.549154887384
18264269,59,-1682.468403,1,1698.662998593997849468095224,86674.549154887384
18264695,218,-19755.518511,11.812481940226285568,1680.132725422335359808820935,88636.674290835655
18264698,245,-14264.41372,8.609612579035569543,1666.965663713486322988768507,88636.674290835655
18265625,105,-13875.689748,8.440365099011999497,1654.207015980456124163187247,88680.079662677432
18267748,31,507.907305,-0.303926978572200488,1654.668279145465097589135275,88680.079662677432
18273594,159,-3342.596745,2.042398406801782263,1651.603198702486758938255337,88680.128829769703
18275366,21,-1.635086,0.001,1651.601700936813897149516934,88731.861987207114
18277618,81,-3618.71766,2.215389824238011813,1648.289059211627826143681428,88745.217223496797
18277757,66,-1351.845367,0.828745962243087127,1647.05240790048964726914978,88745.217223496797
18285103,241,-3805.947765,2.336573169565158092,1643.573266780093746059993595,88745.217223496797
18285208,445,-5.625407,0.003457247109252483,1643.568127133706237534291724,88745.217223496797
18285221,117,-4133.22798,2.543113052498713591,1639.793980920576841398088817,88745.217223496797
18285237,180,-1156.431897,0.712582834304890638,1638.738792875197736188921855,88745.217223496797
18285251,76,-5559.35022,3.432034825547412877,1633.670895874071989790689309,88745.217223496797
18285253,62,-5082.571645,3.147020377636462963,1629.044497387792796269260137,88745.217223496797
18285255,376,-1019.39161,0.632261197738793406,1628.117388458364404247395476,88745.217223496797
18285769,139,-812.974361,0.50449230998491182,1627.37819954712932992158616,88745.217223496797
18287175,101,-321.585068,0.199623286269090612,1627.085847825371824852009349,88745.217223496797
18292381,115,3672.453463,-2.232236286036326054,1630.392604635555221456034391,88745.217223496797
18293013,177,468.024474,-0.284155069805884814,1630.814265187213939075455359,88745.217223496797
18293022,297,1000,-0.606891059366747009,1631.715384847654511519346279,88745.217223496797
18293089,185,1641.75,-0.995636821377193889,1633.195337783486648716462612,88745.217223496797
18293533,98,2903.857995,-1.758832393287782092,1635.814658631875758942837283,88745.217223496797
18293549,83,2927.777261,-1.770469974860718911,1638.457679750097076508174794,88745.217223496797
18294193,71,7983.556142,-4.81328801802626527,1645.675594420916793047459049,88745.217223496797
18302930,168,-3279.919251,2.015021,1642.678348166014877108707638,88745.217223496797
18304518,234,-365.869382,0.225,1642.344179839622404944201658,88745.217223496797
18304545,99,-3120.829788,1.921090098351567647,1639.495138573304175456676825,88745.217223496797
18304587,105,-3129.248307,1.929625658470714946,1636.640895280939726338013916,88745.217223496797
18305270,103,-2573.965276,1.589738031089636162,1634.294999504380875155700574,88745.217223496797
18305491,91,-3563.159011,2.204454307074238314,1631.050335354584035319087954,88745.217223496797
18312069,45,-900.336972,0.557714115744269472,1630.230985741294372535739272,88745.217427375589
18312078,174,-2389.376589,1.481460114490288128,1628.057537063300204220671435,88745.217427375589
18312109,46,-2803.287615,1.740615483429842289,1625.509430771471012736677116,88745.217427375589
18312112,280,-717.684028,0.4460625,1624.857397874152469733544797,88745.217427375589
18312125,115,-5884.504743,3.664160251082685622,1619.516119239932954733539214,88745.217427375589
18312126,476,-3035.66742,1.894972995564365388,1616.764126704194308109325342,88745.217427375589
18312128,437,-3108.049944,1.94350009746714112,1613.948940134468634530172076,88745.217427375589
18312131,499,-3226.253451,2.021001681583968,1611.029282884269294384184699,88745.217427375589
18312132,222,-4086.9418,2.565419578199631,1607.334524956981117781487603,88745.217427375589
18312710,272,-99.986581,0.062836568369328216,1607.244186265757940533862842,88745.217427375589
18312727,67,-2761.22535,1.736688703232894612,1604.750399811749624691428653,88745.217427375589
18312728,589,-26.944358,0.016960101988771655,1604.726074691632432977448489,88745.217427375589
18312751,100,-663.669312,0.417827207136421312,1604.126978319694716943638358,88745.217427375589
18312815,335,-174.839635,0.1101,1603.969168646379322287348331,88745.217427375589
18312828,71,-1666.20826,1.049788273058094434,1602.465644112996867687219661,88745.217427375589
18312854,127,-2754.928504,1.737894177931227136,1599.981245329592368918120018,88745.217427375589
18313976,167,-6005.33125,3.797713674470799048,1594.572308134413286321921846,88745.217427375589
18314106,109,-644.484787,0.408330901848351467,1593.992371792917566184354381,88745.217427375589
18314108,68,-5119.180638,3.248698003241687979,1589.335182278008460794374022,85587.691717612894
