blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
18258973,339,-14578.690568,8.449273983544463127,1730.487524428726597004119413,4287907.612556937939
18258975,48,-4941.976074,2.86450140895100379,1730.391636610996096039320482,4287907.612556937939
18258989,157,-17923.03165,10.39,1730.043903191395696954532638,4287907.612556937939
18258990,6,-16644.791239,9.65,1730.033996768510697111213428,139771757.323062957251
18259021,7,-202.574804,0.117445431182822655,1730.030066727543561340625643,4287907.612556937939
18259079,553,21635.023814,-12.466552379769077757,1730.448539165663077309702742,4288138.045583727889
18259090,12,146000,-84.049489075985851462,1733.273846885491855168099736,4288138.045583727889
18259090,164,500,-0.287605221145940309,1733.283526556544230266632773,4288138.045583727889
18259158,45,3000,-1.725597598115239012,1733.341605150458105893344071,4288138.045583727889
18259207,146,-950.472808,0.55,1733.323148968656320904017442,4288138.045583727889
18259209,19,250,-0.14379872106523431,1733.327988869636669905570612,4288138.045583727889
18259214,87,-355.58938,0.205766059041576933,1733.321084087769691569744279,4288138.045583727889
18259226,373,-336.982982,0.195,1733.31454061487883395106158,4288138.045583727889
18259230,208,-2143.915718,1.240624590630034483,1733.272910747383829329932227,4288138.045583727889
18259238,202,-1103.301331,0.638461506706177729,1733.251487390981908811074061,4288138.045583727889
18259240,29,-18875.38491,10.924083143345163069,1732.884995064730313468144805,4288138.045583727889
18259242,222,-10365.5161,6,1732.683750375003437478531853,4288138.045583727889
18259243,8,-58897.666925,34.105699178804953088,1731.540484281653491389316896,4288138.045583727889
18259243,175,-16000,9.268962351438229835,1731.229972506562629208677683,4288138.045583727889
18259244,519,-46457.466463,26.922705349091450857,1730.328530906272053529483644,4288138.045583727889
18259254,273,-644.244031,0.373446372238947634,1730.316031909918300097149363,4288138.045583727889
18259265,57,3000,-1.728584980346862172,1730.317994194253124800557966,126808192.086497758296
18259267,243,-19513.270049,11.312445105153028885,1729.939437875887819793556554,4288138.045583727889
18259320,21,-1729.75,1.002908918670762855,1729.905882823529755165196598,4288138.045583727889
18259329,211,-680.088006,0.394320302128660018,1729.892690030073327365950321,4288138.045583727889
18259329,282,-3449.339312,2,1729.825778257047001523019537,4288138.045583727889
18259336,5,-46730.674476,27.103060492439286732,1728.919403985345277751566244,4288138.045583727889
18259348,426,-204.95894,0.118904272271927319,1728.915429185820436614546363,4288138.045583727889
18259386,14,-60881.734433,35.331853794848980992,1727.734942815486460141997966,4288138.045583727889
18259387,8,-72377.656576,42.034765919353421824,1726.332016708161974960923151,4287594.821526068381
18259476,26,6250,-3.609528002019766098,1726.33547694548965233778993,149644811.888453682467
18259485,13,-570.38717,0.331398688274164887,1726.324422221368529681232673,4287594.821526068381
18259494,11,-49399.358644,28.70940442905235456,1725.367143165724758832946135,4287594.821526068381
18259495,18,-47050.333105,27.359034689732285425,1724.455631248065970878068314,4287594.821526068381
18259749,255,4900,-2.832874254687627436,1724.550263563571411046369421,4287594.821526068381
18259771,302,3626,-2.096226870376091819,1724.620293148659319354200185,4287594.821526068381
18259789,145,300,-0.173429188304690909,1724.62608716588124817593757,4287594.821526068381
18259794,20,30.116096,-0.017410001020062948,1724.626668810334621426964276,4287594.821526068381
18260086,25,27.984558,-0.016177761908147343,1724.627209249178078253539945,4287899.794757329449
18260087,21,40.178071,-0.023226773913833926,1724.627985169734228809443285,4287899.794757329449
18260090,42,30.007789,-0.017347370117360902,1724.628564681510302090968968,4287899.794757329449
18260092,226,38.28946,-0.022134958867452358,1724.629304129426466913079533,4287899.794757329449
18260104,131,10,-0.005780952125722184,1724.629497249945101224353007,4287899.794757329449
18260145,243,29.741003,-0.017193127051208174,1724.630071609782211061513328,4287899.794757329449
18260243,20,206520.946888,-119.250839326547565011,1728.620491794101562530861919,4288443.018814988957
18260364,187,560.749812,-0.323417321309521711,1728.631332190310453619025349,4288443.018814988957
18260709,364,100,-0.057675654949160319,1728.633265425397616110565764,4288365.534205232785
18260793,28,-33568.524396,19.481213246016189054,1727.982415292507585375057751,4288365.534205232785
18260798,135,-172.27968,0.1,1727.979075329125802448355747,4288365.534205232785
18260812,21,-44580.594082,25.883371011859419136,1727.114905734850916587357608,4288365.534205232785
18260824,113,-29421.017895,17.088856642319511241,1726.544680972524958689835238,4287822.310147573277
18260826,5,-360294.402729,209.731503524663964888,1719.568780156313590032532095,4287822.310147573277
18260847,238,-1718.860473,1.002605570496802383,1719.535533994259222986200484,4287822.310147573277
18260949,370,-22.5,0.013124303347604985,1719.53509880187759590027359,4287822.310147573277
18260985,188,394.747036,-0.228876934899752188,1719.542711055582464252071733,4287822.310147573277
18260990,53,407.202609,-0.236097697031094808,1719.550563518707895037879992,4287822.310147573277
18261186,46,78051.841539,-45.234868397712088016,1721.056040188068688651016063,4287822.310147573277
18261186,93,1256.853181,-0.728084248599668376,1721.08028796669465870084588,4287822.310147573277
18261219,194,580.5,-0.336275199374395926,1721.091487292269533495611204,4287822.310147573277
18261236,77,31920,-18.487423695698875236,1721.707361592723683035577337,4287822.310147573277
18261334,288,2623.099829,-1.518952724558368702,1721.757977386668827929275983,4287822.310147573277
18261338,1153,100,-0.0579058993429481,1721.759907018914625341438541,4287822.310147573277
18261352,562,863.27,-0.499881558974992345,1721.776565000161382151837446,4287822.310147573277
18261353,74,38245.341742,-22.141337242687044608,1722.514642305028786209141483,4287822.310147573277
18261358,53,-49.851755,0.029028360007182561,1722.513677243338632114430637,4287822.310147573277
18261365,286,23781.912997,-13.763262884139777242,1722.972711852698201500519044,4287822.310147573277
18261381,155,21278.523431,-12.311372847303106003,1723.383478283218204552975452,4287822.310147573277
18261384,341,2000,-1.157013333650931368,1723.422089346815455248248289,4287822.310147573277
18261384,356,-34.365029,0.02,1723.421423911682110924447773,4287822.310147573277
18261389,29,520144.890547,-300.03,1733.4769335934032462728952,4288365.534205232785
18261449,28,3750,-2.1567473093854695,1733.549532186647533115990054,4288365.534205232785
18261519,299,-17604.294945,10.18661856649442304,1733.207707399402816172007774,4288365.534205232785
18261521,88,-25452.863209,14.731697554450595854,1732.713545578213981399712763,4288365.534205232785
18261521,307,-1209.252591,0.7,1732.690069954492087323178568,4288365.534205232785
18261528,78,-687.625523,0.398049989288836665,1732.676720921885054517400567,4288365.534205232785
18261528,196,-121.149756,0.070131017591607723,1732.674369019100715448534851,4288365.534205232785
18261530,36,625,-0.359630658792468621,1732.68646587780468629817456,4288365.534205232785
18261535,150,-7.495117,0.004338736943474658,1732.686320373237935296268572,4288365.534205232785
18261536,138,-399.892217,0.231488179634827392,1732.678557175694846827222259,4288365.534205232785
18261538,49,600,-0.345244646136681644,1732.690170173275094067171086,4288365.534205232785
18261650,90,-359.93851,0.208359410694618949,1732.683182597487274803502559,4288365.534205232785
18261687,45,38433.254534,-22.110061199478209047,1733.427137670553410951340106,4288365.534205232785
18261691,11,156050.480286,-89.676035206869129,1736.449457652590104249478037,4288365.534205232785
18261693,7,26702.858921,-15.329432446861887745,1736.966891151023199479658637,4288365.534205232785
18261695,17,48554.6875,-27.862312463125612341,1737.908035624151608454282755,4287877.725301294938
18261695,268,1288.108683,-0.738954595517900796,1737.933007445816914752467549,4287877.725301294938
18261805,9,-14776.231601,8.5278043617128154,1737.919170749486232844483284,89038313.824654663595
18261864,39,-382.812624,0.220933919878247475,1737.912136374166767972735073,4537379.01387727166
18261898,74,-31328.927129,18.083999414421521161,1737.336499771120126969427044,4537379.01387727166
18261901,21,-33857.212868,19.550139093817576833,1736.714567872981499904203003,4537866.822781209507
18261908,78,-18660.739832,10.778246434923089175,1736.371839623006107191712564,4537866.822781209507
18261910,6,-1.5,0.000866469680182844,1736.371812074955390796931294,4537866.822781209507
18261917,78,-38087.274356,22.0011,1736.352733273017741831489536,166371511.021139112042
18261933,126,-1731.127826,1,1736.320940795234162215068527,4537866.822781209507
18261939,177,-1050.086404,0.606599832324492597,1736.3016559090224654421341,4537866.822781209507
18261941,21,-32890.607048,19,1736.285267864164330845433118,167257771.362297918648
18261976,217,126,-0.072350966092320004,1736.287574901577140535726108,4537866.822781209507
18262016,52,-150138.31927,86.8,1733.531251191778566412609241,4537636.389754419557
18262066,400,-345.665499,0.2,1733.524907796440680985813674,4537636.389754419557
18262252,365,3,-0.001725386199642966,1733.524962683486451626461837,4537760.800684766666
18262403,151,245.827415,-0.141382223698501988,1733.529460266618335632809097,4537760.800684766666
18262430,146,124.128046,-0.071389372245205553,1733.531731277557716320934462,4537760.800684766666
18262620,311,-24790.553749,14.345518932005483255,1733.076835371344199538235221,4537760.800684766666
18262621,67,-40835.570741,23.638479839249764352,1732.327650510678544886818361,4537760.800684766666
18262630,112,-24316.968522,14.081215875603088675,1731.881599129116261558181151,4537760.800684766666
18262641,8,-42125.432978,24.402139800925249536,1731.10901918259086943641103,4537760.800684766666
18262642,18,-11544.194427,6.689145009481008379,1730.897328881334775333409755,4537760.800684766666
18262705,3,-299,0.17326283255980729,1730.891846176136239271676064,4537760.800684766666
18262713,487,-36657.085503,21.246,1730.219738075784226059922253,4537760.800684766666
18262714,280,-207.003262,0.12,1730.215943039089139017267877,4537760.800684766666
18262714,335,-342.800998,0.198722663384580399,1730.20965840155098884683843,4537760.800684766666
18262717,176,-22000,12.754969155899037529,1729.806351983768281318767392,4537760.800684766666
18262820,24,-486.837599,0.282288110764479625,1729.797427755036931839202694,4537760.800684766666
18262820,49,70.806796,-0.040810760532653023,1729.798721820357605218953774,4537760.800684766666
18263000,190,-26.398308,0.015306835756794141,1729.798237912979614671686579,4537760.800684766666
18263103,150,-3566.492588,2.068039950567848905,1729.732861160454732668336442,4537760.800684766666
18263160,407,-1207.172842,0.7,1729.710732965850997027524391,4537760.800684766666
18263163,24,-20195.43564,11.712,1729.340559636574093679973865,4537760.800684766666
18263174,324,-15.564829,0.00902752561393801,1729.340274355460167530773604,4537760.800684766666
18263260,79,-66504.458881,38.585864422705342406,1728.121557400032946664173483,4537760.800684766666
18263264,104,-4311.285775,2.502345604607786947,1728.042566440623704194466111,4537760.800684766666
18263271,88,-3920.627285,2.275699899156652312,1727.970734655505590298768895,4537760.800684766666
18263272,172,-22729.439514,13.195003812862177335,1727.554326575498906553215481,4537760.800684766666
18263273,58,-71794.471244,41.699368860774998016,1726.239298350513472505542976,4537217.576627107158
18263274,279,-22371.132406,13,1725.82961049742558184505583,4537217.576627107158
18263329,135,-27508.680856,15.989691220180343727,1725.325904153529919271612718,4537217.576627107158
18263330,182,-53056.40649,30.852745122490358535,1724.354605789827174131671099,4537217.576627107158
18263330,470,-23.902605,0.013903481074479158,1724.354168268842640421338971,4537217.576627107158
18263334,235,-1203.419087,0.7,1724.332140569810025359537641,4537217.576627107158
18263335,264,-1869.154682,1.087260148079074998,1724.297927350588186236103831,4537217.576627107158
18263340,11,-41767.456849,24.301151709716115456,1723.533499618820448486330565,4537217.576627107158
18263343,26,-70134.633913,40.83,1722.250277225298803685350773,4537217.576627107158
18263352,45,-86098.785539,50.16539463583862784,1720.675619225466545739610739,4537217.576627107158
18263353,8,-50448.324411,29.415010571771731968,1719.753306014407446987584205,4537217.576627107158
18263355,45,-70741.706913,41.27409273168887808,1718.460398818797043847111147,4537217.576627107158
18263368,18,-42587.087874,24.862317142892335104,1717.682292524927871061638669,4537217.576627107158
18263370,5,-139246.428578,81.370669762601238528,1715.13771377873859447675373,4531651.013041364385
18263373,12,-72472.658204,42.398234829138339811,1713.813331484288666506505328,4531651.013041364385
18263374,50,-53075.822951,31.071409028474310991,1712.843735976192137595829604,4531651.013041364385
18263404,8,-56312.984472,32.985727140995108864,1711.815303576224410314534769,4531651.013041364385
18263502,116,-9784.745125,5.733504000207709021,1711.636638291399900519896957,4531651.013041364385
18263507,2,49451.249596,-28.796961254310578411,1712.536983078457944701661742,4531651.013041364385
18263507,255,10800,-6.28715285904848625,1712.73364709278822517455052,4531651.013041364385
18263508,40,51951.408135,-30.233103137878775861,1713.679820859390270167962759,4531651.013041364385
18263509,258,135.524,-0.078846310165721665,1713.682289454737794983005855,4531651.013041364385
18263517,29,875,-0.509062239001780532,1713.698227788386118563957134,4531651.013041364385
18263539,20,1380,-0.802854252272176776,1713.723364968081404150446228,4531651.013041364385
18263558,382,262.992032,-0.153001758557890612,1713.728155480260070141255445,4531651.013041364385
18263793,384,-216.888707,0.126940543304199601,1713.724192871507091005875747,4531651.013041364385
18263796,268,-30749.453337,18,1713.162439345131916037209782,4531651.013041364385
18263813,11,-44232.150743,25.902804185558798336,1712.35453553409404485103616,4531651.013041364385
18263818,21,-33776.748741,19.7882427382568306,1711.737728792945723213957429,4531651.013041364385
18263820,8,-49627.475061,29.08739104264925184,1710.831669021835374830837503,4531651.013041364385
18263824,11,-62549.690729,36.683239288525395722,1709.69002718352391432146557,4531651.013041364385
18263830,5,-70587.502119,41.426563950412385142,1708.402138784066528999270805,4531651.013041364385
18263833,104,-31142.860346,18.287125632125582993,1707.834083002810194217502547,4531651.013041364385
18263835,8,-82423.137901,48.428329965993978932,1706.331114289478674785235918,4531651.013041364385
18263835,76,-31274.921351,18.386974873780509236,1705.761398869881731508339259,4535711.835686804301
18263837,63,-51146.983536,30.08327946601295872,1704.830067106506059368679391,4535711.835686804301
18263837,428,-44155.596104,25.984352908022933423,1704.026245566607413467154224,4535711.835686804301
18263850,11,-96435.233106,56.792114556087803904,1702.27136906679433345328057,4535711.835686804301
18263851,8,-193498.204385,114.130646002052431872,1698.752919820527398854197125,4535711.835686804301
18263852,58,-55952.8221,33.046588049810643162,1697.736187458814418266413846,4535711.835686804301
18263882,189,-24851.963305,14.684294810880412285,1697.28469399194141293231359,4535711.835686804301
18263883,230,-7621.694204,4.504217786718624065,1697.146240296738838093464687,4535711.835686804301
18263884,405,-240,0.141839559828106765,1697.141880611485118419688862,4535711.835686804301
18263890,5,-50209.988373,29.682025044498731008,1696.229921465869572260961376,4535711.835686804301
18263892,54,-54059.496898,31.975711232083970599,1695.224091081794781701555946,4395005.560056024518
18263892,457,-7661.740135,4.533394699800856996,1695.080541362272172329503624,4395005.560056024518
18263893,277,-32565.270306,19.272912852367115166,1694.470469012916194725687188,4395005.560056024518
18263894,28,-49823.19339,29.5,1693.537302117117834547474875,4395005.560056024518
18263923,40,-58856.633543,34.869590080191710705,1692.435273938945276895607589,4395005.560056024518
18263927,368,-3712.111315,2.2,1692.365780607187646096574816,4395005.560056024518
18263928,9,-336829.067132,200,1686.066042108193033800852953,4395005.560056024518
18263929,138,-4097.790297,2.437753851753319142,1685.989473164338056101133337,4395005.560056024518
18263931,9,-502871.677486,300,1676.588974928640963620032321,4386780.433137270541
18263931,58,352254.62591,-209.062890686791997541,1683.151540030519146425640708,4386780.433137270541
18263932,347,2566.468227,-1.520203250592234416,1683.199400818529678556786303,4386780.433137270541
18263934,162,1962.462015,-1.162401410497496352,1683.23599825453887759938546,4386780.433137270541
18263935,2,95083.508121,-56.28940421682087926,1685.009662125230421742079961,4386780.433137270541
18263942,292,598.059934,-0.353863715455424072,1685.020821140748621331173806,4386780.433137270541
18263946,16,-335367.399031,200,1678.750309568524018741556572,4386780.433137270541
18263946,48,141417.550771,-83.921225972540965831,1681.385099080714972838252784,4386780.433137270541
18263951,15,75862.359741,-44.964704043007009269,1682.799363113857897062012239,4386780.433137270541
18263953,92,16779.053125,-9.940080415361022646,1683.112246901680145249913838,4386780.433137270541
18263963,221,39435.188086,-23.354529806384635437,1683.847720604206772441761379,4386780.433137270541
18263966,8,45976.5625,-27.215622093217532515,1684.705395014018210430817616,4386780.433137270541
18263966,209,13520.544038,-8.000789535517815232,1684.957656914416583601756249,4386780.433137270541
18263967,245,8450.534071,-5,1685.115333812973404821826851,4386780.433137270541
18263968,342,50000,-29.574358603107825814,1686.048072722222483021208393,4395005.560056024518
18263975,259,56861.852429,-33.613195523209639883,1687.107545773874990465109645,4395005.560056024518
