blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
136291778,3,0.000007,-0.011687268493512156,1674.633678576564907084896449,65801.055713430913158488
136294692,3,-0.004088294841020616,6.867014680103455138,1674.642194283970469267684665,65801.055713430913158488
136308110,28,1.137855547804619227,-1898.445014259731995223,1672.281699469239302171460211,65801.055713430913158488
136320101,2,-0.010943017057403538,18.354996605761274752,1672.304445352000632586060589,65801.055713430913158488
136336788,24,1.147054504667228565,-1910,1667.403295907548082610173812,27561.282920980379055743
136336789,11,-0.57776634986253546,967.09615411066286667,1670.261555738827137443328232,27561.282920980379055743
136336789,18,-0.214787523302891673,359.945475966174956551,1671.326002300472719720576311,27561.282920980379055743
136338238,14,-0.037384198133653262,62.672665326614846015,1671.511375316585604859026634,27561.282920980379055743
136338827,78,-0.412122646808921718,691.172424245760681175,1672.509096487253196485873977,65801.055713430913158488
136338864,3,-0.18461127154855758,309.728648145520762005,1672.892965301371420728869639,65801.055713430913158488
136339437,2,-0.401574276138743863,673.980452497679640876,1673.728429575943528995319519,65801.055713430913158488
136339441,12,-0.714499760386682517,1200.010078051298808208,1675.216474965838268599971362,65801.055713430913158488
136339550,12,-0.324827009355445851,545.903235098884003578,1675.893628748818245859892528,65801.055713430913158488
136340232,21,3.655740037415065626,-6090.492600473120579409,1663.569980047035516835403835,27561.282920980379055743
136340233,11,-2.153126051126384786,3603.780376404167225267,1672.787434742049158122560737,65801.055713430913158488
136340235,23,-0.411660781370683087,690.869837613906632489,1673.643810720641531305001762,65801.055713430913158488
136340314,10,-0.411601912889092802,691.124698654114121321,1674.500721889385635819462538,65801.055713430913158488
136342382,4,-0.118920256699990299,199.74602159228190717,1674.748423687976173790119014,65801.055713430913158488
136342775,2,-0.128433709543621968,215.758610855937004182,1675.016003019656308410830131,65801.055713430913158488
136343806,3,0.0000038,-0.006345965614086417,1675.015995125525318885650075,65801.055713430913158488
136345629,6,-0.166640110502003042,279.993765230065996267,1675.363269422604596703477079,65801.055713430913158488
136347041,3,-0.003499502391721953,5.880592308018504344,1675.370563465811451198518053,65801.055713430913158488
136349489,69,-0.84895818609829372,1427.353125195887182838,1677.141462829879902469245213,65801.055713430913158488
136386369,21,-0.588618867109767296,990.530483126832485851,1678.370951575280088171065233,65801.055713430913158488
136390482,7,0.000065,-0.10876682512833623,1678.370816138208669225838126,65801.055713430913158488
136396620,10,-0.410952701307963012,691.9834911255288093,1679.230002857991638665679751,65801.055713430913158488
136398085,5,-0.010052715425436223,16.931722201406360196,1679.251028529690023791266863,65801.055713430913158488
136398400,9,-0.016146483660937125,27.195859520410295425,1679.28480039718761259403439,65801.055713430913158488
136398672,10,-0.03360856312089652,56.609358594561270767,1679.35509909012853344577925,65801.055713430913158488
136400028,4,-0.0116487875533949,19.621457067849596057,1679.379465771870647090386723,65801.055713430913158488
136401081,2,-0.013470297024563197,22.69,1679.40764330891289814582899,65801.055713430913158488
136401572,2,-0.319701663856843617,538.63223916884610245,1680.076612229588585618963847,65801.055713430913158488
136401984,35,-0.680511118343643927,1147.237385329782233645,1681.501898840226144494690312,65801.055713430913158488
136402313,106,-0.155588609182807277,262.435216867722249554,1681.828023180474546654693375,65804.48569022760135979
136404171,29,-0.041306242420236093,69.680826893806568154,1681.914615491975407025428984,65804.48569022760135979
136405539,10,-0.40951937687195427,691.02553887229262567,1682.773473080195597968501142,65804.48569022760135979
136405720,61,-0.445419659983870959,752.00458356739670016,1683.708369030747575375595909,65804.48569022760135979
136406089,94,-0.409545993051590919,691.807580001208084346,1684.568657042932256325447476,65804.48569022760135979
136406117,29,-0.618603200727882021,1045.618644431684932283,1685.869339068024630141051391,65804.48569022760135979
136407125,20,-0.316857489628594713,535.893639218412049118,1686.536150675070839709495908,65804.48569022760135979
136417501,35,0.000007,-0.011770335744295916,1686.53613598373881209141707,65804.48569022760135979
136428605,12,-0.099751246613430593,168.750808184857143921,1686.746139642104698283575065,65804.48569022760135979
136465049,3,0.006,-10.090077736067123151,1686.733544790341197231899834,65804.48569022760135979
136466971,12,-0.007685776616251275,13.002928206902393595,1686.749726898594590629581483,65804.48569022760135979
136471907,36,1.18623918296065152,-1993.414538088954222519,1684.262374915810813093710826,65804.48569022760135979
136509886,3,0.00211,-3.543127581729045594,1684.257955489713784825981688,65804.48569022760135979
136513181,3,0.641293180557328384,-1076.433603942147696449,1682.91556308667154054180864,65804.48569022760135979
136514184,38,0.209542333042224957,-351.538343076949023047,1682.477284671167653266416562,65804.48569022760135979
136514255,42,0.155402580802165081,-260.651755348509200397,1682.152355438155635650857604,65804.48569022760135979
136514259,9,0.510100501000000128,-855.221466657278545562,1681.086416313505897961464006,65801.055713430913158488
136515562,38,0.144602311841977582,-242.337945481766896137,1680.78442526513754102913541,65801.055713430913158488
136515898,8,0.159553089938766747,-267.343328760017400916,1680.45130506188913536744099,65801.055713430913158488
136516545,36,0.639649685551710208,-1071.249841948120942864,1679.116817210542575059381743,65801.055713430913158488
136516562,8,0.131493296720521983,-220.112257952068290077,1678.842682460231392459450753,65801.055713430913158488
136518005,3,0.095596192723772063,-160,1678.643427458873553059470855,65801.055713430913158488
136518236,69,0.263310826925986853,-440.606952626491360694,1678.09478145943756270034186,65801.055713430913158488
136518279,18,0.140536522756511335,-235.105596654032824411,1677.802063475795659428096976,65801.055713430913158488
136518413,3,0.510100501000000128,-853.010081138740266387,1676.740238512880368324216509,65801.055713430913158488
136525486,3,0.000007899999999999,-0.013206509075866621,1676.740222076050475406503202,65801.055713430913158488
136547692,17,0.312629052443786112,-522.523762111293948019,1676.0899517181111747276917,65801.055713430913158488
136547730,47,0.081349664878093988,-135.933448300701596076,1675.920805936160495175240247,65801.055713430913158488
136547768,29,0.487866367987232029,-814.925911931394758889,1674.906949854629548655909584,65801.055713430913158488
136547990,3,0.0000089,-0.01486195175612438,1674.906931367549467362227143,65801.055713430913158488
136570821,2,-0.005464936100154283,9.18083296429859369,1674.918317348592539420788376,65801.055713430913158488
136576881,59,-0.679343795889037296,1141.751594915426656069,1676.3346084124693278961661,65801.055713430913158488
136576898,2,-0.219167329730805944,368.553549895186644992,1676.791910161548975714739676,65801.055713430913158488
136576931,203,-0.686836000363460402,1155.640437930378356283,1678.22623477648474308581426,65801.055713430913158488
136576938,91,-0.458887541837015982,772.655156458752094836,1679.185558762575842637397032,65801.055713430913158488
136576940,11,-0.378277473997259635,637.259521379549576318,1679.976982612975438833264983,65801.055713430913158488
136576942,41,-0.588354102540368056,991.759002461553350354,1681.209036527552822852737282,65801.055713430913158488
136576951,162,-0.588460020210149181,992.665199277558095997,1682.4426356965793124582699,65804.48569022760135979
136577243,30,-0.679795196476925662,1147.644190987437047153,1683.869356822875575696019031,65804.48569022760135979
136577315,29,-0.775569088933426089,1310.52049872480869373,1685.49930099163394226145995,65804.48569022760135979
136577318,99,-0.669867681688377104,1132.932366074529910525,1686.909007506726483109161298,65804.48569022760135979
136577330,149,-0.588158991501426639,995.521625682943752564,1688.148220387296535236803816,65804.48569022760135979
136577331,99,-1.171198083646051896,1984.556531080153460438,1690.619929155755862515838438,65804.48569022760135979
136577345,196,-0.999727085326295877,1696.303896003659057071,1692.734076711543887688870507,65803.170194263579489499
