blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
18251965,0,0,0,1676.683934857320962759272305,31211.695582095435331572
18258615,105,6451.227120637621778512,-3.790193937052341324,1693.483558620064435485842038,31211.695582095435331572
18258625,19,2577.007094397130569402,-1.503515966250854612,1700.217743540334827307479061,31211.695582095435331572
18258649,262,2860.79544952675106816,-1.662124511263416723,1707.700940677944492532996952,31257.654717665581689281
18258694,107,3014.974700264856342271,-1.743832038722502656,1715.602264650791799326247013,31257.654717665581689281
18260983,172,-1198.912384691554367965,0.706542018819460235,1712.426354351457244985986021,31257.654717665581689281
18261421,162,835.50176460454187904,-0.482717488719385378,1714.617145414920570752627814,31257.654717665581689281
18261616,244,1443.414431892476002304,-0.832491599990951492,1718.405259927321053067925577,31257.654717665581689281
18261692,126,2066.748259974180765696,-1.18880859926274595,1723.836536708204750141913518,31257.654717665581689281
18263838,69,-2657.469375308268258452,1.5603686061232192,1716.78400515938111338652963,31257.654717665581689281
18263875,239,-721.934224350690542108,0.425,1714.870595303271668500512565,31257.654717665581689281
18263890,53,-2580.902552397946069364,1.523252345308769024,1708.038912274947611014871633,31257.654717665581689281
18263939,361,-2933.418100002512095431,1.738714946932728064,1700.287983389016366493601239,31211.695582095435331572
18264695,256,-7565.486345243333272862,4.521053603919054848,1680.356832710405779017272714,31211.695582095435331572
18264705,123,-3620.548536469055469368,2.182570963832805114,1670.860129927246338519979993,31211.695582095435331572
18265626,80,-3218.990575395007332834,1.9509294390116352,1662.439314292335308139530928,31211.695582095435331572
18273595,23,-3273.762723659823451828,1.99427419644936192,1653.897035129873140986739687,31211.695582095435331572
18273764,126,-250.954572133547094517,0.15329829375,1653.243123522824256985415871,31211.695582095435331572
18277665,393,-409.04578724472262906,0.25,1652.177551219728469897386198,31211.695582095435331572
18277791,50,-81.532200307665592641,0.04985,1651.965199296342287041070857,31211.695582095435331572
18277851,32,-1025.593681326252469595,0.62761093050911861,1649.295189671956649980127768,31211.695582095435331572
18285109,60,-2147.255509025273431994,1.317305374773221888,1643.712062136802556629055098,31211.695582095435331572
18285124,131,-363.899151839237951559,0.223689200194349344,1642.766817771666345272853133,31211.695582095435331572
18285249,210,-2705.459282995228387553,1.667092414865682176,1635.747790168875586405962387,31211.695582095435331572
18285395,191,-1782.29506256805849325,1.102152476876596864,1631.132024955535627746017887,31211.695582095435331572
18285751,121,-1485.516201442782311245,0.921011779534304,1627.289836983891461084980311,31211.695582095435331572
18292423,388,2171.298134442555211776,-1.318708821768973714,1632.851060059734066237286148,31211.695582095435331572
18293542,174,1243.500255434235969536,-0.753200841574698725,1636.040239067141659592664438,31211.695582095435331572
18294193,126,3111.461471811239078848,-1.878223475427149274,1644.033771783000948446355274,31211.695582095435331572
18304930,122,-1326.891670601557200415,0.81610329132731712,1640.588085509710137642300277,31211.695582095435331572
18305259,129,-1408.617202442802516968,0.868245247568163968,1636.934128968570685888615241,31211.695582095435331572
18305364,120,-111.531539230437921873,0.068828714249967647,1636.644989917250654277876652,31211.695582095435331572
18305487,166,-547.106258667147493008,0.337808224148057771,1635.227018550175511721089878,31211.695582095435331572
18311771,309,-100.362253184683461318,0.062,1634.966969785031307117418839,31211.695582095435331572
18311857,91,-1856.712356300977399825,1.14878790850256403,1630.159770049239234244665513,31211.695582095435331572
18312104,172,-1476.236262786299543536,0.915797715033516032,1626.34270873095210985038307,31211.695582095435331572
18312126,135,-1985.282936747745777283,1.234982141901668352,1621.216474489922880289881667,31211.695582095435331572
18312128,196,-2856.584932871024867366,1.783853708717103104,1613.854633869693863496717875,31211.695582095435331572
18312131,609,-2937.762290768474341743,1.84304431372935808,1606.30106099039260644874804,31211.695582095435331572
18312827,53,-1017.852365949042268961,0.640584123151248318,1603.688092501680831032441519,31211.695582095435331572
18312859,112,-1015.588406986064933387,0.640200456652710634,1601.079822914523123201062054,31159.080990308059903265
18313977,681,-2712.453726533710281637,1.71498380079722301,1594.120908236199144731088523,31159.080990308059903265
18314047,148,-2581.794235784833220307,1.639333797809886935,1587.511284511535246572000339,31159.080990308059903265
18314114,293,-1392.695683954099283176,0.887139009369860267,1583.951560459571351482000084,31159.080990308059903265
18314165,200,-2842.744956105216407015,1.817010796686716928,1576.69791813618365399956263,31159.080990308059903265
18314183,94,-2497.287853007583133297,1.603106543432489216,1570.33949107712712969287929,31159.080990308059903265
18314185,532,-2302.043585224003146662,1.48352625329383808,1564.4895614427451046692894,31159.080990308059903265
18314715,71,1992.549549294004994048,-1.258859013498849106,1569.501704224692203248295376,31159.080990308059903265
18315257,95,107.054729647412588765,-0.067521483644737278,1569.771221090903700215780596,31159.080990308059903265
18317219,202,1489.59571441529782272,-0.938315246861571832,1573.52377084774468162474236,31159.080990308059903265
18318475,38,663.961452275897233152,-0.417516708034457525,1575.197791671462239122992349,31160.133980456226840648
18318591,58,170.708107836641457853,-0.107274106232228474,1575.628335375336537869042459,31160.133980456226840648
18318652,131,123.765753705353634238,-0.077756890171983553,1575.940522341050931420624588,31160.133980456226840648
18318658,226,7.649534155531240362,-0.004805379609156826,1575.959818554866831867563996,31160.133980456226840648
18318897,178,999.002000721766548012,-0.627060325597681435,1578.480850686953347277851795,31160.133980456226840648
18321484,289,-1740.225729923306873326,1.115172322461904128,1574.046290263907309533619419,31160.133980456226840648
18322529,365,-1953.8631177379955138,1.255822825230633984,1569.074758321540989667774797,31160.133980456226840648
18324262,542,-1379.172354187661302963,0.888843399783814144,1565.570239970264696621447844,31160.133980456226840648
18333497,409,-1877.851851680260385204,1.213432294136009984,1560.804861221848049495030042,31160.133980456226840648
18333591,263,-1707.867363488043768474,1.106810485814416128,1556.477155084653752288374779,31160.133980456226840648
18335520,260,-3632.170943168955586428,2.364141088589293083,1547.293273370661423320341396,31160.133980456226840648
18335706,276,-2659.143381890149903654,1.739711125835509248,1540.586905067320457379747774,31160.133980456226840648
18335868,39,-0.851353138288835411,0.000558198476643657,1540.584760284262281922878015,31160.133980456226840648
18335871,157,-0.851351953047583522,0.000558198476643657,1540.5826155056830078016762,31160.133980456226840648
18344014,266,1588.565733212866740224,-1.019523645123935875,1544.547154509514313620514705,31160.133980456226840648
18344015,124,1688.658121112789718511,-1.080894451800640372,1548.767077522272333942711309,31160.133980456226840648
18344021,172,1718.332742488770740224,-1.096867834175857552,1553.067066312687963407369937,31160.133980456226840648
18344032,231,1990.152453436482781184,-1.266587167752997137,1558.054711930005079753585983,31160.133980456226840648
18353024,51,77.491793643057022632,-0.049235813297353749,1558.249080698610263280922509,31160.133980456226840648
18360790,130,2604.340161861440765952,-1.651150041413745746,1564.789224924963503731813877,31156.523510964828942423
18360809,76,1566.427932406169206784,-0.989791356073764241,1568.729510336504524853175712,31156.523510964828942423
18360905,96,1581.08498626234810368,-0.996533307126840178,1572.711689494172102738265146,31156.523510964828942423
18363226,223,4724.047223019715999665,-2.962508266790761342,1584.6399229354146255872059,31156.523510964828942423
18363226,441,136.786674814990076278,-0.085447818119547581,1584.985981016547116274266058,31156.523510964828942423
18363236,158,3613.662026683587231744,-2.250642546745003525,1594.141907167254523698064333,31156.523510964828942423
18363242,129,4952.993652462031208448,-3.063851543995635935,1606.727832623145553322610628,31209.13810275220437073
18363249,137,4057.425245854343626752,-2.492017819478233631,1617.062625790500613432107556,31209.13810275220437073
18363330,85,-5489.687889460725261997,3.444208976445817344,1602.94664450732288925035838,31156.523510964828942423
18363343,30,-5999.323929614292842236,3.798759501798245168,1587.565195999387577684666199,31156.523510964828942423
18366174,108,90.586578350213887079,-0.05648538694883424,1587.794579155960373064607044,31156.523510964828942423
