blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
136577341,85,-0.13621068603066118,230.892251,1680.848749416244512970040801,3485.477251540136
136577354,84,-0.087963615899328533,149.50169,1684.332429045626860876605412,3485.477251540136
136577364,163,-0.148253172411676995,252.670811,1690.213327829739542445510875,3538.980591542852
136577373,62,-0.105815861712903371,180.880309,1694.376422009859900436156751,3538.980591542852
136577373,253,-0.115812684478354757,198.479768,1698.95047303978493471200398,3538.980591542852
136577390,45,-0.185669500598046892,319.320107,1706.322280331926549702685332,3538.980591542852
136577392,35,-0.090035488533354336,155.344628,1709.914328568885550875514773,3538.980591542852
136577411,90,-0.2961213183102325,513.232447,1721.808702255344990416372453,3538.980591542852
136577420,82,-0.120772732198602329,210.35134,1726.826620440139988633518317,3405.355475210281
136794728,20,0.057545967045021183,-98.309237,1724.406860726404253118653964,3375.392068157244
136814247,42,0.034077533877492619,-58.151826,1722.990861672659546226365151,3509.017184489815
136814751,54,0.031381444447352529,-53.509577,1721.725141421457747458314454,3509.017184489815
136814754,10,0.065426488079393491,-111.434614,1719.090749992340627477282027,3509.017184489815
136815132,43,0.0029745,-5.062124,1718.971125747983329421368634,3509.017184489815
136815220,78,0.056335951263838096,-95.808339,1716.707841607173392183929762,3509.017184489815
136815677,27,0.082328300961837023,-139.785776,1713.408351344969954493536015,3509.017184489815
136815786,24,0.0109065,-18.498059,1712.971962691190679374230463,3509.017184489815
136815813,2,0.088820185462288907,-150.468965,1709.424306488995133791678814,3509.017184489815
136817289,6,0.0029745,-5.033661,1709.305689777811033638073417,3509.017184489815
136817386,6,0.003143181907403523,-5.318737,1709.180359807960473536701159,3509.017184489815
136817833,3,0.003966,-6.710512,1709.022240788910153553346209,3509.017184489815
136817866,3,0.003,-5.075618,1708.902649449978567929105744,3509.017184489815
136817868,4,0.015,-25.372765,1708.304881006641771737412069,3509.017184489815
136818380,17,0.026512781148769945,-44.825136,1707.249080929659748638169166,3509.017184489815
136818939,15,0.059058533108080908,-99.750675,1704.900749618875939727546012,3509.017184489815
136819733,22,0.08862591203223379,-149.433121,1701.38581781758348518632508,3509.017184489815
136819763,14,0.081128732565141936,-136.522069,1698.177747342649726503750538,3509.017184489815
136819876,74,0.055967389725731604,-94.030964,1695.969916794946153216878645,3509.017184489815
136853591,148,0.09027406440568818,-151.412264,1692.417801547565515923098566,3509.017184489815
136853603,207,0.149268631268764795,-249.664701,1686.527561904904854735314873,3455.513844487099
136853618,180,0.22801391601562501,-379.687628,1677.514774154778151211568289,3455.513844487099
136853624,352,0.261645237864713205,-433.194614,1667.261361708684041835994436,3455.513844487099
136895217,67,0.115033904278136608,-189.618497,1662.783115366506289412491299,3455.513844487099
136895233,54,0.031061037305421364,-51.112743,1661.577009095776037540818028,3455.513844487099
136895247,17,0.098640724999378202,-162.073466,1657.755458742648488137238369,3455.513844487099
