blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
18257217,294,0.035760681121032459,-60,1682.868227977405032619538729,3194290.862036273911
18257219,94,1,-1677.79814,1682.825133906625116211083119,3194290.862036273911
18257222,8,18.90612435227608128,-31712.577446,1682.010703430204402210931344,3194290.862036273911
18257222,266,0.97,-1626.635533,1681.968934103661634105766989,3194290.862036273911
18257222,277,0.594580057823834829,-997.057401,1681.943331564983072010679017,3194290.862036273911
18257223,21,17.637489512533870721,-29569.586219,1681.184129384298554674690624,3194290.862036273911
18257228,17,26.3980254812140544,-44231.858758,1680.048791768754322661286328,3194290.862036273911
18257247,301,-0.28738098317790356,484.26866,1680.061182553346307038471473,3194290.862036273911
18257247,328,0.164063008276906436,-274.808407,1680.054129979462023603071054,3194290.862036273911
18257269,11,26.767597100124647424,-44820.750348,1678.90406612372504036683304,3194290.862036273911
18257269,386,0.0126,-21.090725,1678.903525045624926474633199,3194290.862036273911
18257277,60,13.631723910058013506,-22813.71305,1678.318295113545671730707378,3194290.862036273911
18257279,248,-0.049904740141920998,84.008117,1678.320443484366821008211628,3194290.862036273911
18257287,354,0.178425,-298.555281,1678.312785451231623714575576,3194290.862036273911
18257295,32,234.11562467487940189,-390588.797859,1668.509787299409837556884802,3282648.577857969842
18257295,64,-40.239249946789526392,67375.342979,1670.181936015524971715430921,3282648.577857969842
18257296,66,-11.421074911697339996,19135.391854,1670.656998671280284883699519,3282648.577857969842
18257301,138,-0.091037122352615927,152.549627,1670.660786198869232568724813,3282648.577857969842
18257304,428,0.05,-83.282388,1670.658712227387356895841537,3282648.577857969842
18257305,127,0.0818,-136.249764,1670.655319218370357023343544,3282648.577857969842
18257305,147,-2.095853556540424387,3512.0765,1670.742518684245353358271581,3282648.577857969842
18257309,299,-3,5027.497289,1670.867347681330398000231911,3282648.577857969842
18257360,287,0.27,-449.779273,1670.856146204096929101676611,3282648.577857969842
18257372,191,0.362719647581426625,-604.231474,1670.84109824853403209754022,3282648.577857969842
18257405,160,0.06,-99.94964,1670.838609080295129078484841,3282648.577857969842
18257427,20,0.09,-149.92418,1670.834875338366319122443158,3282648.577857969842
18257430,106,0.06,-99.949267,1670.832386184033451363862197,3282648.577857969842
18257444,36,0.06,-99.949118,1670.829897035262968706054061,3282648.577857969842
18257456,281,-3.1,5195.358705,1670.958897359288486535411867,3282648.577857969842
