blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
18252746,13,-1.48,23.904450959762566837,0.06209796014606788201081287258,246833.0809100445697
18252790,47,-1.48913938,24.053228193529864192,0.06209495340941801769768959049,246833.0809100445697
18253067,124,-0.21080253,3.40506856018845932,0.06209452772989212378236903936,246803.0247166033818
18253069,140,-0.05881277,0.95,0.06209440896785160194356687014,246803.0247166033818
18253121,29,-0.46884516,7.5732988115959981,0.06209346222169880631031391025,246803.0247166033818
18253133,11,-0.01114329,0.18,0.06209343971997047017116203966,246803.0247166033818
18253150,235,-0.00192037,0.031020251834024384,0.062093435842142374154122101,246803.0247166033818
18253154,178,-0.00216675,0.035,0.06209343146680813905638429463,246803.0247166033818
18254033,5,-1.50482502,24.308367674903232512,0.06209039720177449720631771652,247161.039170093758
18254048,226,-0.00000909,0.000146839969921367,0.06209039718344603259179097034,247161.039170093758
18254049,57,-1.70785901,27.589540317762420736,0.06208695361913713403693727786,247161.039170093758
18254053,122,-0.08530353,1.378072668800168168,0.06208678162371598467341702592,247161.039170093758
18254060,431,-2.26072485,36.523244054600278016,0.06208222346655750898428398519,247161.039170093758
18254063,72,-1.17595562,18.9992652739076096,0.06207985252743735317802517823,247161.039170093758
18254074,433,-0.03589827,0.58,0.06207978015073860574683649753,247161.039170093758
18254079,10,-1.52232627,24.59649082561456128,0.06207671093480793427089603048,247161.039170093758
18254113,56,-1.52591758,24.655736664309415936,0.06207363455445280884419465477,247161.039170093758
18254153,204,-1.68139282,27.169316540050952192,0.06207024481100329242253459025,247161.039170093758
18254155,18,-0.67314184,10.877590920462429486,0.06206888776075264564447345124,247161.039170093758
18254165,33,-1.65985762,26.823375159418216448,0.0620655415603309850324986297,247161.039170093758
18254190,285,-0.11757053,1.9,0.06206530454670065141043082989,247161.039170093758
18254739,165,-1.89501697,30.625446026917933056,0.06206148439287275583150949112,247161.039170093758
18254778,5,-1.48517999,24.003371670878347264,0.06205849050923814770815530946,247161.039170093758
18254782,106,-1.8507136,29.912720020419903488,0.06205475986979238887976117697,247161.039170093758
18254787,2,-1.77637267,28.712853549034692608,0.06205117919110615687763052933,247161.039170093758
18254789,71,-1.83680632,29.691430689345933854,0.06204747680344843999354864289,247161.039170093758
18256227,284,-0.16943772,2.739,0.06204713527911552623594834802,247160.992043105352
18256237,396,-0.11475192,1.855,0.0620469039818351284358585322,247160.992043105352
18256291,844,-0.0315366,0.5098,0.06204684041583336327097647386,247160.992043105352
18256389,251,-0.11951464,1.932,0.06204659951927894441323036026,247160.992043105352
18257268,11,-2.03196499,32.848641446222487552,0.06204250393182083936183114425,247162.078465992455
18257277,105,-1.69940887,27.474221492111577088,0.06203907874153866426776256969,247162.078465992455
18257278,5,-2.54027712,41.07130672740995072,0.06203395894190720900374088526,247162.078465992455
18257282,233,-0.55662568,9,0.06203283711931552869869245652,247162.078465992455
18257301,2,-2.64405695,42.753596867198865407,0.06202750842927531297242740108,247162.078465992455
18257302,282,-1.37855016,22.292193599954725511,0.06202473026426714167801265399,247162.078465992455
18257303,2,-1.79357659,29.0049780490189824,0.06202111579779091139617126648,247162.078465992455
18257304,118,-1.63365213,26.420216801740365824,0.06201782370729161508749212041,247162.078465992455
18257308,209,-1.54324251,24.959356751991611392,0.06201471388799662599090403988,247162.078465992455
18257311,67,-1.89004648,30.570033873843265536,0.06201090532321187680413240012,247162.078465992455
18257312,345,-0.26416424,4.272801029043973948,0.06201037302464534688074908422,247162.078465992455
18257313,20,-1.48334133,23.993414879106424832,0.06200738409154586967288658959,247162.078465992455
18257314,5,-2.05551089,33.25031164046493696,0.06200324235572943631383528379,247162.078465992455
18257315,176,-0.2339737,3.784941235031287123,0.06200277092099114310103434432,247162.078465992455
18257317,168,-0.50485131,8.166966985640911872,0.06200175369975205849969316929,247162.078465992455
18257320,2,-2.89939275,46.90599766059778048,0.06199591189601162977708887318,247162.078465992455
18257322,335,-0.15452442,2.5,0.06199560056221566552656304866,247162.078465992455
18257328,376,-0.02530889,0.409465465055505432,0.06199554957026415698130016215,247162.078465992455
18257412,17,-0.14493025,2.344792389590809928,0.06199525756750958270747450168,247162.078465992455
