blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
136401707,7,-0.00767935,0.124143491853332631,0.06204395691469181901211588785,2237.1583474063044
136432465,19,0.00146835,-0.023595144908381304,0.06204428290663185579218141509,2237.1583474063044
136517808,11,-0.09164363,1.481755116227227904,0.06202397694142376587087877706,2248.1432845146393
136517834,13,-0.02752283,0.445102178243925739,0.06201787921021332788264464156,2248.1432845146393
136518169,2,-0.08507051,1.376046195000448256,0.0619990335847937831428947504,2248.1432845146393
136518199,8,-0.05391908,0.8723771684418697,0.06198709040180051246797186527,2248.1432845146393
136547596,44,-0.01521601,0.246216063259461465,0.06198372023250500653372423396,2248.1432845146393
136547672,91,-0.0508931,0.823617612856237056,0.06197244867285114959216897621,2248.1432845146393
136547692,7,-0.01845839,0.298754411507012615,0.06196836085070265998131218303,2248.1432845146393
136547697,7,-0.01846656,0.298906366462203343,0.06196427135412826287599650877,2248.1432845146393
136551246,8,-0.01226007,0.198456855652674044,0.06196155638421204813888760294,2248.1432845146393
136551671,15,-0.06325113,1.024,0.06194755048598612678489499491,2248.1432845146393
136553750,21,-0.01488961,0.241088142805804204,0.06194425366102017240687818685,2248.1432845146393
136554015,7,-0.06323347,1.024,0.06193025362875980915516560396,2248.1432845146393
136554110,14,-0.01357128,0.219802854903162194,0.0619272491234144953815385783,2248.1432845146393
136554358,16,-0.01377886,0.223175839014337663,0.06192419873613594796810701559,2248.1432845146393
136576932,85,-0.05499246,0.890819910284083072,0.06191215164593545369592310971,2271.7478593193883
136576936,17,-0.38742484,6.280788552794355712,0.06182731247330461823882303416,2271.7478593193883
136576949,114,-0.12325676,2,0.06180033362438582996887697084,2271.7478593193883
136576959,19,-0.12320298,2,0.06177337243027415351651195611,2271.7478593193883
136577013,23,-0.30032709,4.878983469158030787,0.06170753014011107724824169296,2260.895271380451
136577359,236,0.12395504,-2.002283707512674702,0.06173468988851328038950078895,2260.895271380451
136577364,48,0.38426004,-6.201493919505685891,0.06181853538853418014370953133,2271.7478593193883
136577373,227,0.12408198,-2.000737161000614529,0.06184561738268886828854301814,2271.7478593193883
136577395,70,0.11184215,-1.802627587049449789,0.06187003300741836334628166954,2271.7478593193883
136577399,46,0.16803966,-2.707059853670356435,0.0619067258509172366249780306,2271.7478593193883
136577400,2,0.28494006,-4.586618296001629797,0.06196896971767884646973127765,2271.7478593193883
136577401,30,0.07301687,-1.174594970093135394,0.06198492495514983377647114008,2271.7478593193883
136577409,16,0.37336998,-6.00154039861221781,0.06206654378364425179701261583,2271.7478593193883
136577411,129,0.11533927,-1.852364950187325204,0.06209176785089420297883098586,2271.7478593193883
136577417,94,0.07301687,-1.172272137197997321,0.06210773888802817427166352422,2271.7478593193883
136577424,196,0.96438017,-15.455122203756915385,0.06231549665947157802580372046,2308.9032410661908
136577449,142,0.21011152,-3.360401241300331939,0.0623608016682230957569169241,2308.9032410661908
136577449,164,0.31949256,-5.105101184535283318,0.06242972336460014639305799871,2308.9032410661908
136577456,155,-0.89375368,14.381514489714076532,0.0622364369753239567913990243,2308.9032410661908
136577469,63,-0.0062049,0.1,0.06223509612751955783883089982,2308.9032410661908
136577479,53,0.04805805,-0.769821011990127842,0.06224545043976752448486240994,2308.9032410661908
136577479,72,-0.42242732,6.811893144971261194,0.06215419246881366010599229853,2308.9032410661908
136577481,3,0.19547447,-3.134496193947791582,0.06219628627304778519633321526,2308.9032410661908
136577485,37,0.09645665,-1.545931882123597424,0.06221706266289652222745703744,2308.9032410661908
136577544,41,0.14499999,-2.322975477973983829,0.06224830162878126701406889749,2308.9032410661908
136577607,57,0.27893857,-4.465464120228196249,0.06230841852571952596205482373,2308.9032410661908
136577792,5,-0.07184594,1.156683466653165056,0.06229288490027750238091342525,2308.9032410661908
136577824,11,-0.17945894,2.8904586927123685,0.06225409300854049449322776053,2308.9032410661908
136577926,46,-0.20129495,3.244304495944925184,0.06221059541439667343540892631,2308.9032410661908
136578125,6,-0.06845576,1.103829902615299341,0.06219580635096260104289986506,2308.9032410661908
136578126,4,-0.06488327,1.046466844006242176,0.06218179070432216820778396609,2308.9032410661908
136578574,11,-0.13406449,2.163,0.06215283600402397404321854697,2308.9032410661908
136580915,16,-0.18033769,2.911162696316985454,0.06211389804312342567657150179,2308.9032410661908
136581275,12,-0.24959794,4.032255760095248384,0.06205921931324581434680910273,2271.7478593193883
136595196,3,0.00069804,-0.011214113878235676,0.06205937044910616791880679457,2294.2338872457582
136599008,52,0.00436198,-0.070075749678978367,0.06206031489278314729525897142,2294.2338872457582
136609209,5,-0.03586566,0.5796916702780815,0.06205252619944274995090091904,2294.2338872457582
136609792,28,-0.09896904,1.6,0.06203103632759909429023385088,2294.2338872457582
136610150,3,-0.00105136,0.017,0.06203080805765016054914417402,2294.2338872457582
136611165,96,-0.05380104,0.87001960227050816,0.06201912742624125748894988471,2294.2338872457582
136611204,4,-0.04038194,0.65312617783712704,0.06201036091108499367126019933,2294.2338872457582
