blockNumber,logIndex,baseAmount,quoteAmount,price,liquidity
136467720,8,-1.19379347E-9,0.000003,1675.331663333215835319860413,16208.139228492928
136577333,233,-0.228154745769177372,386.311466,1677.203558550191908767066218,16729.8833820963
136577349,151,-0.769689784310102474,1306.427614,1683.541675268792893732384904,16729.8833820963
136577358,47,-0.334485678515170185,569.275669,1686.307247971086510843232716,16729.8833820963
136577368,7,-0.985203708470779752,1682.311559,1694.825481919537198681851098,15736.501796290487
136577378,427,-0.199892243584418461,342.383559,1696.599450761998619782014313,15736.501796290487
136577393,210,-1.040861300121283564,1788.635331,1705.881871994882784807267377,15736.501796290487
136577401,228,-0.426667688708651205,736.020868,1709.708929376075215430020582,15736.501796290487
136577406,38,-1.001234824109895487,1733.672187,1718.740379091386684427339098,15736.501796290487
136577408,86,0.197007635550324407,-335.046773,1716.975476069057225103600584,15736.501796290487
136577422,39,-0.344143452831885224,597.39576,1720.091480625441577810593594,15736.501796290487
136577424,153,0.068588239852526235,-116.777368,1719.47599572788908207105989,15736.501796290487
136577424,189,-0.946312229435651077,1647.85348,1728.648000304992843679535836,14060.658900222964
136631652,10,0.029940645813784524,-51.234778,1728.345025396836520969039513,14061.202121317711
136793510,2,0.140029205158279366,-239.372789,1725.088900995859605087783177,6109.621656701652
136814639,2,0.186177785426457435,-317.594306,1721.329669325448869351703848,7785.464552769175
136814642,52,0.084556168196311228,-144.029299,1719.794941014848667101530295,7785.464552769175
136815011,36,0.152811594827220238,-259.967071,1717.026551086615095124847996,7785.464552769175
136815671,27,0.157079584378467843,-266.791902,1714.187802064206636624150434,7785.464552769175
136815758,14,0.183025818977517938,-310.304214,1710.889022860838931095432682,7785.464552769175
136817080,3,0.006,-10.16236,1710.781042665009489098428402,7785.464552769175
136817507,8,0.025,-42.336264,1710.331235198242645780021484,7785.464552769175
136817621,13,0.082460107909261255,-139.563236,1708.848845204199491384107527,7785.464552769175
136818677,31,0.100769367264597761,-170.387366,1707.03992378529618494922799,7785.464552769175
136818997,13,0.050089866496355992,-84.628077,1706.141823897254837899489791,7785.464552769175
136819321,25,0.078712432569915312,-132.896684,1704.731959231256514774371359,7785.464552769175
136819698,61,0.148994331137942929,-251.258895,1702.068014582471399048044938,7785.464552769175
136832804,5,0.002999999736050791,-5.055062,1702.014440222891325270933576,7785.464552769175
136833044,66,0.054166826867327267,-91.244865,1701.047557432999209102541518,7785.464552769175
136833760,3,0.04,-67.347354,1700.334082549601269763641267,7785.464552769175
136853585,200,0.181579711661706247,-305.367968,1697.100905600130363106962753,7785.464552769175
136853589,23,0.16254800367705811,-272.869411,1694.214420185776806253869474,7785.464552769175
136853605,174,0.287154396772539227,-480.913309,1689.132991153685804407809598,7771.700319263982
136853608,18,0.318045045889937237,-530.964068,1683.521866917560738457384369,7771.700319263982
136853608,44,0.266161077720042106,-442.990849,1678.847569773116573924240228,7771.700319263982
136853621,164,0.458163889615563063,-759.678791,1670.846809892042273349150545,7771.700319263982
136853629,28,0.256,-422.895699,1666.401250990035516223890405,7771.700319263982
136895220,146,0.322080181642592256,-530.459235,1660.833336889494121850311462,7771.700319263982
136895245,66,0.144365010136801435,-237.190796,1658.346701218325167127616455,7771.700319263982
137060179,2,-3.618061286E-9,0.000007,1658.346701250295904438872128,15285.028735985929
137258503,105,0.251429857506817744,-412.506131,1656.080322170322220251567228,14818.937221336047
