blockNumber,logIndex,quoteIn,baseIn,quoteOut,baseOut,totalSupply,quoteReserve,baseReserve
18258605,94,0,7.854165938536392034,0.4841234,0,50.9035913028545,318.87201881,5165.548098117364778302
18258615,574,0.06373756,0,0,1.029210035488088832,50.9035913028545,318.93575637,5164.51888808187668947
18258620,707,0.6104869,0,0,9.837169408784937215,50.9035913028545,319.54624327,5154.681718673091752255
18258667,256,0,6.637,0.4096771,0,50.9035913028545,319.13656617,5161.318718673091752255
18258766,59,0.19278871,0,0,3.106700425089101924,50.9035913028545,319.32935488,5158.212018248002650331
18259488,159,0,0.253877384455714816,0.01566886,0,50.9035913028545,319.31368602,5158.465895632458365147
18260241,281,0,1.926621040412429056,0.11885743,0,50.9035913028545,319.19482859,5160.392516672870794203
18260243,66,0,4.808401806119635968,0.29625475,0,50.9035913028545,318.89857384,5165.200918478990430171
18260425,150,0,0.057974372878138268,0.00356854,0,50.9035913028545,318.8950053,5165.258892851868568439
18260802,359,0,1.917395468411513856,0.11797809,0,50.9035913028545,318.77702721,5167.176288320280082295
18260826,216,0,4.435784651879771766,0.27260122,0,50.9035913028545,318.50442599,5171.612072972159854061
18260843,106,0.09429553,0,0,1.526049291881863153,50.9035913028545,318.59872152,5170.086023680277990908
18261265,149,0,1.948319558655289524,0.11965709,0,50.9035913028545,318.47906443,5172.034343238933280432
18261279,153,0,2.156840971486304878,0.13235862,0,50.9035913028545,318.34670581,5174.19118421041958531
18261350,99,0,2.845783931655642112,0.17446828,0,50.9035913028545,318.17223753,5177.036968142075227422
18261406,105,0,2,0.1225008,0,50.9035913028545,318.04973673,5179.036968142075227422
18261414,81,0,2.830761143019899937,0.1732239,0,50.9035913028545,317.87651283,5181.867729285095127359
18261428,58,0,4.437714677654672631,0.27117896,0,50.9035913028545,317.60533387,5186.30544396274979999
18261467,194,0,0.646782446993657506,0.03948472,0,50.9035913028545,317.56584915,5186.952226409743457496
18262215,65,0,0.850440946950161345,0.05190269,0,50.9035913028545,317.51394646,5187.802667356693618841
18262521,351,0.01101646,0,0,0.179449742526758587,50.9035913028545,317.52496292,5187.623217614166860254
18262787,331,0,0.028808485492397845,0.00175801,0,50.9035913028545,317.52320491,5187.652026099659258099
18263130,71,0,3.691317570813255168,0.2250986,0,50.9035913028545,317.29810631,5191.343343670472513267
18263211,106,0,3.882680951269039104,0.23642339,0,50.9035913028545,317.06168292,5195.226024621741552371
18263248,335,0,3.335290353844712176,0.2028104,0,50.9035913028545,316.85887252,5198.561314975586264547
18263294,254,0,3.955495747415992419,0.24018697,0,50.9035913028545,316.61868555,5202.516810723002256966
18263336,46,0,4.608573532765165546,0.27938387,0,50.9035913028545,316.33930168,5207.125384255767422512
18263374,105,0,4.267617532700345167,0.25827421,0,50.9035913028545,316.08102747,5211.393001788467767679
18263669,89,0,0.000016702505131885,0.000001,0,50.9035913028545,316.08102647,5211.393018490972899564
18263774,38,0,3.859688229275439816,0.23322302,0,50.9035913028545,315.84780345,5215.25270672024833938
18263830,110,0,3.616416208346248431,0.21821064,0,50.9035913028545,315.62959281,5218.869122928594587811
18264249,270,0,0.197561713871169812,0.01191195,0,50.9035913028545,315.61768086,5219.066684642465757623
18264671,167,0,3.455497823407973888,0.20820313,0,50.9035913028545,315.40947773,5222.522182465873731511
18264696,89,0,7.48873291015625,0.45027466,0,50.9035913028545,314.95920307,5230.010915376029981511
18264698,130,0,6.395496113459526866,0.38352307,0,50.9035913028545,314.57568,5236.406411489489508377
18264704,271,0,4.62263617360127488,0.27662701,0,50.9035913028545,314.29905299,5241.029047663090783257
18264761,120,0,4.950371211919499264,0.29569925,0,50.9035913028545,314.00335374,5245.979418875010282521
18265217,150,0.00903536,0,0,0.150494440296064329,50.9035913028545,314.0123891,5245.828924434714218192
18265625,256,0,4.089798016844914481,0.24388901,0,50.9035913028545,313.76850009,5249.918722451559132673
18265642,209,0.21971445,0,0,3.662633802406488064,50.9035913028545,313.98821454,5246.256088649152644609
18265656,342,0.3061199,0,0,5.094492461957545393,50.9035913028545,314.29433444,5241.161596187195099216
18265666,82,0.28503412,0,0,4.734678593671759015,50.9035913028545,314.57936856,5236.426917593523340201
18266016,232,0.1823177,0,0,3.02397021590870016,50.9035913028545,314.76168626,5233.402947377614640041
18266276,48,0.16670413,0,0,2.761942090487546921,50.9035913028545,314.92839039,5230.64100528712709312
18266279,67,0.00071408,0,0,0.011823048533475328,50.9035913028545,314.92910447,5230.629182238593617792
18266284,242,0,0.720051084065929558,0.0432173,0,50.9035913028545,314.88588717,5231.34923332265954735
18266285,101,0.15265618,0,0,2.527319818714234496,50.9035913028545,315.03854335,5228.821913503945312854
18266476,78,0.14946838,0,0,2.472172934160099328,50.9035913028545,315.18801173,5226.349740569785213526
18266489,222,0.0001006,0,0,0.001662977109518915,50.9035913028545,315.18811233,5226.348077592675694611
18266524,12,0.13380581,0,0,2.211132934718415486,50.9035913028545,315.32191814,5224.136944657957279125
18266548,72,0.12299102,0,0,2.030767009849670039,50.9035913028545,315.44490916,5222.106177648107609086
18266686,322,0,3.739409367494320645,0.22504328,0,50.9035913028545,315.21986588,5225.845587015601929731
18266696,968,0.13306072,0,0,2.198392756717281224,50.9035913028545,315.3529266,5223.647194258884648507
18266829,162,0,0.051818,0.00311885,0,50.9035913028545,315.34980775,5223.699012258884648507
18266944,258,0,0.029677245879842977,0.0017862,0,50.9035913028545,315.34802155,5223.728689504764491484
18267194,308,0,0.6183,0.03720939,0,50.9035913028545,315.31081216,5224.346989504764491484
18267228,312,0,0.2643,0.01590293,0,50.9035913028545,315.29490923,5224.611289504764491484
18267250,256,0,5.0993188104151043,0.30651229,0,50.9035913028545,314.98839694,5229.710608315179595784
18267313,303,0.00259364,0,0,0.042932323148152126,50.9035913028545,314.99099058,5229.667675992031443658
18267984,152,0.12239366,0,0,2.025171600024660849,50.9035913028545,315.11338424,5227.642504392006782809
18268312,343,0.00391515,0,0,0.064755582564021451,50.9035913028545,315.11729939,5227.577748809442761358
18268425,300,0.0012717,0,0,0.021033223442255269,50.9035913028545,315.11857109,5227.556715586000506089
18268817,222,0.00322102,0,0,0.053273215217383392,50.9034946675459,315.11857109,5227.450008276009007451
18269044,127,0.00075,0,0,0.012404272001086259,50.9034946675459,315.11932109,5227.437604004007921192
18269399,254,0,3.345038765672336896,0.20091182,0,50.9034946675459,314.91840927,5230.782642769680258088
18269827,169,0,0.803082765423769802,0.04819704,0,50.9034946675459,314.87021223,5231.58572553510402789
18272056,170,0.03620451,0,0,0.599666541601971094,50.9034946675459,314.90641674,5230.986058993502056796
18272068,33,0.20758857,0,0,3.435697187602430976,50.9034946675459,315.11400531,5227.55036180589962582
18272278,52,0.27099555,0,0,4.478325201773012738,50.9034946675459,315.38500086,5223.072036604126613082
18272330,123,0,0.011846975,0.0007132,0,50.9034946675459,315.38428766,5223.083883579126613082
18272906,318,0,0.149502059274283977,0.00900001,0,50.9034946675459,315.37528765,5223.233385638400897059
18272914,280,0,0.0059475,0.00035802,0,50.9034946675459,315.37492963,5223.239333138400897059
18272928,73,0,0.01525,0.00091801,0,50.9034946675459,315.37401162,5223.254583138400897059
18272936,655,0,0.001210140981424336,0.00007284,0,50.9034946675459,315.37393878,5223.255793279382321395
18273257,752,0,0.00388679171936802,0.00023397,0,50.9034946675459,315.37370481,5223.259680071101689415
18273367,154,0,0.06059939270253523,0.00364789,0,50.9034946675459,315.37005692,5223.320279463804224645
18273594,64,0,11.343302117127404668,0.68134827,0,50.9034946675459,314.68870865,5234.663581580931629313
18274681,301,0,1.871360034447643904,0.11212171,0,50.9034946675459,314.57658694,5236.534941615379273217
18275494,412,0,0.337296,0.02020044,0,50.9034946675459,314.5563865,5236.872237615379273217
