blockNumber,reserve0,reserve1
18326785,2.1729345136456205e22,34232970254950.0
18326786,2.17293672163121e22,34232935574167.0
18326788,2.1729413194956965e22,34232863355832.0
18326793,2.17290977244327e22,34233361855832.0
18326799,2.17290985303827e22,34233360589898.0
18326799,2.1727385438790164e22,34236067834468.0
18326800,2.172737911148731e22,34236077834468.0
18326803,2.1727396725487074e22,34236050163175.0
18326803,2.1726118077582017e22,34238071121378.0
18326808,2.1726124406557735e22,34238061177504.0
18326810,2.172608009314375e22,34238131221004.0
18326813,2.1726207387367903e22,34237931221004.0
18326827,2.17262080873679e22,34237930121197.0
18326828,2.1726049923076893e22,34238180121197.0
18326830,2.172636567378358e22,34237684028201.0
18326831,2.172617592925174e22,34237983941137.0
18326833,2.1727018289129987e22,34236660511257.0
18326834,2.1726705352867477e22,34237155115975.0
18326841,2.1726389012187715e22,34237655115975.0
18326842,2.1726357655421022e22,34237704678475.0
18326845,2.1726367655421022e22,34237688967155.0
18326845,2.1726203162239573e22,34237948967155.0
18326848,2.1725886836206194e22,34238448967155.0
18326849,2.172585889075913e22,34238493139762.0
18326849,2.1724909970410095e22,34239993139762.0
18326850,2.172546803628252e22,34239116249628.0
18326851,2.1725125668033425e22,34239657450606.0
18326853,2.172480937347095e22,34240157450606.0
18326856,2.172484803222095e22,34240096704007.0
18326857,2.172484902722095e22,34240095140513.0
18326867,2.172458271338225e22,34240516140513.0
18326869,2.172460042457798e22,34240488309338.0
18326871,2.1724790931073614e22,34240188952418.0
18326872,2.1723404406909903e22,34242380952418.0
18326877,2.1723305772136196e22,34242536897949.0
18326878,2.1723301344692035e22,34242543897949.0
18326879,2.172331019167445e22,34242529994251.0
18326879,2.172338338957379e22,34242414958679.0
18326880,2.172359036042473e22,34242089693827.0
18326881,2.1723676667430633e22,34241954059960.0
18326883,2.1723609078967705e22,34242060917205.0
18326886,2.172348424123078e22,34242258287205.0
18326887,2.172348493510578e22,34242257196747.0
18326895,2.172339006013989e22,34242407196747.0
18326901,2.1723644586765087e22,34242007196747.0
18326904,2.172361296122106e22,34242057196747.0
18326905,2.172345483488284e22,34242307196747.0
18326909,2.1723672454340412e22,34241965199455.0
18326910,2.172385144300123e22,34241683917065.0
18326921,2.17240845377856e22,34241317613321.0
18326922,2.1723782563095787e22,34241795022106.0
18326922,2.172386489253994e22,34241665641323.0
18326922,2.1724239727971803e22,34241076599526.0
18326922,2.172373370270268e22,34241876599526.0
18326924,2.1723370880966064e22,34242450225067.0
18326926,2.172242407624787e22,34243947225067.0
18326930,2.172250038147653e22,34243827296273.0
18326932,2.172288867994478e22,34243217021272.0
18326937,2.1722922506052923e22,34243163859005.0
18326937,2.172326400107712e22,34242627163000.0
18326937,2.1723324001077118e22,34242532868316.0
18326941,2.1723366078642976e22,34242466740447.0
18326952,2.172273360185428e22,34243466740447.0
18326953,2.172288868553695e22,34243223003470.0
18326954,2.172257245647263e22,34243723003470.0
18326955,2.1722609755491557e22,34243664381347.0
18326957,2.172276522864636e22,34243420029458.0
18326962,2.172276586491994e22,34243419029456.0
18326965,2.1722682557589885e22,34243550749456.0
18326966,2.1722703683501234e22,34243517546594.0
18326966,2.1722687070115994e22,34243543814642.0
18326971,2.1723930448764227e22,34241589749952.0
18326976,2.172395322648702e22,34241553955104.0
18326978,2.1723889973755168e22,34241653955104.0
18326980,2.1723826721392215e22,34241753955104.0
18326980,2.1723798526407293e22,34241798530678.0
18326983,2.1724030289496538e22,34241434317537.0
18326986,2.172418402223874e22,34241192732509.0
18326989,2.172500842948239e22,34239897266754.0
18326990,2.172541342948239e22,34239260889558.0
18326998,2.172541547487997e22,34239257675682.0
18326998,2.1724014569878796e22,34241472288363.0
18327000,2.1724020083136748e22,34241463624418.0
18327001,2.172465644684043e22,34240463624418.0
18327003,2.1724647099155257e22,34240478401743.0
18327003,2.172462179641541e22,34240518401743.0
18327005,2.1724723173367503e22,34240359100020.0
18327006,2.17249331733675e22,34240029114923.0
18327006,2.1725410501192522e22,34239279085894.0
18327007,2.172580825565489e22,34238654116266.0
18327009,2.172663547881777e22,34237354419312.0
18327009,2.172787531043998e22,34235406634927.0
18327013,2.172532690753837e22,34239434566676.0
18327014,2.172499736623115e22,34239955499297.0
18327019,2.17249341075061e22,34240055499297.0
18327022,2.172533995872774e22,34239417779471.0
18327023,2.1725464931781367e22,34239221412320.0
18327025,2.172775631752413e22,34235621412320.0
18327031,2.1727730413659656e22,34235662350945.0
18327036,2.1727792201492574e22,34235565286258.0
18327041,2.1725899806280757e22,34238556286258.0
18327047,2.1725894656582425e22,34238564426258.0
18327051,2.172586302458237e22,34238614426258.0
18327058,2.1726450002715814e22,34237692185043.0
18327063,2.1726610796285423e22,34237439560034.0
18327064,2.1726882905129363e22,34237012054554.0
18327065,2.1727072807889494e22,34236713707961.0
18327072,2.172700321007522e22,34236823707961.0
18327075,2.17251109531301e22,34239814707961.0
18327076,2.1724383923765267e22,34240964027343.0
18327076,2.1724408361748305e22,34240925624928.0
18327077,2.172378014786689e22,34241918792356.0
18327078,2.1724607120817588e22,34240619243312.0
18327080,2.1724448980602018e22,34240869243312.0
18327083,2.1725300846289274e22,34239530660276.0
18327088,2.1725356826289274e22,34239442699523.0
18327090,2.172572564544913e22,34238863189368.0
18327098,2.172761091177218e22,34235901255606.0
18327102,2.172766311083784e22,34235819253193.0
18327110,2.172764305358692e22,34235850952105.0
18327110,2.172747221459555e22,34236120952105.0
18327110,2.172747685858898e22,34236113656489.0
18327113,2.172807721976806e22,34235170527792.0
18327115,2.1728248557989903e22,34234901376048.0
18327116,2.1728508557989905e22,34234492955405.0
18327118,2.172909899982811e22,34233565496878.0
18327123,2.172908634330299e22,34233585496878.0
18327128,2.1729036982995984e22,34233663496878.0
18327134,2.1729076982995984e22,34233600666851.0
18327139,2.1729106769898476e22,34233553879204.0
18327154,2.1728815741926283e22,34234013770833.0
18327158,2.1728805616969583e22,34234029770833.0
18327163,2.172882023620958e22,34234006807135.0
18327164,2.172871100116295e22,34234179426935.0
18327166,2.172871991566295e22,34234165424037.0
18327173,2.172869460351264e22,34234205424037.0
18327177,2.1728706498512644e22,34234186739344.0
18327179,2.1730686498512644e22,34231076834963.0
18327185,2.1730659993255915e22,34231118712825.0
18327186,2.1730781300483313e22,34230928198519.0
18327196,2.1730782300483313e22,34230926628018.0
18327200,2.1730750654307564e22,34230976628018.0
18327207,2.1733724417283175e22,34226306951244.0
18327233,2.1744829098663447e22,34208880637296.0
18327234,2.174479726354749e22,34208930870951.0
18327241,2.1753869971179505e22,34194706431640.0
18327244,2.175221083411902e22,34197322460806.0
18327245,2.1752203338892486e22,34197334279744.0
18327247,2.175847471475091e22,34187507252285.0
18327250,2.1754489290612992e22,34193789252285.0
18327251,2.1759745118738326e22,34185554896645.0
18327253,2.1764886200243173e22,34177504149474.0
18327254,2.176488619026368e22,34177504165192.0
18327255,2.1765158974120977e22,34177077101803.0
18327255,2.1765158964150755e22,34177077117506.0
18327256,2.176600230941945e22,34175756865400.0
18327258,2.1766571640175196e22,34174865639194.0
18327261,2.176657163020559e22,34174865654894.0
18327261,2.176673163020559e22,34174615200450.0
18327264,2.176750028365474e22,34173412047448.0
18327267,2.1767317728992034e22,34173699509948.0
18327273,2.1767516504731788e22,34173388380111.0
18327278,2.1767297815641644e22,34173732742318.0
18327281,2.1767257179744033e22,34173796731036.0
18327282,2.176740717974403e22,34173561944626.0
18327282,2.176741143674403e22,34173555281435.0
18327285,2.176792886129264e22,34172745411508.0
18327304,2.176889261231897e22,34171237056382.0
18327305,2.1768846882195064e22,34171309056382.0
18327306,2.1768831913031505e22,34171332624715.0
18327309,2.1768779196672237e22,34171415624715.0
18327313,2.1768966949328577e22,34171121787763.0
18327314,2.176899104099781e22,34171084084149.0
18327315,2.176897960834595e22,34171102084149.0
18327315,2.176889894497698e22,34171229084149.0
18327319,2.1767946273255064e22,34172729084149.0
18327319,2.176788594019499e22,34172824084149.0
18327321,2.1770360940194987e22,34168950742987.0
18327322,2.1770272008738185e22,34169090742987.0
18327323,2.177025104642944e22,34169123742987.0
18327325,2.1770209996488588e22,34169188366208.0
18327330,2.177013631139611e22,34169304366208.0
18327330,2.1770162580731034e22,34169263258932.0
18327332,2.177011050334466e22,34169345242913.0
18327334,2.177005905124201e22,34169426242913.0
18327339,2.1769836730139135e22,34169776242913.0
18327342,2.176893244738876e22,34171199928510.0
18327342,2.1768881636003648e22,34171279928510.0
18327346,2.176881511393532e22,34171384664765.0
18327347,2.176866225342584e22,34171625339765.0
18327347,2.176902225342584e22,34171061929970.0
18327347,2.1769384061900465e22,34170495708610.0
18327349,2.176900905951225e22,34171086115605.0
18327351,2.1769026411696713e22,34171058959400.0
18327352,2.176902640172741e22,34171058975096.0
18327353,2.176897049106682e22,34171147002930.0
18327358,2.176894190953929e22,34171192002930.0
18327359,2.1768941899570066e22,34171192018626.0
18327361,2.1768941889600205e22,34171192034323.0
18327361,2.1769266629190705e22,34170683820180.0
18327364,2.176930655791072e22,34170621333188.0
18327366,2.1768815755599037e22,34171394066284.0
18327366,2.176881574562993e22,34171394081980.0
18327368,2.176881573566019e22,34171394097677.0
18327371,2.1768688709044997e22,34171594097677.0
18327374,2.176871485266637e22,34171553181660.0
18327378,2.176872836008466e22,34171532041944.0
18327380,2.176853782225174e22,34171832041944.0
18327383,2.1768633664943574e22,34171682041944.0
18327384,2.1768316106517103e22,34172182041944.0
18327386,2.1768305944800885e22,34172198041944.0
18327386,2.1768027731442304e22,34172636105025.0
18327391,2.17671021561981e22,34174093557622.0
18327392,2.176710214622929e22,34174093573320.0
18327395,2.1766811671038133e22,34174550994292.0
18327396,2.1766792787157825e22,34174580731792.0
18327397,2.1766773736618257e22,34174610731792.0
18327409,2.1766675309361973e22,34174765731792.0
18327416,2.1766356079460592e22,34175268454175.0
18327417,2.1766349748581997e22,34175278424175.0
18327418,2.176634973861261e22,34175278439875.0
18327421,2.1766340213727e22,34175293439875.0
18327422,2.1766351668209544e22,34175275509175.0
18327434,2.1766244664517646e22,34175444021675.0
18327435,2.176622162762958e22,34175480301048.0
18327437,2.1766793637508254e22,34174584897340.0
18327437,2.176666711636619e22,34174784138590.0
18327438,2.176704372102519e22,34174194633989.0
18327438,2.176598950447033e22,34175854811577.0
18327438,2.176567204401894e22,34176354779079.0
18327439,2.1765513306955647e22,34176604779079.0
18327443,2.1765512673916885e22,34176605776079.0
18327450,2.176564220749316e22,34176402991482.0
18327454,2.176547131063429e22,34176672143226.0
18327458,2.176540781670632e22,34176772143226.0
18327459,2.176705272847298e22,34174197190396.0
18327461,2.1766741794296527e22,34174686831871.0
18327463,2.1766736587174097e22,34174695031871.0
18327469,2.1766571770749227e22,34174954581221.0
18327473,2.176622167384087e22,34175505919334.0
18327473,2.1765910630959526e22,34175995769454.0
18327475,2.176587761275088e22,34176047769454.0
18327476,2.176600537181556e22,34175847769454.0
18327476,2.1766002831927743e22,34175851769454.0
18327476,2.17659799729641e22,34175887769454.0
18327479,2.1765958613550653e22,34175921407919.0
18327480,2.1765956708642933e22,34175924407919.0
18327481,2.17627754409563e22,34180935253802.0
18327490,2.1763152651429115e22,34180344589049.0
18327490,2.1762835253418527e22,34180844589049.0
18327490,2.1762844588581333e22,34180829971177.0
18327491,2.1763263591210325e22,34180173870459.0
18327493,2.1762467467550595e22,34181428026300.0
18327499,2.1762533467550596e22,34181324674071.0
18327501,2.1761936801033846e22,34182264674071.0
18327501,2.176237182639553e22,34181583427441.0
18327501,2.1762385752370174e22,34181561619914.0
18327502,2.176318401415912e22,34180311619914.0
18327507,2.1763025313614795e22,34180561619914.0
18327508,2.1763026308614794e22,34180560061876.0
18327510,2.176336492411574e22,34180029843050.0
18327511,2.176364764486919e22,34179587159264.0
18327513,2.1763488937580173e22,34179837159264.0
18327516,2.1763499477921146e22,34179820655194.0
18327519,2.1764099477921147e22,34178881201190.0
18327531,2.1766875300890015e22,34174535610250.0
18327533,2.176681179889657e22,34174635610250.0
18327536,2.17668854019114e22,34174520398077.0
18327537,2.176688007075713e22,34174528793302.0
18327545,2.1766857640558597e22,34174564115259.0
18327551,2.176690196773133e22,34174494729307.0
18327557,2.176682950791778e22,34174608835439.0
18327563,2.176678894651283e22,34174672709866.0
18327564,2.1765963456083854e22,34175972709866.0
18327564,2.176613437639932e22,34175705145403.0
18327569,2.176581689180977e22,34176205145403.0
18327574,2.176581789180977e22,34176203579936.0
18327580,2.1765815986930093e22,34176206579936.0
18327581,2.1765850912983383e22,34176151904422.0
18327582,2.1765888999061893e22,34176092282199.0
18327582,2.1765893984061894e22,34176084478398.0
18327583,2.176586473404477e22,34176130544063.0
18327583,2.176522978989647e22,34177130544063.0
18327603,2.176523477489647e22,34177122739789.0
18327604,2.17664777850096e22,34175176854500.0
18327606,2.176636695996501e22,34175351383492.0
18327610,2.1764344064112033e22,34178537383492.0
18327612,2.17643599397569e22,34178512527328.0
18327615,2.1762772869186375e22,34181012527328.0
18327615,2.1762487221127123e22,34181462527328.0
18327621,2.176265925735545e22,34181193129705.0
18327625,2.1762550727297716e22,34181364104581.0
18327626,2.1760528541857983e22,34184550104581.0
18327627,2.176044618509825e22,34184679872149.0
18327627,2.1760551642735393e22,34184514700762.0
18327629,2.1760865368110935e22,34184023342706.0
18327634,2.175896152393075e22,34187023342705.0
18327642,2.1759412751729863e22,34186316528692.0
18327648,2.1759434850858114e22,34186281912843.0
18327653,2.1759466850858117e22,34186231788493.0
18327660,2.1759289404561245e22,34186511414980.0
18327664,2.1759348274488135e22,34186419200832.0
18327668,2.1759316640644815e22,34186469050832.0
18327669,2.1759318640644814e22,34186465918022.0
18327670,2.1759316652627052e22,34186469050832.0
18327670,2.1759904652627053e22,34185548029311.0
18327671,2.1759907652627052e22,34185543330350.0
18327686,2.175990467060054e22,34185548029311.0
18327687,2.1756751096473304e22,34190518029311.0
18327688,2.1756990853086188e22,34190142388631.0
18327694,2.1757005853086185e22,34190118887531.0
18327694,2.1759950785488047e22,34185505569794.0
18327696,2.175994888164003e22,34185508569794.0
18327697,2.1759950963265027e22,34185505309313.0
18327698,2.1759935817423677e22,34185529175478.0
18327698,2.1759945817423677e22,34185513512309.0
18327699,2.175993079080628e22,34185537190633.0
18327701,2.1759076223554507e22,34186883835385.0
18327701,2.1758685409297467e22,34187499723897.0
18327706,2.175865241315605e22,34187551723897.0
18327708,2.17585113450626e22,34187774040788.0
18327708,2.175861833826798e22,34187606434282.0
18327709,2.175862033826798e22,34187603301267.0
18327709,2.175862233826798e22,34187600168253.0
18327713,2.1758553491992794e22,34187708666791.0
18327714,2.1758519861720606e22,34187761666791.0
18327715,2.175851000655533e22,34187777198179.0
18327717,2.1758548118369036e22,34187717495238.0
18327719,2.1758959033959395e22,34187073800745.0
18327722,2.1758957130285475e22,34187076800745.0
18327724,2.175836163093467e22,34188015274023.0
18327725,2.175771300635661e22,34189037528187.0
18327732,2.1757711018505636e22,34189040661201.0
18327735,2.175771301850564e22,34189037527924.0
18327740,2.175894585911414e22,34187106221493.0
18327742,2.175943525755227e22,34186339615009.0
18327742,2.175943725755227e22,34186336482228.0
18327743,2.175943526953455e22,34186339615009.0
18327744,2.175943826953455e22,34186334915838.0
18327747,2.1760180947088757e22,34185171632409.0
18327756,2.1760117484376425e22,34185271632409.0
18327757,2.1760077687240884e22,34185334342185.0
18327761,2.1760079687240884e22,34185331209589.0
18327766,2.1760063979934884e22,34185355960214.0
18327769,2.1760060997737336e22,34185360659385.0
18327775,2.175997849719445e22,34185490659385.0
18327783,2.1759788113715985e22,34185790659385.0
18327787,2.1759849833196817e22,34185693985948.0
18327795,2.1759857368986007e22,34185682182409.0
18327797,2.1759793908165156e22,34185782182409.0
18327798,2.1759743139775433e22,34185862182409.0
18327800,2.1759843139775432e22,34185705548445.0
18327804,2.1759811409361177e22,34185755548445.0
18327805,2.1759830612861174e22,34185725469319.0
18327806,2.1760741980350422e22,34184298022799.0
18327806,2.1760902000763046e22,34184047400144.0
18327807,2.176096500076305e22,34183948731073.0
18327808,2.1760901533493656e22,34184048731073.0
18327810,2.176086789599128e22,34184101731073.0
18327821,2.176075807693771e22,34184274765568.0
18327821,2.1760747397738635e22,34184291592157.0
18327822,2.1761360696957836e22,34183331068328.0
18327827,2.1761421356806185e22,34183236068328.0
18327833,2.1761707332231292e22,34182788206449.0
18327836,2.176156371581226e22,34183014476107.0
18327838,2.1762899024415574e22,34180923396834.0
18327845,2.176289364736792e22,34180931867468.0
18327848,2.1763628913036884e22,34179780557998.0
18327851,2.1763947442956185e22,34179281814772.0
18327854,2.1763957442956185e22,34179266157352.0
18327856,2.176371814835919e22,34179643093142.0
18327857,2.176370862584131e22,34179658093142.0
18327859,2.1763676884175266e22,34179708093142.0
18327860,2.1763671416544824e22,34179716705860.0
18327862,2.1764255275728473e22,34178802533773.0
18327866,2.1764626643478813e22,34178221093662.0
18327879,2.17641647724663e22,34178948593662.0
18327885,2.1764151440399124e22,34178969593662.0
18327892,2.176417832251004e22,34178927504022.0
18327894,2.1764378441859597e22,34178614178037.0
18327897,2.17643804418596e22,34178611046675.0
18327897,2.1765040316813876e22,34177577924279.0
18327901,2.176472286557808e22,34178077924279.0
18327907,2.176408748759095e22,34179078717094.0
18327914,2.1763996228350867e22,34179222465620.0
18327920,2.1763987025436726e22,34179236961812.0
18327922,2.1763989025436725e22,34179233830337.0
18327931,2.176404139506561e22,34179151833437.0
18327935,2.1764039490505707e22,34179154833437.0
18327937,2.1763254874119602e22,34180390779979.0
18327937,2.1763210820083937e22,34180460177602.0
18327938,2.1763142903641284e22,34180567165847.0
18327939,2.1763294219636572e22,34180330227892.0
18327940,2.176354296399736e22,34179940739002.0
18327943,2.1763543163997363e22,34179940425842.0
18327945,2.176349237818175e22,34180020425842.0
18327946,2.176330935285644e22,34180308738302.0
18327946,2.1763263059703382e22,34180381662821.0
18327948,2.176326505970338e22,34180378531137.0
18327950,2.1763201579095775e22,34180478531137.0
18327961,2.1763199674683285e22,34180481531137.0
18327963,2.176319605630047e22,34180487231137.0
18327969,2.1762878658981407e22,34180987231137.0
18327971,2.1762745304933456e22,34181197309811.0
18327974,2.1762747304933455e22,34181194177978.0
18327976,2.1762796804933457e22,34181116665275.0
18327976,2.1762806704933456e22,34181101162777.0
18327976,2.1762905704933456e22,34180946138567.0
18327976,2.1763065704933455e22,34180695597365.0
18327977,2.1762946721918872e22,34180883033365.0
18327978,2.176304672191887e22,34180726445268.0
18327978,2.176305672191887e22,34180710786538.0
18327978,2.176302391509786e22,34180762467530.0
18327979,2.176312341509786e22,34180606663472.0
18327979,2.176342341509786e22,34180136911096.0
18327979,2.1763398022446115e22,34180176911096.0
18327980,2.1763498022446115e22,34180020329481.0
18327980,2.176359802244612e22,34179863749303.0
18327983,2.176227660406081e22,34181945415969.0
18327983,2.1762009377593182e22,34182366415969.0
18327983,2.176205937759318e22,34182288114971.0
18327984,2.1761387192445657e22,34183347145081.0
18327985,2.1761487192445656e22,34183190534473.0
18327985,2.1761587192445656e22,34183033925302.0
18327986,2.1761637192445656e22,34182955621256.0
18327990,2.17618380327099e22,34182641092765.0
18327992,2.1761830542965886e22,34182652892765.0
18327993,2.1759926538017595e22,34185652892764.0
18327993,2.175766562280663e22,34189215932764.0
18327993,2.1757678045094526e22,34189196471397.0
18327995,2.1756409156546813e22,34191196471397.0
18327999,2.1756223599812616e22,34191488962289.0
18328000,2.1756225599812615e22,34191485828574.0
18328001,2.1756160605854764e22,34191588278947.0
18328001,2.1756191731104763e22,34191539509885.0
18328001,2.1756301427186225e22,34191367632053.0
18328001,2.175672716063721e22,34190700585928.0
18328002,2.175413417339294e22,34194788214433.0
18328009,2.1754127923931685e22,34194798067369.0
18328009,2.1754297923931684e22,34194531652131.0
18328010,2.175433877443256e22,34194467633952.0
18328015,2.175452477552256e22,34194176148487.0
18328017,2.175460461449015e22,34194051033014.0
18328018,2.1754734614490147e22,34193847312256.0
18328020,2.175473957074015e22,34193839545451.0
18328020,2.17550225577095e22,34193396090054.0
18328021,2.17550290577095e22,34193385904350.0
18328022,2.175501153165649e22,34193413533769.0
18328022,2.175533061053418e22,34192913533769.0
18328022,2.175492351947577e22,34193555297179.0
18328024,2.175494351947577e22,34193523956280.0
18328025,2.175494847572577e22,34193516189623.0
18328027,2.1754957975725772e22,34193501302723.0
18328036,2.1754415287887154e22,34194356863940.0
18328037,2.1754425237887154e22,34194341271106.0
18328038,2.175441255207511e22,34194361271106.0
18328038,2.175437639759202e22,34194418271106.0
18328042,2.175439839759202e22,34194383794383.0
18328043,2.175423982639772e22,34194633794383.0
18328045,2.1792243446664713e22,34135180158975.0
18328046,2.1801748915181987e22,34120341996584.0
18328046,2.1802069364364756e22,34119841996584.0
18328050,2.1803266364364758e22,34117974435434.0
18328050,2.1801355118042633e22,34120974435434.0
18328062,2.1801348015931487e22,34120985584292.0
18328064,2.180134164567657e22,34120995584292.0
18328064,2.1801059157027385e22,34121439039689.0
18328071,2.1800982716242775e22,34121559039689.0
18328072,2.180095723610063e22,34121599039689.0
18328080,2.180044223448299e22,34122407535002.0
18328081,2.1800378537402478e22,34122507535002.0
18328085,2.1800410981303595e22,34122456905404.0
18328086,2.1800345901688e22,34122559076189.0
18328090,2.1802345901688e22,34119438292682.0
18328092,2.1802355801687998e22,34119422846228.0
18328093,2.1841615484380284e22,34058277810322.0
18328098,2.1841685990885055e22,34058168197623.0
18328100,2.1841690990885057e22,34058160424417.0
18328100,2.1841627052898095e22,34058260424417.0
18328102,2.184328066964465e22,34055689823166.0
18328103,2.1843195546502076e22,34055822937860.0
18328104,2.1843182757116104e22,34055842937860.0
18328106,2.184316357306526e22,34055872937860.0
18328108,2.184310466904179e22,34055965052244.0
18328110,2.1843111391220577e22,34055954603024.0
18328117,2.1843282312017805e22,34055688919124.0
18328120,2.1844079917326748e22,34054449154742.0
18328122,2.1844112917326746e22,34054397862871.0
18328123,2.1844105924955278e22,34054408796599.0
18328123,2.1844034235761556e22,34054520894901.0
18328126,2.1844026561540135e22,34054532894901.0
18328127,2.184385875799882e22,34054795287470.0
18328128,2.1844370866996423e22,34053999318152.0
18328141,2.1844570866996426e22,34053688468940.0
18328142,2.1844455909151646e22,34053868217898.0
18328143,2.1844097910800353e22,34054427998964.0
18328146,2.1844227966210413e22,34054225855140.0
18328147,2.1844036108928793e22,34054525855140.0
18328154,2.184432285772385e22,34054080164999.0
18328156,2.1844451536470066e22,34053880164999.0
18328156,2.1844515836470065e22,34053780227077.0
18328157,2.1844323974149434e22,34054080227077.0
18328163,2.184430172289566e22,34054115019952.0
18328163,2.1843988539236667e22,34054604732908.0
18328165,2.1842913878840516e22,34056285243896.0
18328166,2.1843038729044167e22,34056091169323.0
18328170,2.184303233444558e22,34056101169323.0
18328172,2.184293641591619e22,34056251169323.0
18328178,2.184293841591619e22,34056248060394.0
18328183,2.18439908680212e22,34054612139210.0
18328184,2.184422601527139e22,34054246650174.0
18328191,2.1844224096683233e22,34054249650174.0
18328192,2.1844223457153924e22,34054250650174.0
18328193,2.1844557388952495e22,34053731633831.0
18328198,2.18447073889525e22,34053498500213.0
18328199,2.184554001256818e22,34052204474567.0
18328202,2.184553082223589e22,34052218843307.0
18328209,2.1845526296826745e22,34052225918619.0
18328209,2.1845136079523787e22,34052836020152.0
18328211,2.1845008163757084e22,34053036020152.0
18328212,2.1844720358764216e22,34053486020152.0
18328215,2.184470756760772e22,34053506020152.0
18328216,2.1844705648935543e22,34053509020152.0
18328221,2.184464793543524e22,34053599260150.0
18328224,2.1844557904875492e22,34053740031590.0
18328226,2.1843974335865635e22,34054652526018.0
18328227,2.1844331544277013e22,34054097319508.0
18328228,2.1845299301161953e22,34052593232849.0
18328229,2.184530130116195e22,34052590124590.0
18328233,2.18453271008632e22,34052550028555.0
18328234,2.1845326630454953e22,34052550764035.0
18328235,2.1845262671290674e22,34052650764035.0
18328235,2.1845328100570736e22,34052549078388.0
18328238,2.1845308912779888e22,34052579078388.0
18328238,2.184673699491599e22,34050359799612.0
18328240,2.1846735075888264e22,34050362799612.0
18328246,2.184641524264412e22,34050862799612.0
18328248,2.184639404501383e22,34050895938697.0
18328251,2.1846349269195943e22,34050965938697.0
18328253,2.184635126919594e22,34050962830736.0
18328253,2.184622333927644e22,34051162830736.0
18328264,2.1847287152492402e22,34049509746313.0
18328264,2.184703127227162e22,34049909746313.0
18328266,2.1847029353192677e22,34049912746313.0
18328267,2.184698683234748e22,34049979217156.0
18328269,2.184686001445575e22,34050177467156.0
18328275,2.1846847332747775e22,34050197292156.0
18328278,2.184682067131416e22,34050238971390.0
18328279,2.184682267131416e22,34050235863562.0
18328283,2.1846793463506017e22,34050281523596.0
18328285,2.1846873463506017e22,34050157210592.0
18328286,2.184668156006151e22,34050457210592.0
18328291,2.1846679641044143e22,34050460210592.0
18328305,2.184750500961215e22,34049177690222.0
18328305,2.184745911491232e22,34049249432154.0
18328316,2.184739713379918e22,34049346320614.0
18328317,2.184740713379918e22,34049330782295.0
18328318,2.1847247860835933e22,34049579759018.0
18328319,2.1847215875603835e22,34049629759018.0
18328327,2.1847280231719457e22,34049529759018.0
18328330,2.1847130541198116e22,34049763759018.0
18328332,2.184712160006543e22,34049777736124.0
18328333,2.1849755608658704e22,34045685316105.0
18328333,2.1850127643097115e22,34045107371218.0
18328339,2.184820818988513e22,34048107371218.0
18328342,2.184872877615508e22,34047298545967.0
18328345,2.1849035196401835e22,34046822484502.0
18328347,2.1848971407558607e22,34046922184502.0
18328351,2.184910014074728e22,34046722184502.0
18328356,2.184807648709207e22,34048322184502.0
18328358,2.1849530727488675e22,34046062826501.0
18328360,2.1850226388382817e22,34044982130000.0
18328360,2.184894670494626e22,34046982130000.0
18328363,2.184955821748549e22,34046032101741.0
18328366,2.1849580359232457e22,34045997703959.0
18328367,2.184961714508137e22,34045940556336.0
18328372,2.184969714508137e22,34045816275243.0
18328375,2.184975755731249e22,34045722424619.0
18328383,2.184959864187231e22,34045970789409.0
18328385,2.1849655839565617e22,34045881931765.0
18328385,2.1849678369158525e22,34045846931765.0
18328388,2.1849581210970106e22,34045998778436.0
18328388,2.1849610571931426e22,34045953165523.0
18328399,2.184961765262615e22,34045942165523.0
18328399,2.184963983852227e22,34045907699339.0
18328399,2.184965411536638e22,34045885520045.0
18328402,2.1849683515366382e22,34045839846789.0
18328410,2.184917164961755e22,34046639846789.0
18328416,2.185112317985698e22,34043608252703.0
18328419,2.1851187558867624e22,34043508252703.0
18328435,2.185054758176691e22,34044508347712.0
18328439,2.1850438782887553e22,34044678374037.0
18328449,2.1851002429048453e22,34043802826732.0
18328450,2.185081045350918e22,34044102826732.0
18328453,2.185093920819542e22,34043902826732.0
18328453,2.1835160791590782e22,34068577488504.0
18328455,2.183487324756621e22,34069027488504.0
18328459,2.1835132494937567e22,34068624202231.0
18328464,2.184218087886426e22,34057663365029.0
18328469,2.184221557261426e22,34057609430789.0
18328471,2.184254057261426e22,34057104200304.0
18328476,2.18424726425045e22,34057210436638.0
18328480,2.1845101330595804e22,34053124521127.0
18328485,2.1845230017539085e22,34052924521127.0
18328485,2.184522372058323e22,34052934366528.0
18328485,2.1845038700848684e22,34053223650664.0
18328488,2.1845103700848685e22,34053122629438.0
18328494,2.184535469059812e22,34052732553645.0
18328500,2.1845416991590005e22,34052635729928.0
18328501,2.18457466412639e22,34052123421302.0
18328504,2.184572700158747e22,34052154126851.0
18328504,2.184588786969417e22,34051904126851.0
18328505,2.1856296953627883e22,34035735517264.0
18328505,2.1856319957228482e22,34035699802394.0
18328505,2.1857129772153366e22,34034442549811.0
18328506,2.1857156106237633e22,34034401667225.0
18328507,2.185781388118186e22,34033380530443.0
18328511,2.185783575184032e22,34033346579258.0
18328515,2.185796475184032e22,34033146325899.0
18328517,2.1865762226421597e22,34021046290627.0
