blockNumber,logIndex,baseIn,quoteIn,baseOut,quoteOut,totalSupply,baseReserve,quoteReserve
137060456,3,0,2.563887,0.00150718375187746,0,2.039134483653,0.146627461771282526,251.2452
137060537,3,0,2.045042,0.001180333592235071,0,2.039134483653,0.145447128179047455,253.290242
137060691,4,0,2.541326,0.001440520683746687,0,2.039134483653,0.144006607495300768,255.831568
137060692,6,0.005117369062953922,0,0,8.753723,2.039134483653,0.14912397655825469,247.077845
137060779,4,0,2.057071,0.001227631648934783,0,2.039134483653,0.147896344909319907,249.134916
137061032,5,0.0003,0,0,0.502824,2.039134483653,0.148196344909319907,248.632092
137061078,11,0.001,0,0,1.661509,2.039134483653,0.149196344909319907,246.970583
137061386,12,0,2.26158,0.001349811217699943,0,2.039134483653,0.147846533691619964,249.232163
137061729,5,0,2.009033,0.001178726213858235,0,2.039134483653,0.146667807477761729,251.241196
137061917,22,0.002279728162749655,0,0,3.83403,2.039134483653,0.148947535640511384,247.407166
137062906,6,0,2.273715,0.001352356161697215,0,2.039134483653,0.147595179478814169,249.680881
137063120,3,0,2.031542,0.001187678794655615,0,2.039134483653,0.146407500684158554,251.712423
137063311,3,0,2.049247,0.001178792301727877,0,2.039134483653,0.145228708382430677,253.76167
137063312,8,0.003569067239604483,0,0,6.0689,2.039134483653,0.14879777562203516,247.69277
137080299,5,0.0007,0,0,1.156319,2.039134483653,0.14949777562203516,246.536451
137084009,4,0.0008,0,0,1.30834,2.039134483653,0.15029777562203516,245.228111
137084224,11,0,1.636395,0.000993312361022634,0,2.039134483653,0.149304463261012526,246.864506
137106231,5,0,0.993961,0.000596951102763426,0,2.039134483653,0.1487075121582491,247.858467
137108789,13,0,0.6,0.000358037620190182,0,2.039134483653,0.148349474538058918,248.458467
137108912,3,0,0.546,0.000324316864120796,0,2.039134483653,0.148025157673938122,249.004467
137110469,8,0.001,0,0,1.665909,2.039134483653,0.149025157673938122,247.338558
137111906,7,0,2.024316,0.001206179208987802,0,2.039134483653,0.14781897846495032,249.362874
137112004,6,0,2.110214,0.001236719684368553,0,2.039134483653,0.146582258780581767,251.473088
137112180,8,0.0007,0,0,1.191627,2.039134483653,0.147282258780581767,250.281461
137112352,5,0,2.486592,0.001444577214783088,0,2.039134483653,0.145837681565798679,252.768053
137112417,12,0.00302809152752161,0,0,5.126463,2.039134483653,0.148865773093320289,247.64159
137113526,3,0,2.020276,0.001201044368063043,0,2.039134483653,0.147664728725257246,249.661866
137113611,7,0,2.092132,0.001223476025770013,0,2.039134483653,0.146441252699487233,251.753998
137113741,6,0.0015,0,0,2.544993,2.039134483653,0.147941252699487233,249.209005
137115563,4,0.001,0,0,1.668216,2.039134483653,0.148941252699487233,247.540789
137116626,5,0.000011,0,0,0.018225,2.039134483653,0.148952252699487233,247.522564
137116660,11,0.000609411781107433,0,0,1.005554,2.039134483653,0.149561664480594666,246.51701
137119365,9,0,1.005554,0.000605774996713583,0,2.039134483653,0.148955889483881083,247.522564
137119498,4,0.000706,0,0,1.164151,2.039134483653,0.149661889483881083,246.358413
137119506,4,0.001,0,0,1.6303,2.039134483653,0.150661889483881083,244.728113
137119780,10,0,2.966543,0.001799070504590826,0,2.039134483653,0.148862818979290257,247.694656
137120786,4,0.000768,0,0,1.267531,2.039134483653,0.149630818979290257,246.427125
137129469,18,0,2.013223,0.00120891710841708,0,2.039134483653,0.148421901870873177,248.440348
137129553,3,0,2.112717,0.00124780219147536,0,2.039134483653,0.147174099679397817,250.553065
137130113,29,0.0004884088,0,0,0.826251,2.039134483653,0.147662508479397817,249.726814
137130908,10,0.002,0,0,3.327321,2.039134483653,0.149662508479397817,246.399493
137140459,4,0,2.068447,0.001242204399000299,0,2.039134483653,0.148420304080397518,248.46794
137143010,4,0.002,0,0,3.293869,2.039134483653,0.150420304080397518,245.174071
137143482,3,0,1.597423,0.000970811690411756,0,2.039134483653,0.149449492389985762,246.771494
137155820,17,0,0.649118,0.00039091361467326,0,2.039134483653,0.149058578775312502,247.420612
137162440,7,0.001012733062563529,0,0,1.664704,2.039134483653,0.150071311837876031,245.755908
137166960,34,0,1.63,0.000985857328717317,0,2.039134483653,0.149085454509158714,247.385908
137170702,15,0.000667872001621449,0,0,1.1,2.039134483653,0.149753326510780163,246.285908
137171217,5,0.0001,0,0,0.163858,2.039134483653,0.149853326510780163,246.12205
137173317,7,0,0.412195,0.000249798134299653,0,2.039134483653,0.14960352837648051,246.534245
137190714,18,0.000657977372705661,0,0,1.076319,2.039134483653,0.150261505749186171,245.457926
137191023,3,0,3.178,0.001914915259982137,0,2.039134483653,0.148346590489204034,248.635926
137192157,9,0.000712382575221778,0,0,1.184732,2.039134483653,0.149058973064425812,247.451194
137194048,3,0,3.500038,0.002072787984028297,0,2.039134483653,0.146986185080397515,250.951232
137194202,4,0.003,0,0,5.004728,2.039134483653,0.149986185080397515,245.946504
137201010,21,0,1.412611,0.000853981619069966,0,2.039134483653,0.149132203461327549,247.359115
137220722,3,0,0.987999,0.000591519633066254,0,2.039134483653,0.148540683828261295,248.347114
137222888,8,0.0007,0,0,1.161371,2.039134483653,0.149240683828261295,247.185743
137225980,11,0,0.996596,0.000597497217257262,0,2.039134483653,0.148643186611004033,248.182339
137229079,8,0.000290890369268053,0,0,0.483285,2.039134483653,0.148934076980272086,247.699054
137233192,4,0,2.071096,0.001231288250948943,0,2.039134483653,0.147702788729323143,249.77015
137236124,15,0.001546104960742897,0,0,2.579746,2.039134483653,0.14924889369006604,247.190404
137241680,4,0,1.010554,0.000605853548146692,0,2.039134483653,0.148643040141919348,248.200958
137264315,23,0.001859904634980526,0,0,3.05816,2.039134483653,0.150502944776899874,245.142798
137266191,3,0,1.5,0.000912579902387478,0,2.039134483653,0.149590364874512396,246.642798
137269288,3,0,0.6,0.000361934133059652,0,2.039134483653,0.149228430741452744,247.242798
137290302,5,0.000806346727640891,0,0,1.324815,2.039134483653,0.150034777469093635,245.917983
137290412,5,0.000002,0,0,0.003268,2.039134483653,0.150036777469093635,245.914715
137299947,4,0,0.003853,0.000002343692305366,0,2.039134483653,0.150034433776788269,245.918568
137317339,4,0,0.075,0.000045606212952109,0,2.039134483653,0.14998882756383616,245.993568
137318818,4,0.00062,0,0,1.009637,2.039134483653,0.15060882756383616,244.983931
137322112,14,0,0.202249,0.000123861705681693,0,2.039134483653,0.150484965858154467,245.18618
137324916,5,0.000006108194448262,0,0,0.009921,2.039134483653,0.150491074052602729,245.176259
137331758,3,0,1.009637,0.00061533742885886,0,2.039134483653,0.149875736623743869,246.185896
137333260,3,0,0.783676,0.000474158697094066,0,2.039134483653,0.149401577926649803,246.969572
137334029,4,0.0007,0,0,1.148305,2.039134483653,0.150101577926649803,245.821267
137343796,7,0.0001,0,0,0.16317,2.039134483653,0.150201577926649803,245.658097
137349480,13,0,1.634103,0.000989571712062484,0,2.039134483653,0.149212006214587319,247.2922
137349833,7,0.000983643215440021,0,0,1.614709,2.039134483653,0.15019564943002734,245.677491
137354062,6,0,0.23,0.000140058608508349,0,2.039134483653,0.150055590821518991,245.907491
137369470,4,0,1,0.000605924272349725,0,2.039134483653,0.149449666549169266,246.907491
137372287,9,0.00063,0,0,1.033364,2.039134483653,0.150079666549169266,245.874127
137372658,5,0,0.209168,0.000127183634752281,0,2.039134483653,0.149952482914416985,246.083295
137372860,3,0,1,0.000605077088262638,0,2.039134483653,0.149347405826154347,247.083295
137380337,9,0,0.327708,0.000197225288910804,0,2.039134483653,0.149150180537243543,247.411003
137380906,7,0.000681062598849534,0,0,1.121254,2.039134483653,0.149831243136093077,246.289749
137407229,4,0,1,0.000604083114080183,0,2.039134483653,0.149227160022012894,247.289749
137407247,6,0.000831,0,0,1.365368,2.039134483653,0.150058160022012894,245.924381
137407394,18,0,1.147587,0.000694901056854752,0,2.039134483653,0.149363258965158142,247.071968
137411714,9,0.00013,0,0,0.21421,2.039134483653,0.149493258965158142,246.857758
137430484,4,0.000666208322513187,0,0,1.091955,2.039134483653,0.150159467287671329,245.765803
137438977,5,0,1.2,0.00072744243645644,0,2.039134483653,0.149432024851214889,246.965803
137440659,17,0.00030406179688303,0,0,0.5,2.039134483653,0.149736086648097919,246.465803
137446168,8,0,0.57643,0.000348337353660439,0,2.039134483653,0.14938774929443748,247.042233
137446424,51,0.0001,0,0,0.164762,2.039134483653,0.14948774929443748,246.877471
137446502,5,0.0001,0,0,0.164542,2.039134483653,0.14958774929443748,246.712929
137447393,11,0.0001,0,0,0.164324,2.039134483653,0.14968774929443748,246.548605
137450347,14,0.0001,0,0,0.164105,2.039134483653,0.14978774929443748,246.3845
137450586,4,0.00005,0,0,0.08197,2.039134483653,0.14983774929443748,246.30253
137450696,4,0.00005,0,0,0.081915,2.039134483653,0.14988774929443748,246.220615
137453549,7,0.00005,0,0,0.081861,2.039134483653,0.14993774929443748,246.138754
137453612,4,0.00005,0,0,0.081806,2.039134483653,0.14998774929443748,246.056948
137464615,8,0.000531998890175993,0,0,0.867066,2.039134483653,0.150519748184613473,245.189882
137466401,13,0.0007,0,0,1.1316,2.039134483653,0.151219748184613473,244.058282
137467685,5,0,1.606575,0.000985984664114214,0,2.039134483653,0.150233763520499259,245.664857
137485878,89,0,0.9,0.000546737413588347,0,2.039134483653,0.149687026106910912,246.564857
137495627,3,0,0.5,0.000302023672876326,0,2.039134483653,0.149385002434034586,247.064857
137496360,7,0,0.01,0.000006028005735555,0,2.039134483653,0.149378974428299031,247.074857
137496629,3,0,0.01,0.000006027518537389,0,2.039134483653,0.149372946909761642,247.084857
137496828,4,0,0.01,0.000006027031398315,0,2.039134483653,0.149366919878363327,247.094857
137497022,7,0.00089664806972603,0,0,1.470059,2.039134483653,0.150263567948089357,245.624798
137497039,3,0,0.01,0.000006099005383645,0,2.039134483653,0.150257468942705712,245.634798
137497377,3,0,0.01,0.00000609850955734,0,2.039134483653,0.150251370433148372,245.644798
137497624,6,0,0.01,0.000006098013791527,0,2.039134483653,0.150245272419356845,245.654798
137497872,4,0,0.01,0.000006097518086195,0,2.039134483653,0.15023917490127065,245.664798
137497889,3,0,0.01,0.000006097022441334,0,2.039134483653,0.150233077878829316,245.674798
137519336,4,0,2.19309,0.001325282426959232,0,2.039134483653,0.148907795451870084,247.867888
137525876,5,0.000671248834372137,0,0,1.109006,2.039134483653,0.149579044286242221,246.758882
137526815,4,0.00062,0,0,1.015541,2.039134483653,0.150199044286242221,245.743341
137527158,5,0,0.1,0.000060912217219678,0,2.039134483653,0.150138132069022543,245.843341
137569133,4,0,1.696099,0.001025656384701564,0,2.039134483653,0.149112475684320979,247.53944
137575937,5,0.001,0,0,1.644112,2.039134483653,0.150112475684320979,245.895328
137620099,3,0,0.992788,0.000601829564707222,0,2.039134483653,0.149510646119613757,246.888116
137656336,7,0,0.917295,0.000551785572100898,0,2.039134483653,0.148958860547512859,247.805411
137662275,5,0.0007,0,0,1.1556,2.039134483653,0.149658860547512859,246.649811
137683535,4,0,3.215656,0.001920338131698128,0,2.039134483653,0.147738522415814731,249.865467
137683766,15,0.002029275856280908,0,0,3.375526,2.039134483653,0.149767798272095639,246.489941
137693376,4,0.001,0,0,1.630025,2.039134483653,0.150767798272095639,244.859916
137693524,5,0,2.1,0.001278226026227883,0,2.039134483653,0.149489572245867756,246.959916
137693888,9,0.000727309619612246,0,0,1.192143,2.039134483653,0.150216881865480002,245.767773
137699922,8,0,1.1,0.000667341283822042,0,2.039134483653,0.14954954058165796,246.867773
137711437,4,0.0001,0,0,0.164469,2.039134483653,0.14964954058165796,246.703304
137717587,9,0.0003,0,0,0.492094,2.039134483653,0.14994954058165796,246.21121
137725459,4,0,6.599309,0.003902812011693167,0,2.039134483653,0.146046728569964793,252.810519
137725460,11,0.00395657565885129,0,0,6.6488,2.039134483653,0.150003304228816083,246.161719
137735873,4,0.00059,0,0,0.961539,2.039134483653,0.150593304228816083,245.20018
137737759,4,0,1.638229,0.000996486315293128,0,2.039134483653,0.149596817913522955,246.838409
137740720,4,0.000610347908612981,0,0,1,2.039134483653,0.150207165822135936,245.838409
137748565,5,0.0007,0,0,1.136944,2.039134483653,0.150907165822135936,244.701465
137749124,3,0,1.0812,0.000661859094130948,0,2.039134483653,0.150245306728004988,245.782665
137749504,3,0,1.079898,0.00065528356498696,0,2.039134483653,0.149590023163018028,246.862563
137752956,8,0.001069842736262698,0,0,1.74776,2.039134483653,0.150659865899280726,245.114803
137754688,7,0.000467980729257683,0,0,0.756749,2.039134483653,0.151127846628538409,244.358054
137755197,3,0,0.75674,0.000465179793505968,0,2.039134483653,0.150662666835032441,245.114794
137757877,4,0,1.633393,0.000994365741393226,0,2.039134483653,0.149668301093639215,246.748187
137759005,5,0.0007,0,0,1.145241,2.039134483653,0.150368301093639215,245.602946
137774073,3,0,0.089208,0.000054433271830892,0,2.039134483653,0.150313867821808323,245.692154
137796849,3,0,0.001,6.09959722557E-7,0,2.039134483653,0.150313257862085766,245.693154
137797012,11,0.001,0,0,1.618899,2.039134483653,0.151313257862085766,244.074255
137798529,6,0,0.5,0.000308413989302486,0,2.039134483653,0.15100484387278328,244.574255
137816392,8,0.000912960175419979,0,0,1.465402,2.039134483653,0.151917804048203259,243.108853
137821162,3,0,0.989802,0.000614174889158127,0,2.039134483653,0.151303629159045132,244.098655
137827172,3,0,1.276697,0.000784888895295603,0,2.039134483653,0.150518740263749529,245.375352
137834764,35,0.0012,0,0,1.934988,2.039134483653,0.151718740263749529,243.440364
137856022,5,0,1,0.000618740753056419,0,1.975938131099,0.146283729588093123,236.712417
137877578,4,0.0007,0,0,1.124378,2.143431140904,0.159383495865132999,255.653009
137893064,12,0,0.215223,0.000133663218692917,0,2.143431140904,0.159249832646440082,255.868232
137909510,11,0,0.99982,0.000618003510418428,0,2.143431140904,0.158631829136021654,256.868052
137910135,11,0.001,0,0,1.60433,2.143431140904,0.159631829136021654,255.263722
137910791,3,0,1.60433,0.000994045808285317,0,2.143431140904,0.158637783327736337,256.868052
137917580,5,0,0.1,0.000061549306769727,0,2.143431140904,0.15857623402096661,256.968052
137926979,5,0,0.3,0.000184361474937426,0,2.143431140904,0.158391872546029184,257.268052
137926994,3,0,0.892385,0.000545877418804119,0,2.143431140904,0.157845995127225065,258.160437
137933087,5,0.001,0,0,1.620379,2.143431140904,0.158845995127225065,256.540058
137943392,3,0,1.622207,0.000995160485714736,0,2.143431140904,0.157850834641510329,258.162265
137946902,14,0.000178532464929321,0,0,0.290782,2.143431140904,0.15802936710643965,257.871483
137954594,4,0.0009,0,0,1.455942,2.143431140904,0.15892936710643965,256.415541
137957992,7,0,1.745839,0.001071571218166683,0,2.143431140904,0.157857795888272967,258.16138
137966289,10,0.001,0,0,1.620265,2.143431140904,0.158857795888272967,256.541115
137967982,16,0,1,0.000614981679510266,0,2.143431140904,0.158242814208762701,257.541115
137996356,6,0.0005,0,0,0.808763,2.143431140904,0.158742814208762701,256.732352
138000870,11,0,0.00998,0.000006152085235945,0,2.143431140904,0.158736662123526756,256.742332
138001844,4,0,0.8,0.000491606721825666,0,2.143431140904,0.15824505540170109,257.542332
138003354,12,0.000680828861612308,0,0,1.1,2.143431140904,0.158925884263313398,256.442332
138004677,14,0,1.195005,0.000734948247992494,0,2.143431140904,0.158190936015320904,257.637337
138005081,4,0.001,0,0,1.613592,2.143431140904,0.159190936015320904,256.023745
138005997,11,0,1,0.000617511879079157,0,2.143431140904,0.158573424136241747,257.023745
138006711,9,0,0.974818,0.000597360824987959,0,2.143431140904,0.157976063311253788,257.998563
138008194,19,0.000202446529364434,0,0,0.329212,2.143431140904,0.158178509840618222,257.669351
138010013,4,0.0001,0,0,0.162306,2.143431140904,0.158278509840618222,257.507045
138010517,6,0,1,0.00061044953594864,0,2.143431140904,0.157668060304669582,258.507045
138013063,4,0.001,0,0,1.624374,2.143431140904,0.158668060304669582,256.882671
138014889,5,0,1.66,0.001015708046860503,0,2.143431140904,0.157652352257809079,258.542671
138015225,10,0.000061184452181728,0,0,0.1,2.143431140904,0.157713536709990807,258.442671
138017641,4,0.001,0,0,1.623504,2.143431140904,0.158713536709990807,256.819167
138020171,5,0,1,0.000613760564130413,0,2.143431140904,0.158099776145860394,257.819167
138020350,4,0.0001,0,0,0.162482,2.143431140904,0.158199776145860394,257.656685
138024593,25,0.000379416584185506,0,0,0.614624,2.143431140904,0.1585791927300459,257.042061
138026016,5,0,0.1,0.000061484939100131,0,2.143431140904,0.158517707790945769,257.142061
138027116,5,0.00032,0,0,0.516496,2.143431140904,0.158837707790945769,256.625565
138028474,5,0,1.59295,0.000976948278611979,0,2.143431140904,0.15786075951233379,258.218515
138032948,4,0,1.015725,0.000616677680080409,0,2.143431140904,0.157244081832253381,259.23424
138033005,3,0,10.51,0.006109009079167281,0,2.143431140904,0.1511350727530861,269.74424
138033006,11,0.005806219359935606,0,0,9.950657,2.143431140904,0.156941292113021706,259.793583
138033010,29,0.000640437751017885,0,0,1.052688,2.143431140904,0.157581729864039591,258.740895
138037596,9,0.001009423747595577,0,0,1.641961,2.143431140904,0.158591153611635168,257.098934
138038476,5,0,0.001,6.14995809356E-7,0,2.143431140904,0.158590538615825812,257.099934
138040734,3,0,1.927667,0.001176706352048397,0,2.143431140904,0.157413832263777415,259.027601
138046762,4,0.000285,0,0,0.466723,2.143431140904,0.157698832263777415,258.560878
138054715,5,0,1,0.000605744418079215,0,2.143431140904,0.1570930878456982,259.560878
138055299,22,0.000010629960783828,0,0,0.017508,2.143431140904,0.157103717806482028,259.54337
138059698,9,0.000610386024601042,0,0,1.001484,2.143431140904,0.15771410383108307,258.541886
138063197,4,0,16.806717,0.009599425298484985,0,2.143431140904,0.148114678532598085,275.348603
138063198,11,0.013626079868596669,0,0,23.127542,2.143431140904,0.161740758401194754,252.221061
138063214,10,0,4.571095,0.002870624056731917,0,2.143431140904,0.158870134344462837,256.792156
138066164,13,0,0.00998,0.000006155585688873,0,2.143431140904,0.158863978758773964,256.802136
138068238,7,0,1.093339,0.000671486421419376,0,2.143431140904,0.158192492337354588,257.895475
