blockNumber,amount0In,amount1In,amount0Out,amount1Out
18272193,0.0,6.83723990792401e16,112560993.0,0.0
18272193,0.0,5.7327092809513896e16,94376488.0,0.0
18272197,1000000000.0,0.0,0.0,6.037713130511145e17
18272204,0.0,1000000000000000.0,1646392.0,0.0
18272213,0.0,6052169702838468.0,9964240.0,0.0
18272213,0.0,4.566713988080703e16,75185759.0,0.0
18272214,24601704.0,0.0,0.0,1.485335345989807e16
18272214,84139431.0,0.0,0.0,5.079924071786561e16
18272215,60000000.0,0.0,0.0,3.622485667036926e16
18272227,0.0,6052169702838468.0,9964299.0,0.0
18272227,0.0,4.312e16,70992613.0,0.0
18272238,0.0,3.1e16,51038066.0,0.0
18272238,10000000.0,0.0,0.0,6037517883184619.0
18272248,500000000.0,0.0,0.0,3.01870431544355e17
18272250,200000000.0,0.0,0.0,1.2074516734230778e17
18272297,0.0,5.526398600456179e17,909875119.0,0.0
18272302,100000000.0,0.0,0.0,6.037585539322199e16
18272304,0.0,4.43735768902012e16,73055324.0,0.0
18272306,1090666260.0,0.0,0.0,6.584746885873175e17
18272309,0.0,5.4527819121119123e17,897768201.0,0.0
18272328,0.0,1.5258996382258352e17,251220029.0,0.0
18272328,0.0,1.536924349250117e17,253030560.0,0.0
18272335,3000000000.0,0.0,0.0,1.8111264901040384e18
18272341,0.0,9.9125e16,163226185.0,0.0
18272341,955000000.0,0.0,0.0,5.764675619933435e17
18272343,4000000000.0,0.0,0.0,2.4140992018516526e18
18272351,4030147229.0,0.0,0.0,2.4316000582690693e18
18272365,0.0,2.2122540644638144e16,36451532.0,0.0
18272370,0.0,4.967913029161202e16,81856456.0,0.0
18272371,0.0,1.2138153244727576e16,20000000.0,0.0
18272374,176755110.0,0.0,0.0,1.0663075952761512e17
18272381,500000000.0,0.0,0.0,3.0162691832266144e17
18272384,4973996675.0,0.0,0.0,3.000000000356386e18
18272386,143150848.0,0.0,0.0,8.63238199284192e16
18272387,0.0,1.9050640966794253e17,314022339.0,0.0
18272399,812232674.0,0.0,0.0,4.89792552744597e17
18272406,50000000.0,0.0,0.0,3.015007593038638e16
18272410,1794617757.0,0.0,0.0,1.0820864516234212e18
18272419,1000000000.0,0.0,0.0,6.029022199876759e17
18272429,0.0,2.279875e16,37589741.0,0.0
18272438,1590033956.0,0.0,0.0,9.585494414466932e17
18272438,1000000000.0,0.0,0.0,6.027929538704735e17
18272439,0.0,2.357055362590412e17,388688215.0,0.0
18272441,1929000000.0,0.0,0.0,1.1626989386238671e18
18272443,0.0,4.9841522944906285e17,821984574.0,0.0
18272446,0.0,1.880757289877573e16,31016437.0,0.0
18272453,0.0,5.227424557309661e17,862051346.0,0.0
18272455,27939810.0,0.0,0.0,1.6841521598141464e16
18272459,0.0,1.793931771789999e17,295824557.0,0.0
18272459,0.0,1.207426882755831e17,199104687.0,0.0
18272463,0.0,1.1756419667898109e17,193860642.0,0.0
18272464,0.0,9997500000000000.0,16485522.0,0.0
18272479,0.0,1.6980380176209252e16,28000000.0,0.0
18272479,40724079.0,0.0,0.0,2.4548828547129496e16
18272480,172429991.0,0.0,0.0,1.0394151037063989e17
18272481,6134574920.0,0.0,0.0,3.697120350990565e18
18272492,110000000.0,0.0,0.0,6.627891339863352e16
18272495,0.0,2.350032762734479e17,387683441.0,0.0
18272501,2344086329.0,0.0,0.0,1.412311533450952e18
18272502,0.0,2.861442607095516e17,472114516.0,0.0
18272506,3500000000.0,0.0,0.0,2.108382908621467e18
18272508,0.0,4.015897222944855e17,662727916.0,0.0
18272511,0.0,4.69e16,77395206.0,0.0
18272518,139000000.0,0.0,0.0,8.372650376432571e16
18272523,0.0,2.4194764699548614e17,399263441.0,0.0
18272533,0.0,6.05e16,99835683.0,0.0
18272533,479480100.0,0.0,0.0,2.888182622274846e17
18272537,805000000.0,0.0,0.0,4.848754017366567e17
18272541,0.0,1.967285255995326e17,324661504.0,0.0
18272541,0.0,7.138970677345816e16,117812727.0,0.0
18272547,0.0,1.6642640577914285e17,274645687.0,0.0
18272560,0.0,1.742340568414179e17,287524533.0,0.0
18272566,0.0,3.017219270376036e16,49790158.0,0.0
18272568,29000000.0,0.0,0.0,1.7468354645165452e16
18272568,0.0,1.0500727508776634e17,173280512.0,0.0
18272571,445311198.0,0.0,0.0,2.682351422512808e17
18272571,46088380.0,0.0,0.0,2.776105192740344e16
18272575,1000000000.0,0.0,0.0,6.023215108566618e17
18272576,50000000.0,0.0,0.0,3.011495174064241e16
18272581,0.0,3.172e16,52349349.0,0.0
18272582,0.0,3.170635293370593e17,523257563.0,0.0
18272583,641322738.0,0.0,0.0,3.862744304796237e17
18272585,30597415823.0,0.0,0.0,1.8408717288493902e19
18272585,236823813.0,0.0,0.0,1.4232737807253643e17
18272585,595457239.0,0.0,0.0,3.578498613663087e17
18272587,0.0,4000000000000000.0,6616207.0,0.0
18272596,0.0,1.0048594817334877e17,166207949.0,0.0
18272598,0.0,5.380748286260494e16,88999013.0,0.0
18272605,0.0,4.8843081665458515e17,807851876.0,0.0
18272608,0.0,5.349240790924266e17,884697280.0,0.0
18272610,0.0,3.1e17,512675601.0,0.0
18272611,191935977.0,0.0,0.0,1.1536411184746896e17
18272612,3400000000.0,0.0,0.0,2.0433277228569723e18
18272629,0.0,4.790332340537289e17,792386485.0,0.0
18272644,652000000.0,0.0,0.0,3.9180387664377126e17
18272653,0.0,4.708990523091194e16,77894331.0,0.0
18272668,0.0,9950000000000.0,16458.0,0.0
18272674,2250000000.0,0.0,0.0,1.3519524511144346e18
18272676,66520705.0,0.0,0.0,3.996686002086971e16
18272678,772000000.0,0.0,0.0,4.6381799529870086e17
18272684,1485702607.0,0.0,0.0,8.925394925588623e17
18272685,0.0,2.7927910065449756e16,46212066.0,0.0
18272689,0.0,3.0987e17,512728980.0,0.0
18272691,46212066.0,0.0,0.0,2.776160597517536e16
18272693,5000000000.0,0.0,0.0,3.0031819731403935e18
18272699,0.0,9e16,148969020.0,0.0
18272700,0.0,9.949862037720051e16,164689408.0,0.0
18272702,25000000000.0,0.0,0.0,1.4982836769930007e19
18272702,0.0,8.457842490902946e18,14040656941.0,0.0
18272702,0.0,1.4369748836680088e17,238268064.0,0.0
18272702,0.0,1.9825e17,328707472.0,0.0
18272703,0.0,5.358200875312385e18,8877402862.0,0.0
18272709,0.0,7.855165454854286e16,130046860.0,0.0
18272718,0.0,4.877035024558905e17,807359362.0,0.0
18272722,0.0,4956250000000000.0,8204176.0,0.0
18272722,0.0,6e17,993109688.0,0.0
18272723,0.0,5.349839993834221e17,885359176.0,0.0
18272724,0.0,1.1e18,1820013261.0,0.0
18272726,0.0,2.5753139782647464e16,42603497.0,0.0
18272729,0.0,1.78e17,294457764.0,0.0
18272731,1000000000.0,0.0,0.0,6.00872730737645e17
18272731,0.0,1.690251566503882e17,279621318.0,0.0
18272733,0.0,3e17,496281638.0,0.0
18272734,0.0,6.247679761710515e17,1033480050.0,0.0
18272737,0.0,2.96e18,4895347822.0,0.0
18272745,0.0,1.8142854082995664e16,30000000.0,0.0
18272758,0.0,2.4898363660170813e17,411698834.0,0.0
18272761,0.0,1.1e16,18188415.0,0.0
18272765,0.0,3.6e17,595244263.0,0.0
18272768,500000000.0,0.0,0.0,3.005862585791378e17
18272774,0.0,1.5908854119714466e16,26304945.0,0.0
18272780,0.0,5.9e16,97554791.0,0.0
18272781,0.0,1.209581734436539e16,20000000.0,0.0
18272783,191789599.0,0.0,0.0,1.152969853260289e17
18272787,0.0,6.043227204191583e16,99923527.0,0.0
18272788,0.0,6047875849028153.0,10000000.0,0.0
18272789,120000000.0,0.0,0.0,7.213943544007222e16
18272791,0.0,1e16,16534856.0,0.0
18272796,0.0,3.287003928755687e16,54350000.0,0.0
18272798,0.0,1.8387727277738145e18,3040042397.0,0.0
18272798,0.0,5.002806670209772e17,827000000.0,0.0
18272799,0.0,2.416615978658983e17,399466598.0,0.0
18272806,0.0,2.3250763364596563e17,384324379.0,0.0
18272807,1209000000.0,0.0,0.0,7.270147966344707e17
18272810,0.0,4e17,661213649.0,0.0
18272811,94934138.0,0.0,0.0,5.708732334052594e16
18272813,7153951.0,0.0,0.0,4301913323385441.0
18272818,33472467.0,0.0,0.0,2.01281004650359e16
18272818,0.0,3022280250003000.0,4995861.0,0.0
18272833,0.0,1.21e17,200012847.0,0.0
18272835,20000000.0,0.0,0.0,1.2026813496399234e16
18272836,20000000000.0,0.0,0.0,1.201829170573496e19
18272838,5000000.0,0.0,0.0,3002439195142471.0
18272839,0.0,2.6648949326960164e18,4410606000.0,0.0
18272841,0.0,6.259022488679349e16,103574985.0,0.0
18272846,0.0,2.478125e17,410075337.0,0.0
18272846,0.0,5.691754882195495e17,941815352.0,0.0
18272849,0.0,6.260292470514481e18,10354747101.0,0.0
18272849,0.0,5.9475e16,98337249.0,0.0
18272853,250000000.0,0.0,0.0,1.5029495229829773e17
18272858,15000000.0,0.0,0.0,9017612271827876.0
18272858,0.0,5.8246674987676536e16,96307454.0,0.0
18272861,0.0,9.727248604684397e17,1608245997.0,0.0
18272866,0.0,2e16,33064888.0,0.0
18272867,0.0,2.478125e17,409688191.0,0.0
18272870,0.0,7.08053975978307e18,11700631070.0,0.0
18272870,0.0,1e16,16518173.0,0.0
18272870,0.0,1e18,1651719377.0,0.0
18272874,500000000.0,0.0,0.0,3.0091368044404077e17
18272874,0.0,3.0272266014049024e16,50000030.0,0.0
18272875,0.0,2.2027231294649024e18,3637712088.0,0.0
18272879,0.0,9.595473856818707e17,1584360706.0,0.0
18272880,0.0,1.7456218192886602e18,2881832787.0,0.0
18272889,0.0,2.874889276676376e16,47456355.0,0.0
18272894,0.0,2.616585248180792e16,43192341.0,0.0
18272897,0.0,6.049076154844251e16,99852444.0,0.0
18272899,0.0,1.5706421804824064e16,25926563.0,0.0
18272903,0.0,6.641375e16,109628535.0,0.0
18272904,0.0,2.4232725143555834e17,400000000.0,0.0
18272904,29885965.0,0.0,0.0,1.7997227201253252e16
18272906,0.0,6.641375e16,109624789.0,0.0
18272907,394287734.0,0.0,0.0,2.3743702500148957e17
18272912,200000000.0,0.0,0.0,1.2043591185841237e17
18272914,0.0,9.2e16,151863315.0,0.0
18272918,0.0,6.052700866444129e16,99910323.0,0.0
18272929,0.0,6e16,99039703.0,0.0
18272934,14590979.0,0.0,0.0,8786541773893644.0
18272935,0.0,1.1510641770755782e17,190000000.0,0.0
18272936,90000000.0,0.0,0.0,5.419763305064981e16
18272949,0.0,7.00337090525791e17,1155960983.0,0.0
18272950,0.0,5.200030488052878e18,8580084083.0,0.0
18272953,0.0,5e17,824726650.0,0.0
18272954,0.0,1e18,1649308035.0,0.0
18272961,0.0,5.693220594624724e17,938900853.0,0.0
18272961,0.0,2.5e17,412269130.0,0.0
18272973,0.0,7.426109453790787e16,122459892.0,0.0
18272993,0.0,2.658670898007249e17,438418065.0,0.0
18272996,95000000.0,0.0,0.0,5.72658077913574e16
18272997,123141264.0,0.0,0.0,7.422872984953547e16
18273019,25000000.0,0.0,0.0,1.5069753332218454e16
18273033,50000000.0,0.0,0.0,3.0139426427304984e16
18273037,86314991.0,0.0,0.0,5.202943463986978e16
18273043,0.0,9.055658256962975e17,1493226647.0,0.0
18273048,0.0,1212962724544289.0,2000000.0,0.0
18273050,700000000.0,0.0,0.0,4.219831077283526e17
18273052,0.0,1.3e17,214360195.0,0.0
18273057,44817244.0,0.0,0.0,2.7017010534744052e16
18273059,0.0,1.576793772572994e16,26000000.0,0.0
18273061,0.0,1e17,164890449.0,0.0
18273063,750000000.0,0.0,0.0,4.521130910359229e17
18273073,0.0,2.0683521387990624e17,341063539.0,0.0
18273076,500000000.0,0.0,0.0,3.014026666344756e17
18273076,0.0,1.970912877972372e17,325000000.0,0.0
18273078,1658999024.0,0.0,0.0,1.0000000000513784e18
18273079,0.0,2.2e17,362809916.0,0.0
18273081,102462918.0,0.0,0.0,6.175961936275849e16
18273082,300000000.0,0.0,0.0,1.808226972185852e17
18273083,2000000.0,0.0,0.0,1205471700541674.0
18273091,300000000.0,0.0,0.0,1.8081881873466886e17
18273094,15996844.0,0.0,0.0,9641659776438548.0
18273096,0.0,5.769758511295292e17,951515813.0,0.0
18273103,50000000.0,0.0,0.0,3.0138103402722812e16
18273103,250000000.0,0.0,0.0,1.506889131997802e17
18273119,0.0,7322610000000000.0,12075874.0,0.0
18273120,0.0,1.486875e16,24520345.0,0.0
18273120,0.0,6.3e16,103894055.0,0.0
18273121,0.0,6.34e17,1045494249.0,0.0
18273124,1000000000.0,0.0,0.0,6.027798468947557e17
18273124,150000000.0,0.0,0.0,9.04132803506791e16
18273137,0.0,3960000000000000.0,6530504.0,0.0
18273137,1000000000.0,0.0,0.0,6.027308947277362e17
18273140,0.0,3e16,49476936.0,0.0
18273142,0.0,8.452712657254394e16,139403838.0,0.0
18273143,0.0,1.288625e16,21252141.0,0.0
18273145,2010951789.0,0.0,0.0,1.211951389435005e18
18273147,9076424824.0,0.0,0.0,5.467988081269889e18
18273151,0.0,605475313257790.0,999342.0,0.0
18273153,48125389.0,0.0,0.0,2.898318631135727e16
18273180,213793880.0,0.0,0.0,1.2875470575827653e17
18273180,110000000.0,0.0,0.0,6.6245370394651224e16
18273196,96159297.0,0.0,0.0,5.7909651138492824e16
18273196,9004413.0,0.0,0.0,5422673447478995.0
18273200,107000000.0,0.0,0.0,6.443770100955618e16
18273201,1000000000.0,0.0,0.0,6.021978699564221e17
18273202,0.0,2.379e16,39269952.0,0.0
18273202,858625522.0,0.0,0.0,5.1702979108788966e17
18273203,1861887600.0,0.0,0.0,1.121045709518626e18
18273214,7000000000.0,0.0,0.0,4.2133878139210435e18
18273215,0.0,8928023609949307.0,14747556.0,0.0
18273215,4914457.0,0.0,0.0,2957340067544698.0
18273226,0.0,1.5315103014245018e17,252976792.0,0.0
18273247,0.0,6376451934106976.0,10532604.0,0.0
18273255,0.0,198250000000000.0,327468.0,0.0
18273260,150000000.0,0.0,0.0,9.026570097714731e16
18273287,0.0,2.826936853648449e17,466949626.0,0.0
18273290,0.0,7.844194826258821e16,129566601.0,0.0
18273290,0.0,3.5e16,57810914.0,0.0
18273293,1500279478.0,0.0,0.0,9.02814439334646e17
18273294,0.0,5000000000000000.0,8259562.0,0.0
18273295,0.0,1.1626218135298184e18,1920417771.0,0.0
18273297,111490154.0,0.0,0.0,6.709614912311268e16
18273300,0.0,9912500000000000.0,16372458.0,0.0
18273303,300000000.0,0.0,0.0,1.805412744048665e17
18273303,100000000.0,0.0,0.0,6.017956997586861e16
18273305,0.0,2.895471194331774e17,478249635.0,0.0
18273317,0.0,9.65856271034555e17,1595202707.0,0.0
18273321,1094130000.0,0.0,0.0,6.58512051001501e17
18273324,0.0,6.253289711362342e16,103280744.0,0.0
18273336,0.0,6.328183304949705e17,1045134368.0,0.0
18273345,250000000.0,0.0,0.0,1.5046988155085702e17
18273346,0.0,3018421425962500.0,4984991.0,0.0
18273352,24204287.0,0.0,0.0,1.4567928030108212e16
18273354,1000000000.0,0.0,0.0,6.018520325322775e17
18273356,1530924160.0,0.0,0.0,9.213070971412334e17
18273360,1000000000.0,0.0,0.0,6.01743939528718e17
18273367,0.0,1.2362432825254786e17,204218375.0,0.0
18273383,348304821.0,0.0,0.0,2.0958332745738515e17
18273396,50000000.0,0.0,0.0,3.008576820144592e16
18273399,250000000.0,0.0,0.0,1.5042724137254707e17
18273408,200000000.0,0.0,0.0,1.2033987132542174e17
18273409,300000000.0,0.0,0.0,1.805066056156992e17
18273415,150000000.0,0.0,0.0,9.025186106896006e16
18273422,0.0,991250000000000.0,1637611.0,0.0
18273429,430000000.0,0.0,0.0,2.587167116214672e17
18273442,250000000.0,0.0,0.0,1.5041306235095123e17
18273443,0.0,1.999293276221089e16,33031220.0,0.0
18273445,604348360.0,0.0,0.0,3.635973903478222e17
18273452,0.0,6657736792205239.0,11000000.0,0.0
18273466,250000000.0,0.0,0.0,1.5040441534293363e17
18273469,0.0,3000000000000000.0,4956724.0,0.0
18273472,0.0,1.2076346663608e16,19953023.0,0.0
18273477,0.0,3019086665902000.0,4988251.0,0.0
18273481,300000000.0,0.0,0.0,1.804821610878591e17
18273483,109862781.0,0.0,0.0,6.6093278694068456e16
18273487,0.0,1.509543332951e16,24941955.0,0.0
18273495,581796644.0,0.0,0.0,3.500000003048854e17
18273496,0.0,3e16,49570460.0,0.0
18273499,0.0,1.0251138605524437e17,169383234.0,0.0
18273501,0.0,7.496010602466811e16,123857974.0,0.0
18273501,0.0,3.3286771332610852e16,55000000.0,0.0
18273509,0.0,1.2104390227938358e17,200000000.0,0.0
18273510,0.0,6027823205614094.0,9959655.0,0.0
18273510,0.0,1.8921064705522372e16,31262864.0,0.0
18273521,0.0,4.080973e16,67428793.0,0.0
18273524,0.0,1.5123193534532502e16,24987554.0,0.0
18273531,0.0,4.2325900547146776e16,69933454.0,0.0
18273538,16820245.0,0.0,0.0,1.0119165142392608e16
18273540,0.0,1.8e16,29740636.0,0.0
18273545,0.0,4.2992861653238824e16,71035026.0,0.0
18273545,0.0,2.5e16,41306126.0,0.0
18273551,0.0,1.17926311174269e17,194841527.0,0.0
18273552,0.0,4.449733882459046e18,7350017913.0,0.0
18273552,66979614.0,0.0,0.0,4.031729122159147e16
18273558,156074124.0,0.0,0.0,9.394554184060082e16
18273569,200000000.0,0.0,0.0,1.2038427963142456e17
18273577,0.0,4.548502703631418e18,7509408296.0,0.0
18273577,34975750.0,0.0,0.0,2.1063735556434216e16
18273577,0.0,1.3679690864813452e16,22578674.0,0.0
18273580,0.0,5.046865167842081e18,8327505181.0,0.0
18273583,499000000.0,0.0,0.0,3.006899741263847e17
18273584,20000000.0,0.0,0.0,1.2051479970123886e16
18273587,0.0,6.9762125715598696e16,115079552.0,0.0
18273589,0.0,5.401747385433917e18,8907850529.0,0.0
18273589,29506139.0,0.0,0.0,1.779103312495856e16
18273590,0.0,7.5e16,123640667.0,0.0
18273590,25000000.0,0.0,0.0,1.5074113397693024e16
18273591,0.0,9.559053919000881e18,15749633950.0,0.0
18273593,0.0,1.3665872787710783e19,22485425420.0,0.0
18273594,0.0,5.167431414221425e19,84698837755.0,0.0
18273594,20000000.0,0.0,0.0,1.2165598221884052e16
18273596,54158851.0,0.0,0.0,3.294365397597181e16
18273598,50000000.0,0.0,0.0,3.0413802128051492e16
18273601,0.0,4.003495258036517e16,65422733.0,0.0
18273602,1000000000.0,0.0,0.0,6.08256137106813e17
18273604,10000000000.0,0.0,0.0,6.080178314208097e18
18273606,1000000000.0,0.0,0.0,6.077790415559023e17
18273606,0.0,4.2268160337759135e18,6911403434.0,0.0
18273609,19035613.0,0.0,0.0,1.1574747395607128e16
18273611,0.0,3.71058738008926e16,60657943.0,0.0
18273622,0.0,2.381719699815733e16,38934456.0,0.0
18273627,0.0,4.614662629471536e17,754346909.0,0.0
18273631,0.0,5.234581904967195e17,855634221.0,0.0
18273639,0.0,4.59e16,75024714.0,0.0
18273641,58448825.0,0.0,0.0,3.554468723854173e16
18273642,0.0,6.983850404133333e18,11410644379.0,0.0
18273653,10000000.0,0.0,0.0,6086288306147533.0
18273655,39873596.0,0.0,0.0,2.426817695387781e16
18273655,80000000.0,0.0,0.0,4.869001169639367e16
18273656,1000000000.0,0.0,0.0,6.086017209584325e17
18273659,1630463365.0,0.0,0.0,9.922097073761152e17
18273662,0.0,1000000000000000.0,1633515.0,0.0
18273662,1000000000.0,0.0,0.0,6.08487554616687e17
18273669,39448338.0,0.0,0.0,2.400293124457425e16
18273670,1000000000.0,0.0,0.0,6.084424216363131e17
18273675,1000000000.0,0.0,0.0,6.083990062492005e17
18273676,100000000.0,0.0,0.0,6.083751002305443e16
18273690,250000000.0,0.0,0.0,1.5209187709125763e17
18273691,50000000.0,0.0,0.0,3.041804952156557e16
18273692,0.0,611133010043971.0,998539.0,0.0
18273692,0.0,1.72242160052826e18,2814009100.0,0.0
18273698,0.0,4.4781681667359384e16,73154575.0,0.0
18273700,5606568.0,0.0,0.0,3411515616624666.0
18273707,500000000.0,0.0,0.0,3.0423729482362643e17
18273709,1000000000.0,0.0,0.0,6.084420415488069e17
18273711,871422726.0,0.0,0.0,5.301748177746188e17
18273712,250893487.0,0.0,0.0,1.5263783486490867e17
18273715,1200000000.0,0.0,0.0,7.30014686244997e17
18273720,0.0,2.5e17,408500183.0,0.0
18273722,200000000.0,0.0,0.0,1.2166658786393478e17
18273723,2000000000.0,0.0,0.0,1.2165705100107873e18
18273725,100000000.0,0.0,0.0,6.082396239532143e16
18273727,0.0,1.55e17,253305679.0,0.0
18273729,200000000.0,0.0,0.0,1.2164882867426634e17
18273733,0.0,1.4934852135161933e17,244069001.0,0.0
18273743,0.0,3e16,49026218.0,0.0
18273753,0.0,6.511184153512163e16,106405653.0,0.0
18273762,0.0,3.1508011702236365e17,514891920.0,0.0
18273766,0.0,2.8448875e17,464884374.0,0.0
18273773,2075178085.0,0.0,0.0,1.2622371845726956e18
18273774,0.0,9.807425677750213e17,1602754758.0,0.0
18273786,250000000.0,0.0,0.0,1.520685313853153e17
18273787,0.0,1.5e16,24512394.0,0.0
18273788,150000000.0,0.0,0.0,9.123997641662053e16
18273788,89937913.0,0.0,0.0,5.470575197087669e16
18273790,0.0,1.8401880022337533e17,300717743.0,0.0
18273803,0.0,3.635852e16,59415185.0,0.0
18273820,200000000.0,0.0,0.0,1.216541378962658e17
18273828,0.0,1.8966210899345744e17,309936194.0,0.0
18273832,0.0,2.517875746751343e16,41145330.0,0.0
18273838,1749836306.0,0.0,0.0,1.0643269323693014e18
18273841,144084582.0,0.0,0.0,8.763261274576062e16
18273842,4735716.0,0.0,0.0,2880259319172097.0
18273842,20349065.0,0.0,0.0,1.2376276724631458e16
18273846,0.0,3.0593747788573216e17,500000000.0,0.0
18273861,0.0,1e17,163428202.0,0.0
18273864,40950824.0,0.0,0.0,2.4907369644653148e16
18273869,0.0,4.411135177003512e17,720883212.0,0.0
18273877,250000000.0,0.0,0.0,1.5206285186320035e17
18273887,50000000.0,0.0,0.0,3.0412244569590452e16
18273888,0.0,7346858511176198.0,12006436.0,0.0
18273898,0.0,3.67146956198536e16,60000000.0,0.0
18273905,40000000.0,0.0,0.0,2.432984289821466e16
18273908,0.0,7320000000000000.0,11962515.0,0.0
18273925,12789081.0,0.0,0.0,7778900287380036.0
18273929,0.0,100000000000000.0,163422.0,0.0
18273933,0.0,1.1e16,17976454.0,0.0
18273937,0.0,2.7540464270782915e18,4500000000.0,0.0
18273939,0.0,2.067943828620177e17,337835056.0,0.0
18273946,0.0,7.348636990759421e18,12000000000.0,0.0
18273949,0.0,8.436184636641905e18,13763217372.0,0.0
18273950,500000000.0,0.0,0.0,3.047846290248977e17
18273958,0.0,7000000000000000.0,11414920.0,0.0
18273959,1840387857.0,0.0,0.0,1.1217511010019328e18
18273960,0.0,3.4942145109694874e18,5697611284.0,0.0
18273969,163731852.0,0.0,0.0,9.983124123533514e16
18273978,0.0,7000000000000000.0,11411886.0,0.0
18273980,0.0,1.3e17,211933333.0,0.0
18273984,0.0,3e16,48907234.0,0.0
18273994,32619291.0,0.0,0.0,1.9889013227717052e16
18273996,1228433394.0,0.0,0.0,7.489809996317644e17
18273998,87954254.0,0.0,0.0,5.362355353901722e16
18274000,0.0,7300000000000000.0,11901881.0,0.0
18274005,434040167.0,0.0,0.0,2.6461895182210483e17
18274014,2193438401.0,0.0,0.0,1.337136529450635e18
18274017,149700000.0,0.0,0.0,9.125059846832712e16
18274027,0.0,7120000000000000.0,11610703.0,0.0
18274027,250000000.0,0.0,0.0,1.5238706138464618e17
18274030,5000000000.0,0.0,0.0,3.047170698921162e18
18274031,2000000000.0,0.0,0.0,1.218563466221711e18
18274033,2737888954.0,0.0,0.0,1.6678636455844887e18
18274033,5000000000.0,0.0,0.0,3.045052657004748e18
18274034,0.0,1.622013613269556e17,264785090.0,0.0
18274037,4935025.0,0.0,0.0,3005001465117179.0
18274045,16001062.0,0.0,0.0,9743249294729286.0
18274046,1000000000.0,0.0,0.0,6.088906155629125e17
18274046,0.0,6720000000000000.0,10970733.0,0.0
18274048,0.0,6125392692147946.0,10000000.0,0.0
18274049,27720000.0,0.0,0.0,1.687785320543376e16
18274050,35549496.0,0.0,0.0,2.164494301414343e16
18274051,146838232.0,0.0,0.0,8.940448812886246e16
18274053,0.0,2.4689209084285795e17,403063379.0,0.0
18274053,30048867.0,0.0,0.0,1.8296080579093136e16
18274061,164688706.0,0.0,0.0,1.0027455990804269e17
18274062,0.0,8500000000000000.0,13876650.0,0.0
18274064,0.0,3.6274366175287066e17,592183270.0,0.0
18274073,150000000.0,0.0,0.0,9.133393596563117e16
18274080,1058686908.0,0.0,0.0,6.445991711102714e17
18274083,0.0,3600258769653451.0,5877845.0,0.0
18274083,1100000000.0,0.0,0.0,6.697020195553046e17
18274089,1796311879.0,0.0,0.0,1.0935176315383679e18
18274090,336463580.0,0.0,0.0,2.0480899156216794e17
18274091,10417856751.0,0.0,0.0,6.339025403582311e18
18274091,72261559.0,0.0,0.0,4.395305633474911e16
18274094,1000000000.0,0.0,0.0,6.082262537022012e17
18274095,660433291.0,0.0,0.0,4.016690668439683e17
18274096,0.0,7100000000000000.0,11604309.0,0.0
18274103,0.0,6.27481362605929e17,1025523677.0,0.0
18274111,33012094.0,0.0,0.0,2.0078625400395116e16
18274113,0.0,8200000000000000.0,13401196.0,0.0
18274115,1644237791.0,0.0,0.0,1.0000000000997915e18
18274119,3000000000.0,0.0,0.0,1.8242515162318743e18
18274128,1000000000.0,0.0,0.0,6.079970231435697e17
18274133,0.0,6.136870905477466e17,1003311522.0,0.0
18274139,0.0,2.97375e16,48615740.0,0.0
18274149,6912394771.0,0.0,0.0,4.201847252028931e18
18274150,10709627.0,0.0,0.0,6508466702818336.0
18274153,14021840011.0,0.0,0.0,8.517104699200296e18
18274154,0.0,4.97388996846539e16,81435774.0,0.0
18274161,0.0,2.2438065116698296e16,36736910.0,0.0
18274164,0.0,1e17,163724665.0,0.0
18274175,2000000000.0,0.0,0.0,1.214165357149675e18
18274177,0.0,6.908820560343365e16,113129439.0,0.0
18274206,3000000.0,0.0,0.0,1821132563797925.0
18274209,16950752.0,0.0,0.0,1.0289848174215212e16
18274216,0.0,7.230937012352006e16,118403168.0,0.0
18274256,0.0,339391908689558.0,555735.0,0.0
18274261,1444000000.0,0.0,0.0,8.765330691967055e17
18274267,0.0,5409899949565722.0,8859326.0,0.0
18274275,0.0,4e17,655029938.0,0.0
18274275,113570390.0,0.0,0.0,6.8938638727223336e16
18274283,0.0,7.020661433701554e16,114966348.0,0.0
18274287,0.0,2.3343475937840202e17,382252664.0,0.0
18274288,0.0,9912500000000000.0,16231625.0,0.0
18274298,0.0,1.288625e16,21101084.0,0.0
18274312,0.0,100000000000000.0,163748.0,0.0
18274313,0.0,4956250000000000.0,8115793.0,0.0
18274316,1000000000.0,0.0,0.0,6.070119287490479e17
18274317,50000000.0,0.0,0.0,3.0349459226427384e16
18274318,51195162.0,0.0,0.0,3.107479757285667e16
18274326,113392212.0,0.0,0.0,6.882719462518841e16
18274337,0.0,100000000000000.0,163762.0,0.0
18274337,7801358.0,0.0,0.0,4735274673464352.0
18274337,5043982.0,0.0,0.0,3061598926886824.0
18274340,0.0,100000000000000.0,163762.0,0.0
18274340,7801358.0,0.0,0.0,4735270393665882.0
18274343,0.0,100000000000000.0,163763.0,0.0
18274343,7801358.0,0.0,0.0,4735267816187419.0
18274345,7568623.0,0.0,0.0,4593999823369002.0
18274345,50000000.0,0.0,0.0,3.0348918218699384e16
18274346,105301133.0,0.0,0.0,6.391515593581587e16
18274347,0.0,1.7494920700406458e17,286502672.0,0.0
18274361,200000000.0,0.0,0.0,1.2139616757602526e17
18274390,0.0,100000000000000.0,163763.0,0.0
