blockNumber,amount0In,amount1In,amount0Out,amount1Out
18256353,0.0,1.1644583347200056e18,1956140146.0,0.0
18256422,0.0,3.638709821131094e16,61106417.0,0.0
18256424,0.0,6.999973641141139e17,1175309595.0,0.0
18256479,321567494.0,0.0,0.0,1.9039894907305264e17
18256504,25958407.0,0.0,0.0,1.5369048256911292e16
18256594,0.0,4.6893374646734904e16,78728015.0,0.0
18256616,60000000.0,0.0,0.0,3.552426038427808e16
18256623,0.0,2.3589815920958256e16,39604310.0,0.0
18256648,0.0,4.9e16,82263226.0,0.0
18256694,420651450.0,0.0,0.0,2.4904641391028992e17
18256750,0.0,7.6023270247872e17,1276207134.0,0.0
18256800,0.0,5941188178223763.0,9971506.0,0.0
18256940,0.0,6e17,1006862189.0,0.0
18256996,60000000.0,0.0,0.0,3.554569190395049e16
18257015,31102329.0,0.0,0.0,1.842563584955528e16
18257034,0.0,2.9033419284818304e17,487111203.0,0.0
18257034,0.0,1e18,1677195070.0,0.0
18257098,0.0,5.75260854093e16,96455766.0,0.0
18257100,0.0,9950000000000000.0,16683178.0,0.0
18257141,0.0,1.1054536905526266e17,185345737.0,0.0
18257160,0.0,2.0372421288107236e16,34156221.0,0.0
18257169,50000000.0,0.0,0.0,2.964367833772847e16
18257201,3500000000.0,0.0,0.0,2.0739150284101105e18
18257228,0.0,2.9398804857575153e18,4930601884.0,0.0
18257257,0.0,7.518441522475877e16,125995719.0,0.0
18257268,0.0,1.2390625e16,20764010.0,0.0
18257269,0.0,2.172178751877428e18,3638025262.0,0.0
18257312,0.0,2.3019081056032038e18,3850802368.0,0.0
18257390,0.0,2.908031159482842e17,486147486.0,0.0
18257394,0.0,3.957175254095558e17,661418736.0,0.0
18257433,0.0,3.4427759000315283e17,575328784.0,0.0
18257471,0.0,5.73164050057633e16,95772481.0,0.0
18257477,0.0,5.079246274074346e16,84868947.0,0.0
18257505,0.0,1.5269567487420944e16,25513426.0,0.0
18257521,0.0,1.2514489515980564e16,20909904.0,0.0
18257527,0.0,1.1283812621703888e16,18853503.0,0.0
18257539,0.0,5678264674677359.0,9487459.0,0.0
18257562,0.0,3.231319356058992e17,539854806.0,0.0
18257582,1390404013.0,0.0,0.0,8.271362345239194e17
18257595,0.0,1.65e16,27575950.0,0.0
18257612,100000000.0,0.0,0.0,5.947560736357609e16
18257618,0.0,2.478125e16,41416996.0,0.0
18257619,0.0,3930529194724623.0,6569059.0,0.0
18257622,0.0,3609630666112128.0,6032732.0,0.0
18257630,0.0,3313956827237333.0,5538566.0,0.0
