blockNumber,logIndex,baseIn,quoteIn,baseOut,quoteOut,totalSupply,baseReserve,quoteReserve
136436701,125,0,1.480676883195431967,0.00087464397011405,0,708.073665304593615224,23.842454071147613531,40243.067965779870982319
136437698,125,0,0.518277061484558845,0.00030613391274614,0,708.073665304593615224,23.842147937234867391,40243.586242841355541164
136439072,125,0,12.82195077518333446,0.007571118328486053,0,708.073665304593615224,23.834576818906381338,40256.408193616538875624
136439653,47,0.00002,0,0,0.033678471152685244,708.073665304593615224,23.834596818906381338,40256.37451514538619038
136442033,11,0,10.420354217197530424,0.006149484698135073,0,708.073665304593615224,23.828447334208246265,40266.794869362583720804
136443356,6,0.000008599999999999,0,0,0.014489212137619863,708.073665304593615224,23.828455934208246264,40266.780380150446100941
136445390,7,0,8.630214774649292465,0.005090646802966732,0,708.073665304593615224,23.823365287405279532,40275.410594925095393406
136448060,4,0.0012,0,0,2.022513650743945404,708.073665304593615224,23.824565287405279532,40273.388081274351448002
136448283,121,0,0.21604608296347426,0.000127422479075493,0,708.073665304593615224,23.824437864926204039,40273.604127357314922262
136448371,3,0,2.022513650743945404,0.001192798381916261,0,708.073665304593615224,23.823245066544287778,40275.626641008058867666
136448515,18,0.0015,0,0,2.528136643225746769,708.073665304593615224,23.824745066544287778,40273.098504364833120897
136448625,14,0,2.528136643225746769,0.001491014062398373,0,708.073665304593615224,23.823254052481889405,40275.626641008058867666
136448903,4,0.0017,0,0,2.865196468206218683,708.073665304593615224,23.824954052481889405,40272.761444539852648983
136448975,111,0,1.236082745903187213,0.000729037847953668,0,708.073665304593615224,23.824225014633935737,40273.997527285755836196
136449014,15,0,2.865196468206218683,0.001689712456117081,0,708.073665304593615224,23.822535302177818656,40276.862723753962054879
136449192,25,0.0005,0,0,0.842798454408266334,708.073665304593615224,23.823035302177818656,40276.019925299553788545
136449305,9,0,0.842798454408266334,0.000497004562493177,0,708.073665304593615224,23.822538297615325479,40276.862723753962054879
136451108,6,0.07,0,0,117.649574142648330915,708.073665304593615224,23.892538297615325479,40159.213149611313723964
136451354,26,0.029381653124661727,0,0,49.17701319283569988,708.073665304593615224,23.921919950739987206,40110.036136418478024084
136451582,8,0,50.056439971395828989,0.02972747817871711,0,708.073665304593615224,23.892192472561270096,40160.092576389873853073
136453199,15,0,3.738309664977665677,0.00221713137656544,0,708.073665304593615224,23.889975341184704656,40163.83088605485151875
136454324,115,0,1.820226479292758475,0.001079397816341499,0,708.073665304593615224,23.888895943368363157,40165.651112534144277225
136455224,50,0.005994,0,0,10.045278937601743157,708.073665304593615224,23.894889943368363157,40155.605833596542534068
136459848,125,0,10.319482273924349079,0.006120693898675787,0,708.073665304593615224,23.88876924946968737,40165.925315870466883147
136466930,158,0,0.360714252744439041,0.000213890044879351,0,708.073665304593615224,23.888555359424808019,40166.286030123211322188
136467498,14,0,20.251892874897542077,0.012002472788910006,0,708.073665304593615224,23.876552886635898013,40186.537922998108864265
136469297,10,0,10.183887876404683537,0.006031010550018292,0,708.073665304593615224,23.870521876085879721,40196.721810874513547802
136470557,8,0,7.094940434179154304,0.004199898270595334,0,708.073665304593615224,23.866321977815284387,40203.816751308692702106
136471736,13,0.002048884876222256,0,0,3.440783401330525484,708.073665304593615224,23.868370862691506643,40200.375967907362176622
136476288,131,0,106.090424279940869723,0.062635828344233264,0,708.073665304593615224,23.805735034347273379,40306.466392187303046345
136476290,8,0.03258455181047382,0,0,54.92976981364625923,708.073665304593615224,23.838319586157747199,40251.536622373656787115
136476351,137,0,72.075176749930586287,0.04248145821882779,0,708.073665304593615224,23.795838127938919409,40323.611799123587373402
136476353,10,0.053736276628021828,0,0,90.582532084688028645,708.073665304593615224,23.849574404566941237,40233.029267038899344757
136481074,126,0,0.910780396072317221,0.000538265978750137,0,708.073665304593615224,23.8490361385881911,40233.940047434971661978
136481449,5,0.0000063,0,0,0.010596375166129116,708.073665304593615224,23.8490424385881911,40233.929451059805532862
136492608,4,0.0000048,0,0,0.00807342494528294,708.073665304593615224,23.8490472385881911,40233.921377634860249922
136493009,123,0,9.17192334037030612,0.005419204622187045,0,708.073665304593615224,23.843628033966004055,40243.093300975230556042
136494711,5,0.007,0,0,11.775656181309521742,708.073665304593615224,23.850628033966004055,40231.3176447939210343
136495889,125,0,1.649866976031060537,0.00097512860007676,0,708.073665304593615224,23.849652905365927295,40232.967511769952094837
136499659,125,0,1.349554290987874539,0.000797574006020203,0,708.073665304593615224,23.848855331359907092,40234.317066060939969376
136500717,125,0,0.755735538937281455,0.000446609314103514,0,708.073665304593615224,23.848408722045803578,40235.072801599877250831
136505147,8,0,13.530104553896571409,0.007992917772776443,0,708.073665304593615224,23.840415804273027135,40248.60290615377382224
136506244,65,0.003059929252863689,0,0,5.149771469280148095,708.073665304593615224,23.843475733525890824,40243.453134684493674145
136510843,8,0.002,0,0,3.365228131267995507,708.073665304593615224,23.845475733525890824,40240.087906553225678638
136511339,70,0.018704869880113198,0,0,31.445844652039650811,708.073665304593615224,23.864180603406004022,40208.642061901186027827
136513993,87,0.008650452829552144,0,0,14.526130929686477423,708.073665304593615224,23.872831056235556166,40194.115930971499550404
136516230,26,0.020693848156452602,0,0,34.707217836580266171,708.073665304593615224,23.893524904392008768,40159.408713134919284233
136516452,119,0,0.924796472068013765,0.000548560163497892,0,708.073665304593615224,23.892976344228510876,40160.333509606987297998
136517761,5,0.005,0,0,8.377252756488371124,708.073665304593615224,23.897976344228510876,40151.956256850498926874
136520369,129,0,0.512541115978298903,0.000304139451743225,0,708.073665304593615224,23.897672204776767651,40152.468797966477225777
136520750,111,0,1.770710070282178589,0.001050671296007774,0,708.073665304593615224,23.896621533480759877,40154.239508036759404366
136522857,4,0.0002,0,0,0.335055251917824156,708.073665304593615224,23.896821533480759877,40153.90445278484158021
136523507,111,0,1.171006260684385632,0.000694790876748647,0,708.073665304593615224,23.89612674260401123,40155.075459045525965842
136526846,125,0,9.960196040144307005,0.005908030437437924,0,708.073665304593615224,23.890218712166573306,40165.035655085670272847
136527016,4,0.0003,0,0,0.502850639692629634,708.073665304593615224,23.890518712166573306,40164.532804445977643213
136537667,10,0.008632007067888025,0,0,14.463309096470277528,708.073665304593615224,23.899150719234461331,40150.069495349507365685
136538466,4,0.0007,0,0,1.172423053686352444,708.073665304593615224,23.899850719234461331,40148.897072295821013241
136547730,44,0.029171564320426137,0,0,48.798349204333024641,708.073665304593615224,23.929022283554887468,40100.0987230914879886
136547768,26,0.033401391603932901,0,0,55.728356439263618934,708.073665304593615224,23.962423675158820369,40044.370366652224369666
136548203,119,0,2.293241221575032761,0.001368073326555275,0,708.073665304593615224,23.961055601832265094,40046.663607873799402427
136548999,9,0.0001,0,0,0.166630210914734444,708.073665304593615224,23.961155601832265094,40046.496977662884667983
136549698,119,0,0.437062388579126373,0.000260721649057182,0,708.073665304593615224,23.960894880183207912,40046.934040051463794356
136553375,6,0.001998,0,0,3.329053517979237989,708.073665304593615224,23.962892880183207912,40043.604986533484556367
136563904,5,0.0001,0,0,0.166604709482694548,708.073665304593615224,23.962992880183207912,40043.438381824001861819
136564795,4,0,0.166357301489112747,0.000099253292756329,0,708.073665304593615224,23.962893626890451583,40043.604739125490974566
136570504,8,0,2.979992819939647894,0.001777805512513579,0,708.073665304593615224,23.961115821377938004,40046.58473194543062246
136571198,3,0,5.029815874053643264,0.003000090941215408,0,708.073665304593615224,23.958115730436722596,40051.614547819484265724
136572547,120,0,13.090364377149597698,0.007804373212750469,0,708.073665304593615224,23.950311357223972127,40064.704912196633863422
136572702,125,0,0.897163696065605026,0.000534695303171527,0,708.073665304593615224,23.9497766619208006,40065.602075892699468448
136572919,125,0,0.287264768871478019,0.000171200178919186,0,708.073665304593615224,23.949605461741881414,40065.889340661570946467
136573851,5,0.00005,0,0,0.083395128557560642,708.073665304593615224,23.949655461741881414,40065.805945533013385825
136575815,135,0,1.842038677834152658,0.001097739732311116,0,708.073665304593615224,23.948557722009570298,40067.647984210847538483
136576944,249,0,55.184727946335926367,0.032840036617719891,0,708.073665304593615224,23.915717685391850407,40122.83271215718346485
136577265,133,0,18.898364049526624306,0.011225541596198687,0,708.073665304593615224,23.90449214379565172,40141.731076206710089156
136577316,159,0,91.389627381274559141,0.054136581163650795,0,708.073665304593615224,23.850355562632000925,40233.120703587984648297
136577353,130,0,98.519896600903806378,0.058085965659070397,0,708.073665304593615224,23.792269596972930528,40331.640600188888454675
136577360,216,0,65.536,0.038482392249789132,0,708.073665304593615224,23.753787204723141396,40397.176600188888454675
136577378,179,0,129.187178138531293001,0.075494262457675585,0,708.073665304593615224,23.678292942265465811,40526.363778327419747676
136577398,177,0,183.545452506758930737,0.106437561614777569,0,708.073665304593615224,23.571855380650688242,40709.909230834178678413
136577421,296,0,180.612282614455700571,0.103805248608838257,0,708.073665304593615224,23.468050132041849985,40890.521513448634378984
136578125,114,0.099999999999999648,0,0,172.981509564978244501,708.073665304593615224,23.568050132041849633,40717.540003883656134483
136579135,6,0.002997,0,0,5.161604476708329816,708.073665304593615224,23.571047132041849633,40712.378399406947804667
136584153,115,0,3.263739420924471523,0.001883771957545556,0,708.073665304593615224,23.569163360084304077,40715.64213882787227619
136585905,125,0,2.478553101165054087,0.001430374985761911,0,708.073665304593615224,23.567732985098542166,40718.120691929037330277
136590384,119,0,0.680460569139421496,0.000392663895065607,0,708.073665304593615224,23.567340321203476559,40718.801152498176751773
136597811,117,0,2.722527606714486909,0.001570920080754774,0,708.073665304593615224,23.565769401122721785,40721.523680104891238682
136599429,125,0,1.11914802989559728,0.000645696447647275,0,708.073665304593615224,23.56512370467507451,40722.642828134786835962
136603718,5,0.019,0,0,32.708906091265451429,708.073665304593615224,23.58412370467507451,40689.933922043521384533
136604124,121,0,0.949143026485130889,0.000548465708066187,0,708.073665304593615224,23.583575238967008323,40690.883065070006515422
136608529,129,0,0.771011295432990952,0.000445512838669916,0,708.073665304593615224,23.583129726128338407,40691.654076365439506374
136632234,117,0,12.804880011597938758,0.007396572779926644,0,708.073665304593615224,23.575733153348411763,40704.458956377037445132
136634640,10,0.01342656,0,0,23.098840098553929705,708.073665304593615224,23.589159713348411763,40681.360116278483515427
136635675,133,0,0.813366963321063709,0.00047020802438116,0,708.073665304593615224,23.588689505324030603,40682.173483241804579136
136638318,115,0,0.309180017063845835,0.000178732261633744,0,708.073665304593615224,23.588510773062396859,40682.482663258868424971
136639763,125,0,0.224200908135919196,0.00012960543518064,0,708.073665304593615224,23.588381167627216219,40682.706864167004344167
136644749,3,0,33.971594192674612338,0.019621760368179142,0,708.073665304593615224,23.568759407259037077,40716.678458359678956505
136653730,6,0,10.888100051699608961,0.006281970181506714,0,708.073665304593615224,23.562477437077530363,40727.566558411378565466
136666845,125,0,3.113836119754759836,0.001795933686909055,0,708.073665304593615224,23.560681503390621308,40730.680394531133325302
136671584,6,0.010989,0,0,18.931509439087832801,708.073665304593615224,23.571670503390621308,40711.748885092045492501
136672006,119,0,0.733185106481925332,0.000423225276610229,0,708.073665304593615224,23.571247278114011079,40712.482070198527417833
136674435,146,0.035909261340050822,0,0,61.742969424664657561,708.073665304593615224,23.607156539454061901,40650.739100773862760272
136684436,11,0.004995,0,0,8.573611710912833547,708.073665304593615224,23.612151539454061901,40642.165489062949926725
136684817,113,0,0.738614231917740139,0.000427822560698788,0,708.073665304593615224,23.611723716893363113,40642.904103294867666864
136686918,4,0,17.3,0.010016130038203511,0,708.073665304593615224,23.601707586855159602,40660.204103294867666864
136687628,3,0,48.459183074971851303,0.028011049505189465,0,708.073665304593615224,23.573696537349970137,40708.663286369839518167
136696297,12,0,0.340273778839436048,0.000196453997167979,0,708.073665304593615224,23.573500083352802158,40709.003560148678954215
136697514,115,0,1.968624843053307117,0.001136503502542396,0,708.073665304593615224,23.572363579850259762,40710.972184991732261332
136697559,132,0,1.603381508437515332,0.000925564382165501,0,708.073665304593615224,23.571438015468094261,40712.575566500169776664
136698418,125,0,2.180534498469232287,0.001258613630797065,0,708.073665304593615224,23.570179401837297196,40714.756100998639008951
136703597,132,0,0.20518841311439743,0.000118428672049709,0,708.073665304593615224,23.570060973165247487,40714.961289411753406381
136704100,4,0.0001911,0,0,0.329113468099554015,708.073665304593615224,23.570252073165247487,40714.632175943653852366
136704219,14,0.0001304,0,0,0.224572535703014055,708.073665304593615224,23.570382473165247487,40714.407603407950838311
136706423,11,0.007992,0,0,13.758951329896476682,708.073665304593615224,23.578374473165247487,40700.648652078054361629
136706935,127,0,0.54150675780523411,0.000312756114166129,0,708.073665304593615224,23.578061717051081358,40701.190158835859595739
136710647,12,0,59.829807425581273975,0.034504658463134345,0,708.073665304593615224,23.543557058587947013,40761.019966261440869714
136714469,65,0,60.175328111055257918,0.034602056198343447,0,708.073665304593615224,23.508955002389603566,40821.195294372496127632
136716225,113,0,3.445719145339693627,0.001978272411326743,0,708.073665304593615224,23.506976729978276823,40824.641013517835821259
136716888,13,0,28.647862412965360748,0.016434558688379566,0,708.073665304593615224,23.490542171289897257,40853.288875930801182007
136721986,115,0,0.327051501526000096,0.000187488163473076,0,708.073665304593615224,23.490354683126424181,40853.615927432327182103
136726737,128,0,13.055022538638088403,0.007481583265990583,0,708.073665304593615224,23.482873099860433598,40866.670949970965270506
136727493,5,0.0005,0,0,0.867508968289783452,708.073665304593615224,23.483373099860433598,40865.803441002675487054
136729193,6,0.006539498438096226,0,0,11.342756326295297553,708.073665304593615224,23.489912598298529824,40854.460684676380189501
136729274,4,0.005,0,0,8.668243207319214387,708.073665304593615224,23.494912598298529824,40845.792441469060975114
136730882,129,0,2.413952276677247706,0.001384282591099488,0,708.073665304593615224,23.493528315707430336,40848.20639374573822282
136731689,7,0,1.29084770004391623,0.000740170435364276,0,708.073665304593615224,23.49278814527206606,40849.49724144578213905
136735862,24,0,0.948575112337542737,0.000543881987948698,0,708.073665304593615224,23.492244263284117362,40850.445816558119681787
136737440,26,0.011649118542704409,0,0,20.1857951154973885,708.073665304593615224,23.503893381826821771,40830.260021442622293287
136752287,125,0,38.993333714260325071,0.022357841486045348,0,708.073665304593615224,23.481535540340776423,40869.253355156882618358
136752439,10,0.039414877489089507,0,0,68.280919331246403451,708.073665304593615224,23.52095041782986593,40800.972435825636214907
136753439,6,0,2.376655989234271494,0.001365905373929472,0,708.073665304593615224,23.519584512455936458,40803.349091814870486401
136758993,51,0.022298862350353897,0,0,38.533078400156665859,708.073665304593615224,23.541883374806290355,40764.816013414713820542
136759813,7,0,3.663540543757521026,0.00210917670733119,0,708.073665304593615224,23.539774198098959165,40768.479553958471341568
136762472,13,0.086897791881756951,0,0,149.496372289439896717,708.073665304593615224,23.626671989980716116,40618.983181669031444851
136763718,6,0,28.247971034659424923,0.01637023476847111,0,708.073665304593615224,23.610301755212245006,40647.231152703690869774
136765100,119,0,3.479296584307922478,0.002014745145881143,0,708.073665304593615224,23.608287010066363863,40650.710449287998792252
136766495,4,0,0.861372449911160247,0.000498738961772812,0,708.073665304593615224,23.607788271104591051,40651.571821737909952499
136768228,5,0,4.206849693101593891,0.002435484144331515,0,708.073665304593615224,23.605352786960259536,40655.77867143101154639
136768823,125,0,1.538950733843016868,0.000890823566338503,0,708.073665304593615224,23.604461963393921033,40657.317622164854563258
136770244,6,0.0110889,0,0,19.033772719646413333,708.073665304593615224,23.615550863393921033,40638.283849445208149925
136770257,12,0,91.107722126584396648,0.052667586754704951,0,708.073665304593615224,23.562883276639216082,40729.391571571792546573
136770740,16,0,10.001933369914230609,0.005767575759384522,0,708.073665304593615224,23.55711570087983156,40739.393504941706777182
136773133,112,0,0.911780208023189353,0.000525633679141942,0,708.073665304593615224,23.556590067200689618,40740.305285149729966535
136777013,113,0,1.103266537172394278,0.000635992543814787,0,708.073665304593615224,23.555954074656874831,40741.408551686902360813
136777072,9,0,2.152490126668390241,0.001240732361473169,0,708.073665304593615224,23.554713342295401662,40743.561041813570751054
136777292,6,0.0001,0,0,0.172454480049354732,708.073665304593615224,23.554813342295401662,40743.388587333521396322
136779028,126,0,1.123682431656489903,0.000647663360220659,0,708.073665304593615224,23.554165678935181003,40744.512269765177886225
136787029,8,0.0015,0,0,2.586784452220087534,708.073665304593615224,23.555665678935181003,40741.925485312957798691
136789563,4,0,0.565546097126853615,0.000325995037672906,0,708.073665304593615224,23.555339683897508097,40742.491031410084652306
136791413,60,0.023119247362958565,0,0,39.829264769126524889,708.073665304593615224,23.578458931260466662,40702.661766640958127417
136792382,13,0.0001,0,0,0.17210786467472746,708.073665304593615224,23.578558931260466662,40702.489658776283399957
136792569,75,0.038679007530930612,0,0,66.460634570792432312,708.073665304593615224,23.617237938791397274,40636.029024205490967645
136792656,25,0.054722769736441712,0,0,93.657653205589695197,708.073665304593615224,23.671960708527838986,40542.371370999901272448
136794275,15,0,16.452111913815404433,0.009573400427339616,0,708.073665304593615224,23.66238730810049937,40558.823482913716676881
136795174,125,0,1.279202765563722427,0.000744036261438851,0,708.073665304593615224,23.661643271839060519,40560.102685679280399308
136798812,119,0,2.571977088167869361,0.00149582454304606,0,708.073665304593615224,23.660147447296014459,40562.674662767448268669
136804119,135,0,106.98576052373251426,0.062054240498683352,0,708.073665304593615224,23.598093206797331107,40669.660423291180782929
136804176,139,0,72.68333681982538918,0.041972345884760115,0,708.073665304593615224,23.556120860912570992,40742.343760111006172109
136804178,8,0.056138980026307844,0,0,96.576448089998475262,708.073665304593615224,23.612259840938878836,40645.767312021007696847
136805965,120,0,1.703850045988713357,0.000986803327813431,0,708.073665304593615224,23.611273037611065405,40647.471162066996410204
136806934,5,5.94279700588E-7,0,0,0.001019999999498836,708.073665304593615224,23.611273631890765993,40647.470142066996911368
136807242,4,0.007,0,0,12.010994146893228152,708.073665304593615224,23.618273631890765993,40635.459147920103683216
136807633,4,0,2.804867537065028227,0.001625251616441077,0,708.073665304593615224,23.616648380274324916,40638.264015457168711443
136808916,8,0.03167471028027894,0,0,54.268066920762621567,708.073665304593615224,23.648323090554603856,40583.995948536406089876
136811153,127,0,1.259163638803039803,0.000731491767386408,0,708.073665304593615224,23.647591598787217448,40585.255112175209129679
136813337,5,5.9610621622E-8,0,0,0.000101999999996959,708.073665304593615224,23.64759165839783907,40585.25501017520913272
136814247,17,0.031467052887018154,0,0,53.772076095248824594,708.073665304593615224,23.679058711284857224,40531.482934079960308126
136815075,32,0.031017684608482166,0,0,52.864700829864412829,708.073665304593615224,23.71007639589333939,40478.618233250095895297
136815753,133,0.028491545326354707,0,0,48.437742075595608501,708.073665304593615224,23.738567941219694097,40430.180491174500286796
136815804,158,0.024000062171139336,0,0,40.711879118758530083,708.073665304593615224,23.762568003390833433,40389.468612055741756713
136816199,22,0.047566469020517601,0,0,80.446094754209256051,708.073665304593615224,23.810134472411351034,40309.022517301532500662
136821595,4,0.00001,0,0,0.016878560122535575,708.073665304593615224,23.810144472411351034,40309.005638741409965087
136822394,115,0,1.294554157179276503,0.000762362318290094,0,708.073665304593615224,23.80938211009306094,40310.30019289858924159
136833130,39,0.02300449746639072,0,0,38.793383833185115959,708.073665304593615224,23.83238660755945166,40271.506809065404125631
136838560,5,0.00007,0,0,0.117929449374445811,708.073665304593615224,23.83245660755945166,40271.38887961602967982
136844079,4,0.005213104956466953,0,0,8.780610684191831099,708.073665304593615224,23.837669712515918613,40262.608268931837848721
136851427,125,0,3.912492088622147897,0.002309236691577931,0,708.073665304593615224,23.835360475824340682,40266.520761020459996618
136853607,306,0.117543724254051479,0,0,197.009380371828521012,708.073665304593615224,23.952904200078392161,40069.511380648631475606
136853622,119,0.03390516229271552,0,0,56.468258021546087239,708.073665304593615224,23.986809362371107681,40013.043122627085388367
136853774,33,0.155659125210001475,0,0,257.216043208547157884,708.073665304593615224,24.142468487581109156,39755.827079418538230483
136855550,25,0,82.710487055834595223,0.049973150192694716,0,708.073665304593615224,24.09249533738841444,39838.537566474372825706
136857496,56,0,49.964748078357320179,0.030088084889668993,0,708.073665304593615224,24.062407252498745447,39888.502314552730145885
136859438,113,0,0.25717925372549036,0.000154674827742181,0,708.073665304593615224,24.062252577671003266,39888.759493806455636245
136867329,162,0,45.702046974960001024,0.02745495586959611,0,708.073665304593615224,24.034797621801407156,39934.461540781415637269
136869197,117,0,1.843130793151086014,0.001105920646774072,0,708.073665304593615224,24.033691701154633084,39936.304671574566723283
136869626,29,0,0.00032,1.91998458598E-7,0,708.073665304593615224,24.033691509156174486,39936.304991574566723283
136871245,7,0,6.748765539493533931,0.004048544679334012,0,708.073665304593615224,24.029642964476840474,39943.053757114060257214
136871377,4,0,42.269876568090283388,0.025326444094137884,0,708.073665304593615224,24.00431652038270259,39985.323633682150540602
136874421,7,0,3.668869599617440871,0.002195717363471944,0,708.073665304593615224,24.002120803019230646,39988.992503281767981473
136874696,125,0,0.409088993101740425,0.000244803531234862,0,708.073665304593615224,24.001875999487995784,39989.401592274869721898
136874805,125,0,3.321359802740974556,0.001987354785371009,0,708.073665304593615224,23.999888644702624775,39992.722952077610696454
136882430,131,0,0.965107386278705282,0.000577415716923516,0,708.073665304593615224,23.999311228985701259,39993.688059463889401736
136886268,7,0,7.185448349720289231,0.004298120301026054,0,708.073665304593615224,23.995013108684675205,40000.873507813609690967
136887935,31,0.024118794901394932,0,0,40.046469909836212413,708.073665304593615224,24.019131903586070137,39960.827037903773478554
136894107,176,0.023131717831169573,0,0,38.332170472535016158,708.073665304593615224,24.04226362141723971,39922.494867431238462396
136895207,61,0.04195632565512314,0,0,69.339381694033072633,708.073665304593615224,24.08421994707236285,39853.155485737205389763
136895238,222,0.050817237953888262,0,0,83.661124798680578975,708.073665304593615224,24.135037185026251112,39769.494360938524810788
136895242,34,0.02797209313880685,0,0,45.900845023337497193,708.073665304593615224,24.163009278165057962,39723.593515915187313595
136896383,40,0,36.553016326618813644,0.022147393445220449,0,708.073665304593615224,24.140861884719837513,39760.146532241806127239
136898855,10,0,7.260136887077869118,0.004394057201863281,0,708.073665304593615224,24.136467827517974232,39767.406669128883996357
136898879,6,0,29.072516379037809568,0.017579551765450563,0,708.073665304593615224,24.118888275752523669,39796.479185507921805925
136904189,113,0,1.107764446104611006,0.000669334425441567,0,708.073665304593615224,24.118218941327082102,39797.586949954026416931
136906351,4,0,6.075067079771627973,0.003670021751863225,0,708.073665304593615224,24.114548919575218877,39803.662017033798044904
