blockNumber,logIndex,quoteAmount,baseAmount,price,liquidity
141107918,51,-0.01128466,0.199817863964516338,0.05701494958477632972110169523,89.0826251739673
141107936,81,-0.0081477,0.144403480263903127,0.05697127956480580807942867731,89.0826251739673
141107970,43,-0.014429,0.256,0.0568939841175435224777680633,89.0826251739673
141108008,70,-0.01192336,0.21180737727982,0.05683015083910118190599841694,89.0826251739673
141108144,112,-0.0191694,0.341025395319775386,0.05672760008379054324853825975,89.0826251739673
141108185,77,-0.01907905,0.340030619510779865,0.05662562459017561914598933544,89.0826251739673
141108200,67,-0.02284888,0.40802490234375001,0.0565023073141899786457979044,85.7419840601549
141108400,15,-0.02022637,0.361949353481263978,0.05639021599613563253734417128,85.7419840601549
141108411,77,-0.00811845,0.14548152869863138,0.05634525609346334223990211173,85.7419840601549
141108479,34,-0.02170088,0.389446914704089235,0.05622516492727826429117814192,85.7419840601549
141108553,26,-0.02268781,0.408048341274261484,0.05609974917455419658954135105,85.7419840601549
141108565,65,-0.03446994,0.621701893751070358,0.05590947110532563430390582101,85.7419840601549
141108609,99,-0.01178492,0.213038877003132078,0.05584449108617140061271844692,85.7419840601549
141108624,89,-0.0551356,1,0.05554098493285790309451381531,85.7419840601549
141108671,10,-0.02241059,0.40802490234375001,0.05541781391655084159335586689,20.6985527285391
141108716,4,-0.01248184,0.228090982734852597,0.05513425919453453324843407851,20.6985527285391
141110503,5,0.00200442,-0.035976907195738321,0.05517929024630897271233430565,20.6985527285391
141110978,3,0.01057068,-0.189246621389013632,0.05541707454865259184878110431,20.6985527285391
141111027,51,0.02871,-0.512163565591726113,0.0555738619556583842743539267,85.7419840601549
141111046,104,0.01213969,-0.216129452410117684,0.05563996835889168100220674785,85.7419840601549
141111078,48,0.03548642,-0.630313637337607036,0.05583343417755972957322157506,85.7419840601549
141111821,38,0.03127813,-0.553755746147019149,0.05600423550827921481655449816,85.7419840601549
141111896,47,0.02,-0.353200035624467184,0.05611358680427609317068206146,85.7419840601549
141422215,18,-0.00305888,0.0551,0.05603823527548211821337852276,19.2260074235934
141424027,17,-0.00293821,0.052996110983763899,0.05596590400586167230741748848,19.2260074235934
141427555,28,-0.00322883,0.058317095787305399,0.05588647215836065998470614251,19.2260074235934
141433719,23,-0.00428015,0.077433039231529664,0.05578126416814592040836884329,19.2260074235934
