block_time,block_number,tx_hash,index,amount0In,amount1In,amount0Out,amount1Out
2023-10-17 23:55:03.000 UTC,1.41534246e+08,0xb4496332dd9859539eda07b3d749fe6f48a43822dd708de548aa07ff59491387,14,22900817217759471,0,0,35711530
2023-10-17 23:59:07.000 UTC,1.41534862e+08,0x118a5ccd89e036015eab0d5b1eb98c256186fddb145aa2221c7d74a35639755e,11,0,244442395,155768753086477774,0
2023-10-17 23:59:27.000 UTC,1.41534912e+08,0x2acea908f1876047060989264e64b2da74e42df27f99fae3c328ae255a965fd0,11,0,236490492,150494872091148872,0
2023-10-17 23:59:18.000 UTC,1.41534898e+08,0x43b2517e7b824711efeb59b371f857b9174387519e5a1b5b4dc5bbc56ebc7125,11,0,240417094,153097727563458045,0
2023-10-17 23:59:56.000 UTC,1.41534985e+08,0x3fb9304015aa6058009463f73623024e2e851906b7fe31d0565055fca24d52c3,4,2000000000000000,0,0,3125022
2023-10-17 23:59:47.000 UTC,1.41534966e+08,0xdee8c623b9016c93f1577b8c3e8d19001a602cb1283064e0ad5efa7e91b283e7,4,2000000000000000,0,0,3125050
2023-10-27 16:47:51.000 UTC,1.4456266e+08,0x56f0fe9ff71e010419ad7f6fd041ee717b0fdb7612cfeb1ecf137974b1e695b1,63,317525590239360605,0,0,563491769
2023-10-27 16:55:53.000 UTC,1.44564465e+08,0xa1928eeeeed520f5a0e2cab0d1ee616f58c480cf2df7f82ed666562938e33f16,20,108701768786515162,0,0,192671073
2023-10-25 07:29:48.000 UTC,1.4379133e+08,0x72289af76754ada887f232c8dafe3d4fc278c90147a37d139464887aa780958d,82,129437475419837718,0,0,229973921
2023-10-25 07:29:48.000 UTC,1.43791331e+08,0xbba36b5579186d3c6a713db64e6ae5ea078bfd4607cc78a35a1a4823d3c995a2,79,192381246442940436,0,0,341494283
2023-10-25 07:30:06.000 UTC,1.43791414e+08,0xbaabf9b6a75bd3c3173f74b6f3d7ce174c37d00eceab427aaa22b89a516e5d7d,20,1141033007912,0,0,2024
2023-10-25 07:32:11.000 UTC,1.43791898e+08,0xdd92c0bd995ae9538988c0e34a25ca1f7cd48dad01d0bd798003e4ddc4d6a276,15,0,664154,372114132830369,0
2023-10-25 07:38:57.000 UTC,1.43793517e+08,0x6a6296388eec9594ebf86773bf82d8436b60a17193b492a6fbc287d46b869243,8,85073639449452126,0,0,150894507
2023-10-25 07:38:46.000 UTC,1.43793473e+08,0xdcb60fa104547c18b41362d1830f248256b57e5b890d032f522ba0f87fc8e5eb,75,441991983361,0,0,784
2023-10-16 09:19:02.000 UTC,1.41051606e+08,0x53386a6f4dc78f766914e1dc45ea0a84b07a177009ddbf8cc514351e980e39f2,25,13903473320499637,0,0,21899366
2023-10-16 09:29:27.000 UTC,1.41054052e+08,0xaca989b40a35c0fd138d36f20ed76420628ab54f496dbbd43befa9be4045f9f2,10,17071980901299540,0,0,26888222
2023-10-16 09:32:00.000 UTC,1.41054649e+08,0xb2d5672f8810741627077e9c0a399a4fdec9c181f32ee950fc52264bde19fc9c,4,7976000000000000,0,0,12561427
2023-10-16 09:33:34.000 UTC,1.41055006e+08,0x76bd94dd3c831129bccfe9ef4ef49c7d209121f29718b99df47420fb2fd30b36,16,0,5000,3155834571409,0
2023-10-16 09:33:34.000 UTC,1.41055006e+08,0x76bd94dd3c831129bccfe9ef4ef49c7d209121f29718b99df47420fb2fd30b36,41,0,497500,314005316867529,0
2023-10-16 09:34:05.000 UTC,1.41055124e+08,0x0659410265bb7617e558a78a0f240eea94dc11ff11e7471b31725f7f1c9a909e,51,297620969267180,0,0,468716
2023-10-16 09:37:45.000 UTC,1.41055983e+08,0x0e56cc266270ae0a621b27d555125c23d2a32eacc1122877f9fe86086d8ed2cc,16,0,5000,3155834282220,0
2023-10-16 09:37:45.000 UTC,1.41055983e+08,0x0e56cc266270ae0a621b27d555125c23d2a32eacc1122877f9fe86086d8ed2cc,41,0,497500,314005288093239,0
2023-10-16 09:38:18.000 UTC,1.41056115e+08,0x3e1f27dd28befa5046d73158df8ee513d7a67d244560a22179bd39c510909605,49,297621540476006,0,0,468717
2023-10-30 17:19:31.000 UTC,1.45477123e+08,0xa52a1aee618733b57e5402fff477caf5d379cfe072367571aaec1fb766588877,14,0,3000000,1672332249359821,0
2023-10-30 17:19:58.000 UTC,1.45477229e+08,0xbf519019da0dd5c4b80e5e8794bb5ab264c22e935499fcc2ccb53af9ec2363a9,58,48677700626586359,0,0,86789882
2023-10-30 17:21:52.000 UTC,1.45477679e+08,0x4ff77be529ad4a717e76c7de1241f2b3dc358e83ea0187aa9b72a017b90ea17f,6,0,2773304,1546318709609503,0
2023-10-30 17:22:47.000 UTC,1.45477885e+08,0x9e211f04c878aa76fce9b6d121f4df34e7825f784018554e241b186560286054,20,0,3125707,1742794921784477,0
2023-10-30 17:24:06.000 UTC,1.4547817e+08,0xb5b906b3037d9aed4622e4392b0789c0c9190d11612de8065538b0391479c931,24,406947968366402825,0,0,724770706
2023-10-30 17:24:27.000 UTC,1.45478246e+08,0x42c03e230d9997ef8b52b854573b2e9f6e83878f2d6902160212ed8887a2ed33,15,0,185802353,103771738720723163,0
2023-10-30 17:24:22.000 UTC,1.45478227e+08,0x1b5075ae192ad2418898095d959e76b908643fcb66384bee5da24c55d9876558,10,0,20000000,11173272138324414,0
2023-10-30 17:24:59.000 UTC,1.45478359e+08,0xcef54002fb87bd29bc10f85216f2ab8d3b6347caa0fee1eb56c1e8c760b3ce34,9,0,5000000,2790487506925120,0
2023-10-30 17:24:53.000 UTC,1.45478337e+08,0x223884effaca9e22a519cde6d0dc7e6c90106b6bd0d3cc4d1a20528a727ab2dd,6,0,171152768,95543050368009051,0
2023-10-30 17:25:12.000 UTC,1.45478419e+08,0x0b56a3ebc1cc727dd72ca2fba71ba973569077d6421c135429cf8311095181f4,6,0,65107995,36333119824598105,0
2023-10-30 17:25:18.000 UTC,1.45478444e+08,0x64844e136d8368da1b3d124d9b5c605a4571ebc51e4b57ffd66555d5ecd9c0b8,6,0,8174279,4561147561484575,0
2023-10-30 17:25:30.000 UTC,1.45478493e+08,0xb4d15414bebffbc28ed2a48477f26489fd88d6d9caf11667b809bb59a74b0f25,8,0,5000000,2789888329579143,0
2023-10-30 17:26:00.000 UTC,1.45478606e+08,0xfbc1cafbb3e9460645fad35cee1ad1114fa8daad9b1d53ce1216575e0243bb34,4,320000000000000000,0,0,569621701
2023-10-30 17:26:51.000 UTC,1.45478803e+08,0x0123009e12fa9cd284470a6ae09a3b40a71227833dd74069bcf1cfff5bc43435,7,0,300206335,167701111427483020,0
2023-10-30 17:26:57.000 UTC,1.45478824e+08,0x056b5e03a983eabe008a29f7ff3e8631602168d4fca77d71143cab6bcb145c1e,77,0,500163348,279094502823269857,0
2023-10-30 17:26:48.000 UTC,1.45478794e+08,0xb17b87244a0458eeb1645759b0d47b2d89bb49a0b8b7e1ced638d8daf0af52ab,17,6103493822244,0,0,10856
2023-10-30 17:28:03.000 UTC,1.4547908e+08,0x47815af06c15723a83feee55074b7c7f1f7ee21a4c3c14b76b3c3d7893da762d,15,0,500000000,278621013928120345,0
2023-10-30 17:29:05.000 UTC,1.45479312e+08,0x99f20747655fcfb3e5d409704bed1d8d385fc213e511422ca91dea382e20e3c1,4,0,500000000,278239522457371361,0
2023-10-30 17:29:16.000 UTC,1.45479359e+08,0xfac25e151222d45d05eafcf9f7a32360fe6c9a1358dfd729bb6083c771c7190f,7,523759551812983352,0,0,935005450
2023-10-30 17:29:31.000 UTC,1.45479413e+08,0x4657f240bb658e51575d18b62c5984dbd33b39034aea4047df8218a3cb3bdb77,33,0,350000000,195041490161083142,0
2023-10-30 17:30:33.000 UTC,1.45479633e+08,0x815c5bdfccb56674db462e8b65fac2ecf280835c5b774077ca1cdd070a3ea249,6,0,49970000,27831073925665877,0
2023-10-30 17:30:34.000 UTC,1.45479638e+08,0x96f69dfe8957d35b41475715df2d55a7fcd5445a5e600f7a2cae2dbbd8c5b257,5,0,4000000,2227657649070228,0
2023-10-30 17:30:50.000 UTC,1.45479693e+08,0xc2cecfa8c0cc09c2559916843c9708a50637c75629a4e9ec95a79f83f9bc3735,7,0,3862625496,2164226843849700767,0
2023-10-30 17:30:50.000 UTC,1.45479692e+08,0xbccf1f7144d6a0d5a2012b28a258decc9bd87f0ff1cf8c6d8e04c87520c1d29b,11,2323339991487800404,0,0,4123373122
2023-10-30 17:31:47.000 UTC,1.4547991e+08,0xa63f71f07c31f3cdf151e37f5a9c40e18cb64b8fbc6bebb0aaedc0bfde4bdd6a,6,0,10842385,6042680135568191,0
2023-10-30 17:32:34.000 UTC,1.45480082e+08,0x8afd0e74ec0609465bcdd9b61fc7fa9bfa8fe9450a0635a7e9538d599005ce1a,12,0,100000000,55723563688401898,0
2023-10-30 17:34:39.000 UTC,1.45480504e+08,0x5267f56e79a9114a7bc4452fd36fe16d4253adeda26ca6802ba43d922e65e649,24,0,10432685,5812582961437636,0
2023-10-30 17:35:04.000 UTC,1.45480598e+08,0x0b0365239ab229379e3523e0ba9841a331e0aefc127d816ccdfe84ac728d22b7,6,0,5000000,2785697047760613,0
2023-10-16 16:18:44.000 UTC,1.41145922e+08,0x54b1a2d3f81b5570ac6901ecc861f9687af3a27fac734d4b0454d22166e69076,4,10000000000000000,0,0,15757359
2023-10-16 16:27:31.000 UTC,1.41147832e+08,0xd49dc5ac6d450b6b338bb64000dd3872f596cb85c18577f2387499de29f74e4c,9,9271419675378744,0,0,14608679
2023-10-16 16:30:01.000 UTC,1.41148372e+08,0x6d51457615d5caee395b7fc147ff2d988602620ffded4530263c3d5c12b68a93,42,5933477020315138,0,0,9348871
2023-10-16 16:40:44.000 UTC,1.41150649e+08,0x75b65f823163d5258522fbdce34da548ed589aac08047e0e8b9f16b6a4386577,11,0,49639,31316206712821,0
2023-10-06 15:29:58.000 UTC,1.3812641e+08,0x20b53f466fba9262e723b3273d67443c6e2de1363f438741d2723e67290fcd86,103,0,417488704,254593678366929887,0
2023-10-06 15:30:07.000 UTC,1.38126446e+08,0x6df05fed266c2ef3b5f0d4c78973df0eedc90d4ad6d62f511c86d37f0727f238,30,0,200313798,122052972442474274,0
2023-10-06 15:30:30.000 UTC,1.38126537e+08,0x2625494d84f544e7a6e53ad2b86591e9cd2167dce623efe7d45ad1dc88e55929,8,0,365201386,222422411942564514,0
2023-10-06 15:30:29.000 UTC,1.38126536e+08,0xeae63b995f32fd5a177df7b347efaadd1186c004dd347b675324f3c945182338,23,73749336149493182,0,0,120325667
2023-10-06 15:31:15.000 UTC,1.38126718e+08,0x8ac2576f7149d1b4aa77942d7c8e84e84fda785c44a61ad83b43d75bedf859d4,33,0,75689435,46070259550328271,0
2023-10-06 15:31:27.000 UTC,1.38126767e+08,0x7018e28eedf4960332ba176b38bcfc4542264583757d31b71b7681afc36f1221,8,0,365634924,222419428828118936,0
2023-10-06 15:33:31.000 UTC,1.3812726e+08,0xfc3bcf81d4eb3043f46852b104c3e20d61d56c222c8b6d14fa23d07eeb1e2692,30,0,217026000,131914547050927418,0
2023-10-06 15:34:21.000 UTC,1.38127459e+08,0xead3bfc47ebf5adc578b6189871aefacdbe5258bd6e0c6a1d6be9b476dbc20f4,7,85671102865535322,0,0,140116479
2023-10-06 15:34:22.000 UTC,1.3812746e+08,0x76cdb6209548d7654fc6e0e4ca9aa806b2d2112ae4ba0874f95776a65b82f706,7,0,416635903,253121907468222489,0
2023-10-06 15:35:43.000 UTC,1.3812778e+08,0xe800f195fc0b10d7b1554fc38928ea920488aefeee047182f2b9bf980543c52e,11,0,400382462,242977515276350692,0
2023-10-06 15:45:38.000 UTC,1.38130121e+08,0x7301f72b691d287c551b55bba6b9d293351fa31ccae90fad8768c95bcfdf5a07,4,43075115393745470,0,0,70586318
2023-10-09 16:44:52.000 UTC,1.39085205e+08,0xb51424c956590b88cff094822a4aee7ec5f7f709c6e4865522da6f1b73ea85b6,50,149392762276997977,0,0,231164815
2023-10-09 16:45:07.000 UTC,1.39085266e+08,0xee41459eeb90820f104094bea0112da9f8a666f3c9250bfecaaf018abf47f7a1,4,0,60000000,38553380251917333,0
2023-10-09 16:46:44.000 UTC,1.39085661e+08,0x71da659abaa97f50bb6eb4267110fd8e865ad219ad6f51c998415b5705dbde47,27,0,400476441,257149907992007244,0
2023-10-09 16:47:21.000 UTC,1.39085809e+08,0x38e1498d2dbb35c9a7e9e3c75879621545b27acadc47ff017e425b1ed05eec47,65,0,400904438,257113342087811285,0
2023-10-09 16:48:21.000 UTC,1.39086044e+08,0xdc4a46df350d6ee951e54e8928bae4b40bab03976584b4a052d2c5f3561a71e5,13,0,200422381,128420843856155287,0
2023-10-09 16:48:31.000 UTC,1.39086081e+08,0xa3db8d0732fdfb3e4c6655b3b2d30b81f0fd75053d57f69f2e5132a335dbd47f,33,0,147926880,94734475103908401,0
2023-10-09 16:53:03.000 UTC,1.39087144e+08,0x7d69b2d1c33d0bcb63ed50d5683352d5c1f7a76a2673b4b5b1c7d60e1be73cd4,9,0,435855623,279292464880196375,0
2023-10-09 16:53:03.000 UTC,1.39087144e+08,0xa50255ed7f944a25b0fc000db375e662cefcfe76d01c06e90899c0d82e83ec0f,18,0,42516715,27224651796172047,0
2023-10-09 16:53:02.000 UTC,1.39087143e+08,0x476c93aeb2db8601ed70eccb96ab9c70eb8f03b7eaaf8f409e16dc37e3af604b,7,312760570035914376,0,0,485199050
2023-10-09 16:53:24.000 UTC,1.3908723e+08,0xab6fef270e57b241a3a4bc4e70f5349b6d3adfbaf9eeb3b0be023b0213566999,6,0,487330381,311802451047440754,0
2023-10-09 16:54:58.000 UTC,1.39087593e+08,0xed890496050311c2dfa1256d13ecdd90ae4717a7a6be68fb4943ea6a63d7dfb7,10,0,19726463,12596344939485735,0
2023-10-09 16:54:55.000 UTC,1.39087583e+08,0x6e19bb0b34ea9bba724eb4ec21890f18a18937ebecf74278723891d0cbb03012,44,0,403469035,257799992964467106,0
2023-10-09 16:57:05.000 UTC,1.39088076e+08,0x5ad86a5c9a80b3b5265ccef3ed4955a1fe6984107d2b4d36976387d2c65ebef9,25,0,1013006211,645852252004915949,0
2023-10-09 17:03:55.000 UTC,1.39089627e+08,0x4e189703bfc1f60065337234f7c0c35dad909477f43a7665a90f5f0214e81051,14,15000000000000000,0,0,23421165
2023-10-08 21:56:30.000 UTC,1.38845319e+08,0xfd7ee1bfa85d860214a9f5b379bc909e6ad130c660588c5f4fe1d4c6029b9798,7,223392490275229376,0,0,365347408
2023-10-08 22:00:08.000 UTC,1.38845968e+08,0x476bfce634fcb64e841a17023d922478eff1cf8fbf31bab205622a3377b73dd1,39,223642510302429120,0,0,365366569
2023-10-08 22:10:02.000 UTC,1.3884762e+08,0x1a0c680ae99ad0a6c56a7f84c9c94b1323677085ec64a881ed1b01073f35f2ea,20,223876989071339680,0,0,365359698
2023-10-08 22:11:26.000 UTC,1.38847908e+08,0x61670c74229a5f1d0d6732a6cbdba1182c90b81e84da8bbb3d081015093ac5a3,63,149300810659770728,0,0,243437284
2023-10-08 22:14:17.000 UTC,1.38848447e+08,0xb5e7aa350597228c8d414673b7aa46ce364e96e82585e59128a5f2536e8f557a,7,224268717570845248,0,0,365348567
2023-10-08 22:31:37.000 UTC,1.38851335e+08,0x4a5f36dde7e07be8d46d0ede54a460fdf92bd8771513251dbd90033296506c64,47,0,1666953,1017668072018319,0
2023-10-08 22:31:37.000 UTC,1.38851335e+08,0x4a5f36dde7e07be8d46d0ede54a460fdf92bd8771513251dbd90033296506c64,61,0,3889456,2374477956706220,0
2023-10-08 22:31:37.000 UTC,1.38851335e+08,0x4a5f36dde7e07be8d46d0ede54a460fdf92bd8771513251dbd90033296506c64,94,0,25000295,15261813655416279,0
2023-10-08 22:54:25.000 UTC,1.38854625e+08,0x3df690006dcdf3bbadaba27dc091db297cad6bee20d2c4b08ec680f6201045a6,75,428283635265,0,0,697
2023-10-08 22:56:00.000 UTC,1.3885483e+08,0x488a7cc419c5a680fd4c3d750259ba3e9f96e70d392e3afd7bd178e0b8a54274,75,11899583054577,0,0,19376
2023-10-08 22:56:59.000 UTC,1.38854966e+08,0x3c76d0f9c981d238b7ba6ebe0554c8440c24978065c374df0b6b07709974af2c,4,500000000000000000,0,0,813203521
2023-10-08 22:58:03.000 UTC,1.3885511e+08,0xd4e16511a8c3e2a770b1733dd202f620830dd0267561f624da58e1ce524a1bb3,14,162370945500841082,0,0,263665155
2023-10-08 22:58:04.000 UTC,1.38855113e+08,0x3cf943fa78c2ec347580a2859e5d2968df51be4227318e7f0e1834778ed539b7,14,22157499935126984,0,0,35964534
2023-10-08 23:00:04.000 UTC,1.38855381e+08,0x6fa2c872612c9820f7dde0df825ca4df91eb648d620aca79f9a803580c5509b8,14,27580022927600686,0,0,44727938
2023-10-08 23:00:03.000 UTC,1.38855374e+08,0x5bcfaa02e60c0cdbdbde0b40b4993ca2a02e8a613b943ee7fa31260a0763ad7d,14,154112752746272650,0,0,250040604
2023-10-08 23:02:30.000 UTC,1.38855775e+08,0xea003d8c5ab5517f295382c7a8f2d803749071c379bc19c942e2fa750a2ad359,51,0,250997582,153796037210033456,0
2023-10-29 20:40:16.000 UTC,1.45216859e+08,0x01d3b1064b6c97755e2d75b6add785988cc2f61d1265c209d68d6ea0093c41af,18,0,382353950,212870331276537442,0
2023-10-29 20:46:51.000 UTC,1.4521798e+08,0xb4540e6f4d0909923373d65ad688a2d1df8bf51c8aab52d4a71f626b500832b6,8,0,6814143,3791670471953230,0
2023-10-29 20:53:47.000 UTC,1.45219188e+08,0x29d76c52e6e06f2d2694d9219207d496842a39c7eb6f0432d940096fe9265a4d,5,0,50000000,27819917331667018,0
2023-10-29 21:01:39.000 UTC,1.4522052e+08,0x76d35a36b1b3432750104726c232f5767f58c80d7502c0224266d564adefb127,6,0,10000000,5563529095131227,0
2023-10-29 21:03:42.000 UTC,1.45220922e+08,0x3f115fa6f6f3ec8cf5d04a6f2af86298d7fe7953e7cb71d301b7d9e0f8bb6ebb,5,0,5000000,2781707784601226,0
2023-10-29 21:04:56.000 UTC,1.45221156e+08,0x7f3b5a65c7fbeb2e6080b0a774c870ab1791dff366641fb9a77611a04fdde852,16,0,98589728,54841848802489095,0
2023-10-29 21:06:19.000 UTC,1.45221414e+08,0x7b09755eaa72a8f3ac7ae540ba2b6ce144a90218e1e1416e43bf00cffc69bf1c,7,0,145709862,81026144134127510,0
2023-10-29 21:08:33.000 UTC,1.45221854e+08,0xba7dd14ba57dfab7a9dfd2f194afd1fb600b68c29c722673042f5d0ee1cd9963,33,0,402009658,223382771239936024,0
2023-10-29 21:09:38.000 UTC,1.45222093e+08,0xb7678b8a95fe71bf4a1c78a2b14f130fac00f9a34523e3697b1f2c2c17a293a8,28,0,121637215,67541454068460568,0
2023-10-29 21:13:41.000 UTC,1.45222886e+08,0x0d4645ee02f47be8904fee6bb6f42a309ee90772811dfa4bc51d475d19a54efd,14,0,400472085,222212511757432242,0
2023-10-29 21:14:01.000 UTC,1.45222959e+08,0x06f73d73d247c839f7c4e8547a8aa9f53a9576c0b2778f4172563172d01bd4ab,6,48263273846394482,0,0,86496051
2023-10-29 21:16:17.000 UTC,1.45223417e+08,0x233a6f74c44d7ed97737855655723b08d32b1a04f694d16fa3ba694375c45946,8,0,417204761,231294729811413834,0
2023-10-29 21:32:11.000 UTC,1.45226354e+08,0x61d852e2880f4f7ef52f72a74174b7913386064442d6335e8ef9ddaca4d9baf9,5,0,2100000,1163558554771998,0
2023-10-29 21:35:14.000 UTC,1.45226867e+08,0xd55822ca7ed22c0d6eeb71dba59a8c86020f5ba010e537501ea6e8205302a98b,30,0,396354386,219491759273357923,0
2023-10-29 21:37:45.000 UTC,1.45227329e+08,0x4129480eecc399a873a0cbd974b0a125bee51245441e5de35112badf017ad4ea,4,10400000000000000,0,0,18677207
2023-10-29 21:39:02.000 UTC,1.4522757e+08,0xe610f38e1ea4506993c281b8353ff9e33a3bc3a303013251e1585b496eb37e4e,19,119824293238543608,0,0,215122342
2023-10-12 20:56:56.000 UTC,1.40077455e+08,0xa473107fb0519e98dc75d279d1e72d6957b70013a1130c12818ff65a198f4ee4,4,0,200004151,130323076823093650,0
2023-10-12 21:05:47.000 UTC,1.40078954e+08,0xce182d283cf2353c989a207a39b3c61b0a7f306b1dbafeead4d2baf5be3265b0,13,0,49500000,32242366561171779,0
2023-10-12 21:29:46.000 UTC,1.40083233e+08,0xbe3a701c5965f8ac37353e901b01e5738b6485cd4d2cea57f649877c3e9e376c,26,0,611938299,398203222388613860,0
2023-10-12 21:48:57.000 UTC,1.40086626e+08,0x2db99f0361770c659c5369a35f1a5d0d300d0d1440ff817b769191059db680be,7,6337020084000321,0,0,9688709
2023-10-12 21:59:28.000 UTC,1.40088337e+08,0x7abc705189b2b436518185ad109b4faf83c2dfdf9aa6c4283817cac30e6685dc,20,0,315521131,205041535777011288,0
2023-10-12 22:00:08.000 UTC,1.40088461e+08,0x286facaf46cd2d77e9a548a1602f85b56fe9afeee75dc8be1366830d9e0ce3cd,12,886691206056,0,0,1356
2023-10-12 22:04:12.000 UTC,1.40089116e+08,0xf3c5a5b58fa2a46e0af349ed441681309f1ecdd66a5988d153bd5a8a86278642,4,0,12942946,8406888481682549,0
2023-10-08 23:07:46.000 UTC,1.38856535e+08,0x9aafdd2dd531405f04567e65fd77a2aa53e12e7737258acfd12dfdd419ec2fc8,5,0,119874650,73412097688151190,0
2023-10-08 23:55:50.000 UTC,1.38863356e+08,0x56d62dd912122c4423988df4bf2a6ae3547cdaaf2764990738e96ced3c4e006d,12,0,2494,1527075841092,0
2023-10-08 23:57:08.000 UTC,1.38863554e+08,0xf16f2cc8dd17cbbc0d608a78e41d188a553a7097d9d2b75c29506a3f738563d3,5,0,200000000,122424277612388315,0
2023-10-08 23:58:58.000 UTC,1.38863786e+08,0xacc92b5fb0084ba83ed9a7a2ce6f372e144a01b0cc7c979353222016cad7ba91,11,0,182156343,111379106098210941,0
2023-10-08 23:58:49.000 UTC,1.38863766e+08,0x0a24dfcc1f3887be637bdb3064bba1ddb5fef54c68fd060f69221615f4bcbf7d,11,0,186105633,113855055061693605,0
2023-10-23 06:59:54.000 UTC,1.43134109e+08,0x17938e6aa29f87b86cf6faecfa2c671c676b75d93e0177cf6442ffb01b0edec5,44,249923192474224450,0,0,421031763
2023-10-23 07:00:42.000 UTC,1.43134301e+08,0xc29375eba8780997558434a113644f37cb40a80b21e5abadc126d7696004157f,16,16284461844769823,0,0,27415910
2023-10-23 07:00:46.000 UTC,1.43134315e+08,0x1cb97a7306246ed93d681e71545d7766282ce6d579b1c5035aa2d33b4057d9db,13,5255707794803,0,0,8847
2023-10-23 07:07:05.000 UTC,1.43135759e+08,0x72e52d6ea8441dc7e6371e4afc0d75d1ffa041243f80796cd7a649cbd2d4b77b,40,76208779495152768,0,0,128273683
2023-10-23 07:09:48.000 UTC,1.43136377e+08,0xf5d0f52cf52cd689eac250c8127e88e5500ece2b800af9c5794abd053eb521b7,11,0,688566162,406309830824093054,0
2023-10-23 07:09:48.000 UTC,1.43136378e+08,0x145fa012788c598e2a09420f7510b26f2588793087dc19f06cdf5ead45a58830,8,124904627336497972,0,0,210549316
2023-10-23 07:09:48.000 UTC,1.43136379e+08,0x7aa20a62fbf6135b5c283dab61053d2de8e0031a734af5cca6f09e737c57566d,6,332078075710411623,0,0,559161806
2023-10-23 07:11:12.000 UTC,1.43136703e+08,0xd3ba2b447d611b326b541b00eccf46b451c7244b951970b4e7cb41dbd05e2992,8,0,200050126,118156088239102348,0
2023-10-23 07:11:33.000 UTC,1.43136779e+08,0xa6f5ce3ecb54edecf2aa42e7533b8465e304d2bed9b06ede9195956ec3c6ac01,25,51168950186292427,0,0,86129170
2023-10-23 07:26:47.000 UTC,1.43140243e+08,0xeab12a69cde4baf8143a225920c1ad8960a5149d61f507eb4d865b86c85b2e26,12,0,20005390,11815029658602610,0
2023-10-11 09:35:28.000 UTC,1.39624352e+08,0xda479ea27d2bafb80d01bef06acf3483699edd0a0aac799d89f70a885f7f700d,43,0,405020213,257593510002380296,0
2023-10-11 09:35:44.000 UTC,1.39624415e+08,0xf60a2965149584ad0d9c736a0020ca77ff7e92a9866ab962889dac036fdc503e,4,0,130000000,82614617542482735,0
2023-10-11 09:41:09.000 UTC,1.39625709e+08,0xb4adf6c6af41c7934a58e90b89e5ce58c7d3bd9b1ad21686e85d9e8e937bed33,4,215136047178460202,0,0,336400704
2023-10-11 09:41:24.000 UTC,1.39625768e+08,0xcc2ed71da0d7fa61074c094252fbfb2914d7c7f28f160d0a8bda9904dd923b98,4,0,402579548,255892228580060018,0
2023-10-11 09:48:34.000 UTC,1.39627476e+08,0x1bf8f9904a17431d109e59cd55de36c3adbfa5a7387ab3d0aa83fa491bbcd0d5,52,0,200272938,127186061657620772,0
2023-10-11 09:48:51.000 UTC,1.39627543e+08,0x02242e3301a9b758238b260651d76d8928575d12839308494c8d014c8e295841,13,0,200238675,127088892389258997,0
2023-10-11 09:50:05.000 UTC,1.39627835e+08,0x3875323671f9161f5f56536f3bddd2501445c1e5c3d329679ae0cfedbc74387d,24,0,401037021,254306645212922891,0
2023-10-11 09:56:09.000 UTC,1.39629268e+08,0x75569937d6b98cf407389583c1282585f93bf56b9bce047e004e70758dda6d27,41,0,9950,6305770014872,0
2023-10-11 10:00:08.000 UTC,1.39630208e+08,0x3749b42c217d73825b3873afb2fd2b92350ef0b30491ee067fb4c5ed08ed14b9,45,0,4975,3152884937768,0
2023-10-11 10:02:07.000 UTC,1.39630677e+08,0xe73e5f56aabf5b1222b2161277d9fe19913ff9028a7bdec9b747b1928f18c707,12,4262262788239081,0,0,6685150
2023-10-11 10:03:20.000 UTC,1.39630968e+08,0xe3576cada79321e7403129be3adafe79429bf7fe64e3fcadb512d42a68b283f7,41,0,4975,3152947459162,0
2023-10-11 10:04:02.000 UTC,1.3963113e+08,0x183c10d241cc0bcc243880f66dfbaa17ff7d5428ebd797742f1c4389a90db6f1,27,3133690284078,0,0,4914
2023-10-11 10:12:15.000 UTC,1.39633053e+08,0x6e74b86c6a8cdaec3051a153d7b9f49dfa638650f205a6e067c95dd936a7334f,48,0,4975,3152947458731,0
2023-10-11 10:12:17.000 UTC,1.39633061e+08,0x201f56e85ba9addb3865db9f84859382b29f9f15363a2076a1502d3df93d06df,11,0,569523909,360637006716990592,0
2023-10-11 10:12:49.000 UTC,1.39633186e+08,0x53af524b9eca2d32b9ff83fd1250cb37ac72a8df7fcf53f3be7507f24db0b53c,49,3133690330158,0,0,4923
2023-10-19 09:31:13.000 UTC,1.41959545e+08,0x61a6a15d2b71cbf5074335a78a83b5ed02cf341768751359f0fd37cf6ae11f47,4,0,61000000,39239799281532171,0
2023-10-19 09:33:11.000 UTC,1.41960009e+08,0xf3dbb71f6bdd6f483c29fbf10d5b3c39d8b7517bba27c3133601d3235ac4bcf9,22,0,147500501,94855506682842256,0
2023-10-19 09:35:29.000 UTC,1.41960548e+08,0xcb9dc5e5e65b5e282dec6621e6d03cda65b0aaeac207c5669989449d817340e3,7,0,2000045,1285928828216171,0
2023-10-19 09:40:46.000 UTC,1.41961775e+08,0x56860a607cd6005267dc3bfbfa42d0f47f4c6113f8f5e71514b29d08f7a9b02b,4,8000000000000000,0,0,12367922
2023-10-19 09:46:56.000 UTC,1.4196321e+08,0xf943ff7216c6fa744804e07b2843caf97f6c884510d1ddc23a120d015c2fa3b6,23,11817206905712976,0,0,18268494
2023-10-19 09:49:43.000 UTC,1.41963853e+08,0x926491752bedf3560d257e0f2ac06840c5b8abd630aa4068d15e283be183f8e1,47,0,1293933,832002530996716,0
