block_time,tx_hash,reserve0,reserve1
2023-10-11 09:52:07.000 UTC,0x0e6f4e75d11d41cc8e1f90cce03b5cf4066e6198608aed4a8b6f1ef4e35a9212,428.9212329481782,674772.929625
2023-10-11 09:56:09.000 UTC,0x75569937d6b98cf407389583c1282585f93bf56b9bce047e004e70758dda6d27,428.9212266424082,674772.939575
2023-10-11 10:00:08.000 UTC,0x3749b42c217d73825b3873afb2fd2b92350ef0b30491ee067fb4c5ed08ed14b9,428.92122348952324,674772.94455
2023-10-11 10:02:07.000 UTC,0xe73e5f56aabf5b1222b2161277d9fe19913ff9028a7bdec9b747b1928f18c707,428.9254857523115,674766.2594
2023-10-11 10:03:20.000 UTC,0xe3576cada79321e7403129be3adafe79429bf7fe64e3fcadb512d42a68b283f7,428.92548259936405,674766.264375
2023-10-11 10:04:02.000 UTC,0x183c10d241cc0bcc243880f66dfbaa17ff7d5428ebd797742f1c4389a90db6f1,428.9254857330543,674766.259461
2023-10-11 10:09:02.000 UTC,0x30fde7e4f96861b55cb84584d30b91bcaebd515288beda2057eee61d97042815,428.91188714785284,674744.86678
2023-10-11 10:12:15.000 UTC,0x6e74b86c6a8cdaec3051a153d7b9f49dfa638650f205a6e067c95dd936a7334f,428.91188399490534,674744.871755
2023-10-11 10:12:17.000 UTC,0x201f56e85ba9addb3865db9f84859382b29f9f15363a2076a1502d3df93d06df,428.5512469881883,675314.395664
2023-10-11 10:12:49.000 UTC,0x53af524b9eca2d32b9ff83fd1250cb37ac72a8df7fcf53f3be7507f24db0b53c,428.5512501218787,675314.390741
2023-10-08 23:07:46.000 UTC,0x9aafdd2dd531405f04567e65fd77a2aa53e12e7737258acfd12dfdd419ec2fc8,420.0532347014249,683967.290385
2023-10-08 23:28:48.000 UTC,0x54d6ec42f2efb29dd14752b37acd31d172c68db7f7d1da85c1c3d165057e485f,420.0313055576021,683931.583442
2023-10-08 23:54:40.000 UTC,0xa2bf4acabf1a9d48c07d85743a7b8fe581b266ad65ca3ef152abfc182417de23,420.02651974663786,683923.790768
2023-10-08 23:55:50.000 UTC,0x56d62dd912122c4423988df4bf2a6ae3547cdaaf2764990738e96ced3c4e006d,420.02651821956204,683923.793262
2023-10-08 23:57:08.000 UTC,0xf16f2cc8dd17cbbc0d608a78e41d188a553a7097d9d2b75c29506a3f738563d3,419.90409394194967,684123.793262
2023-10-08 23:58:58.000 UTC,0xacc92b5fb0084ba83ed9a7a2ce6f372e144a01b0cc7c979353222016cad7ba91,419.67885978078976,684492.055238
2023-10-08 23:58:49.000 UTC,0x0a24dfcc1f3887be637bdb3064bba1ddb5fef54c68fd060f69221615f4bcbf7d,419.79023888688795,684309.898895
2023-10-04 07:56:52.000 UTC,0x5f2ab172282bf1831c08c2b02cb440f13f9cffb06386f67eff027912bd730b1c,424.98289559401735,697388.235588
2023-10-04 08:00:00.000 UTC,0xa7e3dc62100fadfe6a8e51a532c12e8206ad9c3072344593713d6fa33ff3817b,402.8576886516349,661081.223726
2023-10-04 08:00:00.000 UTC,0xa7e3dc62100fadfe6a8e51a532c12e8206ad9c3072344593713d6fa33ff3817b,425.06879655198026,697529.197302
2023-10-04 08:00:00.000 UTC,0xa7e3dc62100fadfe6a8e51a532c12e8206ad9c3072344593713d6fa33ff3817b,425.06920243503345,697529.863347
2023-10-04 08:05:25.000 UTC,0x19ba2c9904445a164472f22b0210f5c6d55fa5f0e10712e0445d2c13d4374197,425.07098243503344,697526.951179
2023-10-04 08:05:39.000 UTC,0x1425c803991fb2ca5278fbc3cc5f71a618530327e97f66a5a5f2fe540fd0c953,425.0801174793548,697512.006175
2023-10-04 08:05:42.000 UTC,0x037c9a973af1a8b18ed4fc9c83d9fbf9cf8d1751bc9c0a8ea29fcd2550b68e38,425.069163651952,697530.034809
2023-10-10 20:46:14.000 UTC,0x52a5048c982a1ce5e6cb90a81bfdb1c47ce5f716aa9d93d6485d2bfc1d53577c,426.1842208803192,663329.249675
2023-10-10 21:05:32.000 UTC,0xeaaaf68fa914d23790d76a0ddfcf69b7b4d13f4600e07ec61bdc46e8a8eb1bdd,425.91010639440805,663757.451024
2023-10-10 21:09:21.000 UTC,0x702773af1ee68fa3434a2ba225144ec8d534c98ff747e042e2387daba0f01b28,425.91010699176485,663757.450096
2023-10-10 21:11:00.000 UTC,0x37ea9c4e8c377b6911cb840be7ea5d553dd7e8b9abf7810d434d28704220d43b,425.91012494155217,663757.422207
2023-10-10 21:15:58.000 UTC,0xa3d780d3624873e41c4c6cf5e01e982d488df477b4ad1d5058dc785b3b5d3fb0,425.7465772132744,664013.167461
2023-10-10 21:20:08.000 UTC,0xbabfe0eddfa5a4957e3fb62a5f689899eacd1ccf718053663c5a2c9718c8858c,425.73594522629077,663996.585345
2023-10-10 21:22:44.000 UTC,0x4e8ba7c38e6d331adfd10582284e6fb9a24b3fed83f0538a493ea89fa89a7c7f,425.62344910054077,664172.613731
2023-10-10 21:23:20.000 UTC,0x024c05ebe7766edeb894c4794b3609d75e3b0b0598a9e7aa305a03ecb28403e7,425.5476705917928,664291.240757
2023-10-10 21:23:58.000 UTC,0xc814e7e6b1e551243f86bcec99665a4f0876e5a7e214929b8391fcbdb21cd4f5,425.4568737571029,664433.43386
