project,version,block_minute,block_time,token_pair,project_contract_address,token_bought_amount,token_sold_amount,amount_usd,tx_hash,gas_price
sushiswap,1,2023-10-26 05:53:00.000 UTC,2023-10-26 05:53:11.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,247.044923,0.13712990010781245,247.00119604862903,0x7b3dc4efe409d2d8074c90da8f50004c272331e716212d925d270df4d8ab48b0,1.5425501607e+10
sushiswap,1,2023-10-26 05:53:00.000 UTC,2023-10-26 05:53:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,199.993378,0.11102,199.957979172094,0xf3e59442200f73b62940f1fc5986c98792ce02a7f159af4c990158651836a138,1.6872689914e+10
sushiswap,1,2023-10-26 05:54:00.000 UTC,2023-10-26 05:54:11.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,249.923725,0.13874669703133868,249.879488500675,0x224db6f7f08db20f400c87ed80cad338e7726baaf511385a3e4dc3e0fc6f641b,1.6879077817e+10
sushiswap,1,2023-10-26 05:54:00.000 UTC,2023-10-26 05:54:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,127.884626,0.071,127.861990421198,0xd05f00039fd70b4618bd7769a99e92af43f7840ce6c8c6f85bdd6dd2bdac02bf,1.7028835482e+10
sushiswap,1,2023-10-26 05:55:00.000 UTC,2023-10-26 05:55:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,245.590346,0.13635649590467605,245.51544094447001,0x7d9b19618b9fed9d39f2da4f327952726dfceedf8b70b0ec9399bdd00861c5bc,1.6466332753e+10
sushiswap,1,2023-10-26 05:55:00.000 UTC,2023-10-26 05:55:59.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,4023.536511,2.2353872357159275,4022.3093323641447,0x50b72b47f1fbeb28e83024af0e3d426b7560d5d26c3ee71ed1e87c20a4c7cdd4,1.6437768828e+10
sushiswap,1,2023-10-19 10:54:00.000 UTC,2023-10-19 10:54:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.001286390985836384,2,1.9952181468519483,0xa6bc83c646c0a4386561bea74b519d8ff1e400905ae574b19f87216e4abb26f6,6.666114974e+09
sushiswap,1,2023-10-19 10:55:00.000 UTC,2023-10-19 10:55:23.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.007261661522542316,11.29,11.273075964209918,0x93c8108010d0096f101ba2c73822ead2f5277751a6fc10020b22b9c15b22a044,6.935069125e+09
sushiswap,1,2023-10-19 11:01:00.000 UTC,2023-10-19 11:01:47.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,497.737072,0.3220964614482746,498.03820292856,0x49a6ec6a92ab4c71e45bbcc4a2e0afdbac4a7dd3777a6f5b98467b8998d479ef,7.286133088e+09
sushiswap,1,2023-10-05 16:04:00.000 UTC,2023-10-05 16:04:23.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.036189864895960995,58.811431,58.68150403015179,0x2485050f4fa7986a68202d047a2973043df514b3e933bb7694a6484b795a6822,1.6761305839e+10
sushiswap,1,2023-10-26 05:59:00.000 UTC,2023-10-26 05:59:47.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,248.581471,0.13819578786525483,248.505653651345,0xf01ba6765aa832f55aec5f81046f579a09ef5def9b3e5191c4e03be42815a1c1,1.6287649498e+10
sushiswap,1,2023-10-26 06:02:00.000 UTC,2023-10-26 06:02:11.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,99.999957,0.055596673351631376,99.969257013201,0xe4cb66f60315ea8fe59c633852591ddd96eaa16659416694f72117abfb36d443,1.9055185002e+10
sushiswap,1,2023-10-26 06:03:00.000 UTC,2023-10-26 06:03:47.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,6079.440051,3.3831289575037884,6077.573662904343,0x0ab42586c33b8cdfe4fb6ecbcbb99cb817941d7cc42cc7e238ca96dd502242ed,2.207913951e+10
sushiswap,1,2023-10-05 16:06:00.000 UTC,2023-10-05 16:06:47.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.018612694615395577,30.247547,30.159265847002377,0xc0641b97f1930c3467a3040c113cfba1c07c7f2c88f2bd5e4fc7349ee1a6160e,1.4e+10
sushiswap,1,2023-10-05 16:07:00.000 UTC,2023-10-05 16:07:59.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.00594258308875098,9.657371,9.629123933688538,0xfb0bedbe4c6dc74384e122ab7746b209e2621c18e41f1efb521c761600c17cc9,1.4224450431e+10
sushiswap,1,2023-10-26 06:05:00.000 UTC,2023-10-26 06:05:11.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,5698.730567,3.176935598278669,5698.861637803041,0xd80fbeaab72781cc525b5476c5a9b0bbb56d16af84fd806628c9a456f0132a1c,1.9943237719e+10
sushiswap,1,2023-10-26 06:12:00.000 UTC,2023-10-26 06:12:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,499.3135,0.27862,499.04087482899996,0xfb4ddd749d2f275dc9f913520ca54e117535971c2e9b51c48c5078ad39d20c03,1.7e+10
sushiswap,1,2023-10-07 11:35:00.000 UTC,2023-10-07 11:35:23.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.015669220904672907,25.790089,25.738889026851904,0xb5282d7039da4584a25107d357aae90210089aeffb460afdbdc92f60ceab63d5,5.165400734e+09
sushiswap,1,2023-10-07 11:37:00.000 UTC,2023-10-07 11:37:11.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.01668620637027588,27.464183,27.409430032069977,0x5907a93c9e6a529630d1c8fad878c4845b47d1a1266b4f215e189beb518a696b,5.621947014e+09
sushiswap,1,2023-10-07 11:37:00.000 UTC,2023-10-07 11:37:59.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.5726809449890413,942.731361,940.7086274767989,0x61061b6d96b747508d03a78959af468c41466b3f4e4a095220dec73079f2d807,6.230510092e+09
sushiswap,1,2023-10-07 11:45:00.000 UTC,2023-10-07 11:45:23.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,7.503294,0.004584822167412753,7.5036241449359995,0x6e96f946ff20502d555b6e50cde5ffca98904bb446400a8594aba43b5a028ad8,5.595011309e+09
sushiswap,1,2023-10-07 11:48:00.000 UTC,2023-10-07 11:48:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,399.780845,0.24429824306006612,399.79843535718,0x4be9da506e95c8c42d1edf74e73dfa7c3a376aeb0db2c1b63001db82261d0350,4.868610631e+09
sushiswap,1,2023-10-07 11:52:00.000 UTC,2023-10-07 11:52:11.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,6.680820613286e-06,0.010998,0.010960487489950878,0xa71838f95b7862a3662cd659f520585560916e981e9ff706285a3a48198e8341,5.113823405e+09
sushiswap,1,2023-10-07 11:55:00.000 UTC,2023-10-07 11:55:47.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,81.612079,0.049875332071118585,81.61256867247398,0x0113877404503ef1e19ed8ac2751b0954571092dd555fb4a61145d3708aed18c,5.65066972e+09
sushiswap,1,2023-10-26 06:18:00.000 UTC,2023-10-26 06:18:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.23225875269438742,418.733118,416.63736352082685,0xbc48bbac72d5a3f430b3726e0b75635f8fbf34f94a3b87b26cd22beb27a3a96a,1.4169683886e+10
sushiswap,1,2023-10-26 06:23:00.000 UTC,2023-10-26 06:23:23.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.8317640050121688,1500,1492.9914360766927,0x6aa272603788b943dcd3c1c8b5e329cc4fcedc8fd7cbb291d681aab3f4d3fa83,1.595236846e+10
sushiswap,1,2023-10-05 16:20:00.000 UTC,2023-10-05 16:20:23.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,449.7178,0.27841741500585565,449.6633841462,0x8ce6da3ac2670e0b51ee10ff5a0b96b7841e09f43b674342a4e54270eb406d60,1.4423646463e+10
sushiswap,1,2023-10-05 16:20:00.000 UTC,2023-10-05 16:20:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,83.665231,0.0518009998587286,83.655107507049,0xbfca4e56f8830a9340fb53a6dae0b20798535f0bf163f4b0cc2baec02319f6fb,1.4644421433e+10
sushiswap,1,2023-10-07 12:01:00.000 UTC,2023-10-07 12:01:47.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.014806114482902064,24.373365,24.26929449350409,0xe689cdbf1954e5d21eeaabcf2737eae1783cdf58618a60acbb87052366b99ff0,6.043385818e+09
sushiswap,1,2023-10-07 12:07:00.000 UTC,2023-10-07 12:07:59.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.015810620639771834,26.027158,25.914872078237217,0x1b38a87327be7d5b3a266d21e2bb5b655b9db32b7a743846f22060b9a9f233a9,6.041710855e+09
sushiswap,1,2023-10-07 12:09:00.000 UTC,2023-10-07 12:09:11.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.09111742190574369,150,149.34874389726636,0x093a3fdd91f9a1a0f83ee1d1ee3f35d7ea143a755d567b856c9021d7babe3d2f,6.079889102e+09
sushiswap,1,2023-10-07 12:10:00.000 UTC,2023-10-07 12:10:35.000 UTC,USDC-WETH,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,0.09625857821140586,158.471197,157.91316014159344,0x71e8091496190b19398b7a8298e911f09f41295caefb055d0e6e9c13e0698b75,5.935382771e+09
